Key,Process Order Number,Order Type (packaging or repackaging),Material Number,Product Name,Process Order Creation Date,Batch Number,Process Order Release Date,Packaging Line  Start,Packaging Line Finish,Packaging  Final Check Date,BRR Start Date,BRR End Date,QA Release Date,Product,Batch Status,PO Create to PO Release,PO Release to Pkg Start,Pkg Start to Pkg Finish,Pkg Finish to Pkg Final Check,Pkg Final Check to BRR Begin,BRR Begin To BRR Finish,BRR Finish to QP Release,FG E2E,Check
10132791H0643H02,3028602,ZSP1,10132791,RECORMON 5000IU/0.3ML 6ASRG FA,21-May-15,H0643H02,15-Jun-15,19-Jun-15,19-Jun-15,22-Jun-15,22-Jun-15,1-Jul-15,3-Jul-15,RECORMON ,7,25,4,0,3,0,9,2,43,TRUE
10110685H0643H03,3028603,ZSP1,10110685,RECORMON 5000IU/.3ML 6 ASRG EFA,21-May-15,H0643H03,15-Jun-15,19-Jun-15,19-Jun-15,22-Jun-15,22-Jun-15,1-Jul-15,3-Jul-15,RECORMON ,7,25,4,0,3,0,9,2,43,TRUE
10159235H4578H01,3028655,ZSP1,10159235,HERCEPTI 150MG 1VILY IV ELL,26-May-15,H4578H01,9-Jun-15,18-Jun-15,19-Jun-15,22-Jun-15,22-Jun-15,3-Jul-15,7-Jul-15,HERCEPTI ,7,14,9,1,3,0,11,4,42,TRUE
10159248H4578H02,3028657,ZSP1,10159248,HERCEPTI 150MG 1VILY IV NL,26-May-15,H4578H02,10-Jun-15,19-Jun-15,19-Jun-15,22-Jun-15,22-Jun-15,2-Jul-15,3-Jul-15,HERCEPTI ,7,15,9,0,3,0,10,1,38,TRUE
10159239H4561H06,3028972,ZSP1,10159239,HERCEPTI 150MG 1VILY IV GB-IE,17-Jun-15,H4561H06,18-Jun-15,19-Jun-15,19-Jun-15,22-Jun-15,22-Jun-15,23-Jun-15,24-Jun-15,HERCEPTI ,7,1,1,0,3,0,1,1,7,TRUE
10159035B8500H19,3028285,ZSP1,10159035,AVASTIN 100MG/4ML 1VIAL ES,24-Apr-15,B8500H19,1-Jun-15,22-Jun-15,22-Jun-15,23-Jun-15,23-Jun-15,30-Jun-15,30-Jun-15,AVASTIN ,7,38,21,0,1,0,7,0,67,TRUE
10159027B8500H22,3028286,ZSP1,10159027,AVASTIN 100MG/4ML 1VIAL BE,24-Apr-15,B8500H22,2-Jun-15,22-Jun-15,22-Jun-15,23-Jun-15,23-Jun-15,1-Jul-15,3-Jul-15,AVASTIN ,7,39,20,0,1,0,8,2,70,TRUE
10159026B8500H20,3028287,ZSP1,10159026,AVASTIN 100MG/4ML 1VIAL AT,24-Apr-15,B8500H20,1-Jun-15,19-Jun-15,22-Jun-15,23-Jun-15,23-Jun-15,1-Jul-15,3-Jul-15,AVASTIN ,7,38,18,3,1,0,8,2,70,TRUE
10159051B8500H21,3028300,ZSP1,10159051,AVASTIN 100MG/4ML 1VIAL SE-FI,24-Apr-15,B8500H21,1-Jun-15,22-Jun-15,22-Jun-15,23-Jun-15,23-Jun-15,30-Jun-15,3-Jul-15,AVASTIN ,7,38,21,0,1,0,7,3,70,TRUE
10109018H6213H08,3028446,ZSP1,10109018,NEORECOR 6000IU/.3ML 1 ASRG IT-PU,7-May-15,H6213H08,9-Jun-15,22-Jun-15,22-Jun-15,23-Jun-15,23-Jun-15,3-Jul-15,6-Jul-15,NEORECOR ,7,33,13,0,1,0,10,3,60,TRUE
10108968H6219H05,3028451,ZSP1,10108968,NEORECOR 3000IU/0.3ML 1ASRG FR-CLIN,11-May-15,H6219H05,10-Jun-15,22-Jun-15,22-Jun-15,23-Jun-15,23-Jun-15,26-Jun-15,29-Jun-15,NEORECOR ,7,30,12,0,1,0,3,3,49,TRUE
10108989H6250H06,3028751,ZSP1,10108989,NEORECOR 4000IU/.3ML 1 ASRG IT-PU,1-Jun-15,H6250H06,9-Jun-15,22-Jun-15,23-Jun-15,23-Jun-15,23-Jun-15,26-Jun-15,29-Jun-15,NEORECOR ,7,8,13,1,0,0,3,3,28,TRUE
10108938H6207H12,3028898,ZSP1,10108938,NEORECOR 10000IU/.6ML 1 ASRG IT-PU,11-Jun-15,H6207H12,16-Jun-15,22-Jun-15,22-Jun-15,23-Jun-15,23-Jun-15,1-Jul-15,3-Jul-15,NEORECOR ,7,5,6,0,1,0,8,2,22,TRUE
10122501H0568H03,3028920,ZSP1,10122501,NEORECOR 3000IU/0.3ML 1ASRG IN,11-Jun-15,H0568H03,16-Jun-15,22-Jun-15,22-Jun-15,23-Jun-15,23-Jun-15,1-Jul-15,3-Jul-15,NEORECOR ,7,5,6,0,1,0,8,2,22,TRUE
10154383H0526H01,3028172,ZSP1,10154383,MIRCERA 50MCG/0.3ML 1ASRG US,15-Apr-15,H0526H01,15-Jun-15,23-Jun-15,30-Jun-15,30-Jun-15,30-Jun-15,10-Jul-15,10-Jul-15,MIRCERA ,7,61,8,7,0,0,10,0,86,TRUE
10108989H6251H02,3028445,ZSP1,10108989,NEORECOR 4000IU/.3ML 1 ASRG IT-PU,7-May-15,H6251H02,9-Jun-15,23-Jun-15,23-Jun-15,23-Jun-15,23-Jun-15,26-Jun-15,29-Jun-15,NEORECOR ,7,33,14,0,0,0,3,3,53,TRUE
10108949H6278H07,3028492,ZSP1,10108949,NEORECOR 2000IU/.3ML 1 ASRG IT-PU,18-May-15,H6278H07,10-Jun-15,23-Jun-15,23-Jun-15,24-Jun-15,24-Jun-15,1-Jul-15,3-Jul-15,NEORECOR ,7,23,13,0,1,0,7,2,46,TRUE
10108949H6273H05,3028837,ZSP1,10108949,NEORECOR 2000IU/.3ML 1 ASRG IT-PU,9-Jun-15,H6273H05,10-Jun-15,23-Jun-15,23-Jun-15,23-Jun-15,23-Jun-15,2-Jul-15,3-Jul-15,NEORECOR ,7,1,13,0,0,0,9,1,24,TRUE
10110669H0563H30,3028315,ZSP1,10110669,MIRCERA 100MCG/.3ML 1 ASRG IN,29-Apr-15,H0563H30,13-May-15,13-May-15,25-Jun-15,18-May-15,18-May-15,11-Jun-15,12-Jun-15,MIRCERA ,7,14,0,43,-38,0,24,1,44,TRUE
10109013H6214H05,3028460,ZSP1,10109013,NEORECOR 5000IU/.3ML 1 ASRG IT-PU,7-May-15,H6214H05,9-Jun-15,23-Jun-15,24-Jun-15,24-Jun-15,24-Jun-15,30-Jun-15,30-Jun-15,NEORECOR ,7,33,14,1,0,0,6,0,54,TRUE
10108979H0625H14,3028494,ZSP1,10108979,NEORECOR 30000IU/.6ML 1 ASRG HU-SI,18-May-15,H0625H14,10-Jun-15,24-Jun-15,24-Jun-15,24-Jun-15,24-Jun-15,30-Jun-15,30-Jun-15,NEORECOR ,7,23,14,0,0,0,6,0,43,TRUE
10142056H0625H16,3028504,ZSP1,10142056,RECORMON 30000IU/0.6ML 1ASRG CO,18-May-15,H0625H16,15-Jun-15,24-Jun-15,24-Jun-15,24-Jun-15,24-Jun-15,2-Jul-15,3-Jul-15,RECORMON ,7,28,9,0,0,0,8,1,46,TRUE
10154386H0566H01,3028542,ZSP1,10154386,MIRCERA 100MCG/0.3ML 1ASRG US,20-May-15,H0566H01,28-May-15,3-Jun-15,25-Jun-15,8-Jun-15,8-Jun-15,10-Jul-15,10-Jul-15,MIRCERA ,7,8,6,22,-17,0,32,0,51,TRUE
10108988H6251H07,3028587,ZSP1,10108988,NEORECOR 4000IU/0.3ML 1ASRG FR-CLIN,21-May-15,H6251H07,18-Jun-15,24-Jun-15,24-Jun-15,25-Jun-15,25-Jun-15,3-Jul-15,6-Jul-15,NEORECOR ,7,28,6,0,1,0,8,3,46,TRUE
10109007H6214H06,3028601,ZSP1,10109007,NEORECOR 5000IU/.3ML 1 ASRG FR-CLIN,21-May-15,H6214H06,11-Jun-15,24-Jun-15,24-Jun-15,24-Jun-15,24-Jun-15,3-Jul-15,6-Jul-15,NEORECOR ,7,21,13,0,0,0,9,3,46,TRUE
10142059H0625H15,3028672,ZSP1,10142059,RECORMON 30000IU/0.6ML 1ASRG UY-BO-PY,26-May-15,H0625H15,15-Jun-15,24-Jun-15,24-Jun-15,24-Jun-15,24-Jun-15,7-Jul-15,8-Jul-15,RECORMON ,7,20,9,0,0,0,13,1,43,TRUE
10097663H6254H11,3028720,ZSP1,10097663,BONVIVA 3MG/3ML 1 ASRG PK,28-May-15,H6254H11,3-Jun-15,9-Jun-15,25-Jun-15,10-Jun-15,10-Jun-15,9-Jul-15,10-Jul-15,BONVIVA ,7,6,6,16,-15,0,29,1,43,TRUE
10108978H0625H17,3028961,ZSP1,10108978,NEORECOR 30000IU/.6ML 1 ASRG FR-CLIN,15-Jun-15,H0625H17,16-Jun-15,24-Jun-15,24-Jun-15,24-Jun-15,24-Jun-15,23-Jul-15,24-Jul-15,NEORECOR ,7,1,8,0,0,0,29,1,39,TRUE
10109012H0640H07,3028225,ZSP1,10109012,NEORECOR 5000IU/.3ML 6 ASRG GB-IE-GRCY,20-Apr-15,H0640H07,17-Jun-15,25-Jun-15,25-Jun-15,25-Jun-15,25-Jun-15,29-Jun-15,30-Jun-15,NEORECOR ,7,58,8,0,0,0,4,1,71,TRUE
10159517B7069H01,3028269,ZSP1,10159517,AVASTIN 400MG/16ML 1VIAL DE,24-Apr-15,B7069H01,11-Jun-15,25-Jun-15,25-Jun-15,26-Jun-15,26-Jun-15,8-Jul-15,9-Jul-15,AVASTIN ,7,48,14,0,1,0,12,1,76,TRUE
10110598H0614H02,3028449,ZSP1,10110598,NEORECOR 6000IU/0.3ML 6ASRG AU-NZ,7-May-15,H0614H02,22-Jun-15,25-Jun-15,25-Jun-15,26-Jun-15,26-Jun-15,2-Jul-15,3-Jul-15,NEORECOR ,7,46,3,0,1,0,6,1,57,TRUE
10110682H0643H04,3028461,ZSP1,10110682,RECORMON 5000IU/.3ML 6 ASRG TW,7-May-15,H0643H04,17-Jun-15,25-Jun-15,25-Jun-15,26-Jun-15,26-Jun-15,2-Jul-15,3-Jul-15,RECORMON ,7,41,8,0,1,0,6,1,57,TRUE
10067617H0682H04,3028699,ZSP1,10067617,RECORMON 50000IU 1VILY FE,28-May-15,H0682H04,10-Jun-15,23-Jun-15,26-Jun-15,29-Jun-15,29-Jun-15,1-Jul-15,3-Jul-15,RECORMON ,7,13,13,3,3,0,2,2,36,TRUE
10109027H0614H01,3028863,ZSP1,10109027,NEORECOR 6000IU/.3ML 6 ASRG SC,11-Jun-15,H0614H01,17-Jun-15,25-Jun-15,25-Jun-15,26-Jun-15,26-Jun-15,7-Jul-15,8-Jul-15,NEORECOR ,7,6,8,0,1,0,11,1,27,TRUE
10110682H0643H05,3028893,ZSP1,10110682,RECORMON 5000IU/.3ML 6 ASRG TW,11-Jun-15,H0643H05,17-Jun-15,25-Jun-15,25-Jun-15,26-Jun-15,26-Jun-15,2-Jul-15,3-Jul-15,RECORMON ,7,6,8,0,1,0,6,1,22,TRUE
10110630H0816H04,3028455,ZSP1,10110630,RECORMON 2000IU/.3ML 6 ASRG TW,12-May-15,H0816H04,17-Jun-15,25-Jun-15,26-Jun-15,26-Jun-15,26-Jun-15,8-Jul-15,9-Jul-15,RECORMON ,7,36,8,1,0,0,12,1,58,TRUE
10110630H0817H03,3028481,ZSP1,10110630,RECORMON 2000IU/.3ML 6 ASRG TW,13-May-15,H0817H03,17-Jun-15,26-Jun-15,29-Jun-15,30-Jun-15,30-Jun-15,3-Jul-15,7-Jul-15,RECORMON ,7,35,9,3,1,0,3,4,55,TRUE
10159517B7068H02,3028682,ZSP1,10159517,AVASTIN 400MG/16ML 1VIAL DE,26-May-15,B7068H02,3-Jun-15,25-Jun-15,26-Jun-15,26-Jun-15,26-Jun-15,8-Jul-15,9-Jul-15,AVASTIN ,7,8,22,1,0,0,12,1,44,TRUE
10159520B7216H02,3028685,ZSP1,10159520,AVASTIN 400MG/16ML 1VIAL ES,26-May-15,B7216H02,17-Jun-15,26-Jun-15,26-Jun-15,29-Jun-15,29-Jun-15,30-Jun-15,30-Jun-15,AVASTIN ,7,22,9,0,3,0,1,0,35,TRUE
10133182H6277H01,3028190,ZSP1,10133182,RECORMON 2000IU/0.3ML 6ASRG MY,20-Apr-15,H6277H01,18-Jun-15,29-Jun-15,1-Jul-15,2-Jul-15,2-Jul-15,8-Jul-15,9-Jul-15,RECORMON ,7,59,11,2,1,0,6,1,80,TRUE
10159524B7216H01,3028256,ZSP1,10159524,AVASTIN 400MG/16ML 1VIAL HU,24-Apr-15,B7216H01,16-Jun-15,29-Jun-15,29-Jun-15,30-Jun-15,30-Jun-15,2-Jul-15,3-Jul-15,AVASTIN ,7,53,13,0,1,0,2,1,70,TRUE
10159523B7212H20,3028259,ZSP1,10159523,AVASTIN 400MG/16ML 1VIAL GR-CY,24-Apr-15,B7212H20,1-Jun-15,29-Jun-15,29-Jun-15,30-Jun-15,30-Jun-15,2-Jul-15,3-Jul-15,AVASTIN ,7,38,28,0,1,0,2,1,70,TRUE
10159522B7064H03,3028273,ZSP1,10159522,AVASTIN 400MG/16ML 1VIAL GB-IE,24-Apr-15,B7064H03,1-Jun-15,29-Jun-15,29-Jun-15,30-Jun-15,30-Jun-15,3-Jul-15,6-Jul-15,AVASTIN ,7,38,28,0,1,0,3,3,73,TRUE
10110637H0817H04,3028496,ZSP1,10110637,RECORMON 2000IU/.3ML 6 ASRG FE,18-May-15,H0817H04,17-Jun-15,29-Jun-15,29-Jun-15,30-Jun-15,30-Jun-15,8-Jul-15,9-Jul-15,RECORMON ,7,30,12,0,1,0,8,1,52,TRUE
10159516B7212H23,3028635,ZSP1,10159516,AVASTIN 400MG/16ML 1VIAL CZ,26-May-15,B7212H23,25-Jun-15,29-Jun-15,29-Jun-15,30-Jun-15,30-Jun-15,8-Jul-15,9-Jul-15,AVASTIN ,7,30,4,0,1,0,8,1,44,TRUE
10159524B7216H06,3028653,ZSP1,10159524,AVASTIN 400MG/16ML 1VIAL HU,26-May-15,B7216H06,26-Jun-15,29-Jun-15,29-Jun-15,30-Jun-15,30-Jun-15,2-Jul-15,3-Jul-15,AVASTIN ,7,31,3,0,1,0,2,1,38,TRUE
10159513B7212H22,3028680,ZSP1,10159513,AVASTIN 400MG/16ML 1VIAL AT,26-May-15,B7212H22,8-Jun-15,29-Jun-15,29-Jun-15,30-Jun-15,30-Jun-15,8-Jul-15,9-Jul-15,AVASTIN ,7,13,21,0,1,0,8,1,44,TRUE
10108935H0683H03,3028728,ZSP1,10108935,NEORECOR 50000IU 1VILY IT-PU,28-May-15,H0683H03,18-Jun-15,26-Jun-15,30-Jun-15,2-Jul-15,2-Jul-15,3-Jul-15,7-Jul-15,NEORECOR ,7,21,8,4,2,0,1,4,40,TRUE
10159520B7216H03,3029068,ZSP1,10159520,AVASTIN 400MG/16ML 1VIAL ES,25-Jun-15,B7216H03,25-Jun-15,26-Jun-15,29-Jun-15,29-Jun-15,29-Jun-15,30-Jun-15,30-Jun-15,AVASTIN ,7,0,1,3,0,0,1,0,5,TRUE
10159226H4597H03,3028637,ZSP1,10159226,HERCEPTI 150MG 1VILY IV AT,26-May-15,H4597H03,23-Jun-15,30-Jun-15,30-Jun-15,1-Jul-15,1-Jul-15,13-Jul-15,13-Jul-15,HERCEPTI ,7,28,7,0,1,0,12,0,48,TRUE
10159228H4597H02,3028639,ZSP1,10159228,HERCEPTI 150MG 1VILY IV BE,26-May-15,H4597H02,23-Jun-15,30-Jun-15,30-Jun-15,1-Jul-15,1-Jul-15,27-Jul-15,27-Jul-15,HERCEPTI ,7,28,7,0,1,0,26,0,62,TRUE
10159231H4597H04,3028654,ZSP1,10159231,HERCEPTI 150MG 1VILY IV CZ,26-May-15,H4597H04,23-Jun-15,30-Jun-15,30-Jun-15,1-Jul-15,1-Jul-15,10-Jul-15,10-Jul-15,HERCEPTI ,7,28,7,0,1,0,9,0,45,TRUE
10159239H4578H03,3028656,ZSP1,10159239,HERCEPTI 150MG 1VILY IV GB-IE,26-May-15,H4578H03,18-Jun-15,29-Jun-15,30-Jun-15,30-Jun-15,30-Jun-15,7-Jul-15,8-Jul-15,HERCEPTI ,7,23,11,1,0,0,7,1,43,TRUE
10159250H4597H01,3028659,ZSP1,10159250,HERCEPTI 150MG 1VILY IV PL,26-May-15,H4597H01,23-Jun-15,30-Jun-15,30-Jun-15,30-Jun-15,30-Jun-15,9-Jul-15,10-Jul-15,HERCEPTI ,7,28,7,0,0,0,9,1,45,TRUE
10159228H4577H04,3029026,ZSP1,10159228,HERCEPTI 150MG 1VILY IV BE,22-Jun-15,H4577H04,22-Jun-15,30-Jun-15,30-Jun-15,1-Jul-15,1-Jul-15,28-Jul-15,28-Jul-15,HERCEPTI ,7,0,8,0,1,0,27,0,36,TRUE
10154383H0527H02,3029098,ZSP1,10154383,MIRCERA 50MCG/0.3ML 1ASRG US,25-Jun-15,H0527H02,25-Jun-15,30-Jun-15,2-Jul-15,2-Jul-15,2-Jul-15,10-Jul-15,10-Jul-15,MIRCERA ,7,0,5,2,0,0,8,0,15,TRUE
10120404H6255H06,3028297,ZSP1,10120404,BONVIVA 3MG/3ML 1ASRG RS,29-Apr-15,H6255H06,30-Jun-15,1-Jul-15,1-Jul-15,16-Jan-15,3-Jul-15,7-Jul-15,8-Jul-15,BONVIVA ,7,62,1,0,-166,168,4,1,70,TRUE
10159533B7216H12,3028638,ZSP1,10159533,AVASTIN 400MG/16ML 1VIAL PL,26-May-15,B7216H12,1-Jul-15,1-Jul-15,1-Jul-15,2-Jul-15,2-Jul-15,10-Jul-15,13-Jul-15,AVASTIN ,7,36,0,0,1,0,8,3,48,TRUE
10159520B7212H24,3028651,ZSP1,10159520,AVASTIN 400MG/16ML 1VIAL ES,26-May-15,B7212H24,25-Jun-15,1-Jul-15,1-Jul-15,2-Jul-15,2-Jul-15,8-Jul-15,9-Jul-15,AVASTIN ,7,30,6,0,1,0,6,1,44,TRUE
10159515B7216H10,3028662,ZSP1,10159515,AVASTIN 400MG/16ML 1VIAL BG,26-May-15,B7216H10,1-Jul-15,1-Jul-15,1-Jul-15,2-Jul-15,2-Jul-15,10-Jul-15,13-Jul-15,AVASTIN ,7,36,0,0,1,0,8,3,48,TRUE
10159519B7216H04,3028664,ZSP1,10159519,AVASTIN 400MG/16ML 1VIAL ELL,26-May-15,B7216H04,26-Jun-15,1-Jul-15,1-Jul-15,2-Jul-15,2-Jul-15,10-Jul-15,13-Jul-15,AVASTIN ,7,31,5,0,1,0,8,3,48,TRUE
10159536B7216H07,3028667,ZSP1,10159536,AVASTIN 400MG/16ML 1VIAL SE-FI,26-May-15,B7216H07,26-Jun-15,1-Jul-15,1-Jul-15,2-Jul-15,2-Jul-15,10-Jul-15,13-Jul-15,AVASTIN ,7,31,5,0,1,0,8,3,48,TRUE
10159534B7216H11,3028668,ZSP1,10159534,AVASTIN 400MG/16ML 1VIAL PT,26-May-15,B7216H11,1-Jul-15,1-Jul-15,1-Jul-15,2-Jul-15,2-Jul-15,9-Jul-15,9-Jul-15,AVASTIN ,7,36,0,0,1,0,7,0,44,TRUE
10108935H0681H06,3028886,ZSP1,10108935,NEORECOR 50000IU 1VILY IT-PU,10-Jun-15,H0681H06,18-Jun-15,30-Jun-15,1-Jul-15,1-Jul-15,1-Jul-15,3-Jul-15,7-Jul-15,NEORECOR ,7,8,12,1,0,0,2,4,27,TRUE
10110655H0818H02,3028915,ZSP1,10110655,RECORMON 2000IU/0.3ML 6ASRG VN,11-Jun-15,H0818H02,25-Jun-15,1-Jul-15,1-Jul-15,2-Jul-15,2-Jul-15,9-Jul-15,9-Jul-15,RECORMON ,7,14,6,0,1,0,7,0,28,TRUE
10108953H6279H03,3028922,ZSP1,10108953,NEORECOR 2000IU/.3ML 6 ASRG ES-PT,11-Jun-15,H6279H03,30-Jun-15,1-Jul-15,2-Jul-15,3-Jul-15,3-Jul-15,14-Jul-15,15-Jul-15,NEORECOR ,7,19,1,1,1,0,11,1,34,TRUE
10159231H4578H04,3029017,ZSP1,10159231,HERCEPTI 150MG 1VILY IV CZ,23-Jun-15,H4578H04,24-Jun-15,30-Jun-15,1-Jul-15,1-Jul-15,1-Jul-15,13-Jul-15,13-Jul-15,HERCEPTI ,7,1,6,1,0,0,12,0,20,TRUE
10159518B7216H09,3029036,ZSP1,10159518,AVASTIN 400MG/16ML 1VIAL DK-NO-IS,23-Jun-15,B7216H09,30-Jun-15,1-Jul-15,1-Jul-15,2-Jul-15,2-Jul-15,7-Jul-15,8-Jul-15,AVASTIN ,7,7,1,0,1,0,5,1,15,TRUE
10125525H0819H03,3029069,ZSP1,10125525,RECORMON 2000IU/0.3ML 6ASRG UA,25-Jun-15,H0819H03,25-Jun-15,1-Jul-15,1-Jul-15,2-Jul-15,2-Jul-15,8-Jul-15,9-Jul-15,RECORMON ,7,0,6,0,1,0,6,1,14,TRUE
10159514B7216H08,3029355,ZSP1,10159514,AVASTIN 400MG/16ML 1VIAL BE,30-Jun-15,B7216H08,30-Jun-15,1-Jul-15,1-Jul-15,2-Jul-15,2-Jul-15,10-Jul-15,13-Jul-15,AVASTIN ,7,0,1,0,1,0,8,3,13,TRUE
10110664H0662H08,3028447,ZSP1,10110664,NEORECOR 4000IU/0.3ML 6ASRG AU-NZ,7-May-15,H0662H08,22-Jun-15,2-Jul-15,2-Jul-15,3-Jul-15,3-Jul-15,8-Jul-15,9-Jul-15,NEORECOR ,7,46,10,0,1,0,5,1,63,TRUE
10159000B8500H24,3028628,ZSP1,10159000,AVASTIN 100MG/4ML 1VIAL HR,26-May-15,B8500H24,30-Jun-15,2-Jul-15,2-Jul-15,2-Jul-15,2-Jul-15,8-Jul-15,9-Jul-15,AVASTIN ,7,35,2,0,0,0,6,1,44,TRUE
10159042B8500H25,3028630,ZSP1,10159042,AVASTIN 100MG/4ML 1VIAL GR-CY,26-May-15,B8500H25,30-Jun-15,2-Jul-15,2-Jul-15,2-Jul-15,2-Jul-15,14-Jul-15,15-Jul-15,AVASTIN ,7,35,2,0,0,0,12,1,50,TRUE
10159522B7067H01,3028666,ZSP1,10159522,AVASTIN 400MG/16ML 1VIAL GB-IE,26-May-15,B7067H01,1-Jul-15,1-Jul-15,2-Jul-15,2-Jul-15,2-Jul-15,10-Jul-15,13-Jul-15,AVASTIN ,7,36,0,1,0,0,8,3,48,TRUE
10108930H0683H01,3028723,ZSP1,10108930,NEORECOR 50000IU 1 VILY AT-DE,28-May-15,H0683H01,10-Jun-15,1-Jul-15,2-Jul-15,2-Jul-15,2-Jul-15,13-Jul-15,14-Jul-15,NEORECOR ,7,13,21,1,0,0,11,1,47,TRUE
10067624H0683H02,3028729,ZSP1,10067624,RECORMON 50000IU 1VILY SAMCA,28-May-15,H0683H02,10-Jun-15,2-Jul-15,2-Jul-15,3-Jul-15,3-Jul-15,9-Jul-15,9-Jul-15,RECORMON ,7,13,22,0,1,0,6,0,42,TRUE
10095638H0547H26,3028755,ZSP1,10095638,MIRCERA 120MCG/.3ML 1 ASRG ES-PT,3-Jun-15,H0547H26,29-Jun-15,2-Jul-15,2-Jul-15,2-Jul-15,2-Jul-15,22-Jul-15,24-Jul-15,MIRCERA ,7,26,3,0,0,0,20,2,51,TRUE
10095633H0563H36,3028768,ZSP1,10095633,MIRCERA 100MCG/.3ML 1 ASRG RO-BG-PL,3-Jun-15,H0563H36,29-Jun-15,2-Jul-15,2-Jul-15,3-Jul-15,3-Jul-15,15-Jul-15,16-Jul-15,MIRCERA ,7,26,3,0,1,0,12,1,43,TRUE
10095626H0563H35,3028769,ZSP1,10095626,MIRCERA 100MCG/.3ML 1 ASRG BE-NL,3-Jun-15,H0563H35,29-Jun-15,2-Jul-15,2-Jul-15,3-Jul-15,3-Jul-15,15-Jul-15,16-Jul-15,MIRCERA ,7,26,3,0,1,0,12,1,43,TRUE
10159194N1036H01,3028924,ZSP1,10159194,HERCEPTI 150MG 1VILY IV IT-CLIN,12-Jun-15,N1036H01,1-Jul-15,2-Jul-15,3-Jul-15,3-Jul-15,3-Jul-15,8-Jul-15,8-Jul-15,HERCEPTI ,7,19,1,1,0,0,5,0,26,TRUE
10112504H0547H27,3029286,ZSP1,10112504,MIRCERA 120MCG/.3ML 1 ASRG SE-FI,29-Jun-15,H0547H27,29-Jun-15,2-Jul-15,2-Jul-15,6-Jul-15,6-Jul-15,21-Jul-15,22-Jul-15,MIRCERA ,7,0,3,0,4,0,15,1,23,TRUE
10110674H0663H01,3028489,ZSP1,10110674,RECORMON 4000IU/.3ML 6 ASRG FE,18-May-15,H0663H01,22-Jun-15,3-Jul-15,3-Jul-15,6-Jul-15,6-Jul-15,9-Jul-15,9-Jul-15,RECORMON ,7,35,11,0,3,0,3,0,52,TRUE
10142060H0662H09,3028490,ZSP1,10142060,RECORMON 4000IU/0.3ML 6ASRG PRISA,18-May-15,H0662H09,22-Jun-15,2-Jul-15,3-Jul-15,3-Jul-15,3-Jul-15,13-Jul-15,14-Jul-15,RECORMON ,7,35,10,1,0,0,10,1,57,TRUE
10159212N1035H05,3028652,ZSP1,10159212,HERCEPTI 150MG 1VILY IV DE,26-May-15,N1035H05,23-Jun-15,3-Jul-15,6-Jul-15,9-Jul-15,9-Jul-15,22-Jul-15,24-Jul-15,HERCEPTI ,7,28,10,3,3,0,13,2,59,TRUE
10159194N1036H02,3028687,ZSP1,10159194,HERCEPTI 150MG 1VILY IV IT-CLIN,26-May-15,N1036H02,1-Jul-15,3-Jul-15,3-Jul-15,6-Jul-15,6-Jul-15,9-Jul-15,10-Jul-15,HERCEPTI ,7,36,2,0,3,0,3,1,45,TRUE
10071607H6259H15,3028698,ZSP1,10071607,BONVIVA 3MG/3ML 1ASRG GR-CY,28-May-15,H6259H15,2-Jul-15,3-Jul-15,3-Jul-15,12-Jan-15,9-Jul-15,14-Jul-15,14-Jul-15,BONVIVA ,7,35,1,0,-172,178,5,0,47,TRUE
10071607H6255H07,3028712,ZSP1,10071607,BONVIVA 3MG/3ML 1ASRG GR-CY,28-May-15,H6255H07,2-Jul-15,3-Jul-15,3-Jul-15,3-Jul-15,9-Jul-15,14-Jul-15,14-Jul-15,BONVIVA ,7,35,1,0,0,6,5,0,47,TRUE
10098942H0565H05,3028758,ZSP1,10098942,MIRCERA 100MCG/.3ML 1 ASRG DE,3-Jun-15,H0565H05,30-Jun-15,24-Jul-15,24-Jul-15,3-Jul-15,3-Jul-15,21-Jul-15,22-Jul-15,MIRCERA ,7,27,24,0,-21,0,18,1,49,TRUE
10086767H6255H08,3029246,ZSP1,10086767,BONVIVA 3MG/3ML 1ASRG CIS,29-Jun-15,H6255H08,2-Jul-15,3-Jul-15,3-Jul-15,3-Jul-15,9-Jul-15,27-Jul-15,27-Jul-15,BONVIVA ,7,3,1,0,0,6,18,0,28,TRUE
10130023H0565H06,3029273,ZSP1,10130023,MIRCERA 100MCG/0.3ML 1ASRG KR,29-Jun-15,H0565H06,30-Jun-15,6-Jul-15,6-Jul-15,6-Jul-15,6-Jul-15,15-Jul-15,16-Jul-15,MIRCERA ,7,1,6,0,0,0,9,1,17,TRUE
10098942H0563H37,3029338,ZSP1,10098942,MIRCERA 100MCG/.3ML 1 ASRG DE,30-Jun-15,H0563H37,30-Jun-15,2-Jul-15,3-Jul-15,3-Jul-15,3-Jul-15,21-Jul-15,22-Jul-15,MIRCERA ,7,0,2,1,0,0,18,1,22,TRUE
10141943H0682H05,3029383,ZSP1,10141943,RECORMON 50000IU 1VILY UY-BO-PY,1-Jul-15,H0682H05,1-Jul-15,6-Jul-15,6-Jul-15,6-Jul-15,6-Jul-15,15-Jul-15,16-Jul-15,RECORMON ,7,0,5,0,0,0,9,1,15,TRUE
