Key,Process Order Number,Order Type (packaging or repackaging),Material Number,Product Name,Process Order Creation Date,Batch Number,Process Order Release Date,Packaging Start Date,Packaging End Date,Packaging Head Pkg Sigoff,BRR Start,BRR End,QA Release Date,Product,Batch Status,PO Crearte to Release,Release to Pkg Start,Pkg Start to Finish,PKG Finish to BRR Begin,BRR Start To Finish,BRR Finish to QP Release,FG E2E,Check
10108949H6263H04,3027037,ZSP1,10108949,NEORECOR 2000IU/.3ML 1 ASRG IT-PU,2/12/2015,H6263H04,2/26/2015,3/13/2015,3/13/2015,3/16/2015,3/16/2015,3/18/2015,3/18/2015,NEORECOR,7,14,15,3,0,2,0,34,TRUE
10108949H6268H04,3027039,ZSP1,10108949,NEORECOR 2000IU/.3ML 1 ASRG IT-PU,2/12/2015,H6268H04,3/3/2015,3/13/2015,3/14/2015,3/16/2015,3/16/2015,3/18/2015,3/18/2015,NEORECOR,7,19,10,3,0,2,0,34,TRUE
10154386H0564H02,3027545,ZSP1,10154386,MIRCERA 100MCG/0.3ML 1ASRG US,3/9/2015,H0564H02,3/9/2015,3/16/2015,3/18/2015,3/19/2015,3/19/2015,4/8/2015,4/9/2015,MIRCERA,7,0,7,3,0,20,1,31,TRUE
10159520B8503H01,3025855,ZSP1,10159520,AVASTIN 400MG/16ML 1VIAL ES,1/30/2015,B8503H01,3/12/2015,3/14/2015,3/16/2015,3/16/2015,3/16/2015,3/19/2015,3/20/2015,AVASTIN,7,41,2,2,0,3,1,49,TRUE
10108949H6269H01,3027085,ZSP1,10108949,NEORECOR 2000IU/.3ML 1 ASRG IT-PU,2/13/2015,H6269H01,3/3/2015,3/14/2015,3/16/2015,3/16/2015,3/16/2015,3/18/2015,3/18/2015,NEORECOR,7,18,11,2,0,2,0,33,TRUE
10159034B8500H04,3027320,ZSP1,10159034,AVASTIN 100MG/4ML 1VIAL ELL,2/27/2015,B8500H04,3/9/2015,3/14/2015,3/14/2015,3/16/2015,3/16/2015,3/25/2015,3/26/2015,AVASTIN,7,10,5,2,0,9,1,27,TRUE
10109018H6212H12,3025827,ZSP1,10109018,NEORECOR 6000IU/.3ML 1 ASRG IT-PU,1/27/2015,H6212H12,3/3/2015,3/16/2015,3/16/2015,3/16/2015,3/16/2015,3/18/2015,3/18/2015,NEORECOR,7,35,13,0,0,2,0,50,TRUE
10159517B8503H02,3026366,ZSP1,10159517,AVASTIN 400MG/16ML 1VIAL DE,2/5/2015,B8503H02,3/12/2015,3/16/2015,3/17/2015,3/18/2015,3/18/2015,3/25/2015,3/26/2015,AVASTIN,7,35,4,2,0,7,1,49,TRUE
10108938H6206H03,3026495,ZSP1,10108938,NEORECOR 10000IU/.6ML 1 ASRG IT-PU,2/6/2015,H6206H03,2/25/2015,3/16/2015,3/17/2015,3/18/2015,3/18/2015,3/23/2015,3/24/2015,NEORECOR,7,19,19,2,0,5,1,46,TRUE
10109018H6213H02,3027157,ZSP1,10109018,NEORECOR 6000IU/.3ML 1 ASRG IT-PU,2/19/2015,H6213H02,3/3/2015,3/16/2015,3/16/2015,3/18/2015,3/18/2015,3/19/2015,3/20/2015,NEORECOR,7,12,13,2,0,1,1,29,TRUE
10159518B8503H03,3025888,ZSP1,10159518,AVASTIN 400MG/16ML 1VIAL DK-NO-IS,1/30/2015,B8503H03,3/12/2015,3/17/2015,3/17/2015,3/18/2015,3/18/2015,3/20/2015,3/23/2015,AVASTIN,7,41,5,1,0,2,3,52,TRUE
10108989H6248H06,3026074,ZSP1,10108989,NEORECOR 4000IU/.3ML 1 ASRG IT-PU,2/4/2015,H6248H06,3/16/2015,3/17/2015,3/19/2015,3/18/2015,3/18/2015,3/31/2015,4/2/2015,NEORECOR,7,40,1,1,0,13,2,57,TRUE
10108969H0566H19,3026998,ZSP1,10108969,NEORECOR 3000IU/.3ML 1 ASRG IT-PU,2/11/2015,H0566H19,2/26/2015,3/17/2015,3/18/2015,3/18/2015,3/18/2015,3/24/2015,3/25/2015,NEORECOR,7,15,19,1,0,6,1,42,TRUE
10159237H4545H02,3027274,ZSP1,10159237,HERCEPTI 150MG 1VILY IV FR-CLIN,2/26/2015,H4545H02,3/9/2015,3/18/2015,3/19/2015,3/19/2015,3/19/2015,3/24/2015,3/25/2015,HERCEPTI,7,11,9,1,0,5,1,27,TRUE
10159226H4545H01,3027546,ZSP1,10159226,HERCEPTI 150MG 1VILY IV AT,3/9/2015,H4545H01,3/9/2015,3/17/2015,3/18/2015,3/18/2015,3/18/2015,3/24/2015,3/25/2015,HERCEPTI,7,0,8,1,0,6,1,16,TRUE
10108941H6206H04,3026451,ZSP1,10108941,NEORECOR 10000IU/.6ML 6 ASRG ELL,2/6/2015,H6206H04,3/3/2015,3/18/2015,3/18/2015,3/19/2015,3/19/2015,3/25/2015,3/26/2015,NEORECOR,7,25,15,1,0,6,1,48,TRUE
10108940H6206H05,3026477,ZSP1,10108940,NEORECOR 10000IU/.6ML 6 ASRG DEATBENL,2/6/2015,H6206H05,3/3/2015,3/18/2015,3/18/2015,3/19/2015,3/19/2015,3/27/2015,3/27/2015,NEORECOR,7,25,15,1,0,8,0,49,TRUE
10132792H0634H03,3026490,ZSP1,10132792,RECORMON 10000IU/0.6ML 6ASRG FA,2/6/2015,H0634H03,3/3/2015,3/18/2015,3/18/2015,3/18/2015,3/18/2015,3/26/2015,3/27/2015,RECORMON,7,25,15,0,0,8,1,49,TRUE
10110621H0634H01,3026494,ZSP1,10110621,RECORMON 10000IU/0.6ML 1ASRG FE,2/6/2015,H0634H01,2/23/2015,3/18/2015,3/18/2015,3/18/2015,3/18/2015,3/24/2015,3/25/2015,RECORMON,7,17,23,0,0,6,1,47,TRUE
10110612H0634H02,3026502,ZSP1,10110612,RECORMON 10000IU/.6ML 6 ASRG FE,2/6/2015,H0634H02,3/3/2015,3/18/2015,3/18/2015,3/18/2015,3/18/2015,3/20/2015,3/23/2015,RECORMON,7,25,15,0,0,2,3,45,TRUE
10145659H1084H01,3027293,ZSP1,10145659,BONDRONA 6MG/6ML 1VIAL PRISA,2/26/2015,H1084H01,3/12/2015,3/18/2015,3/18/2015,3/18/2015,3/18/2015,3/26/2015,3/31/2015,BONDRONA,7,14,6,0,0,8,5,33,TRUE
10067133H1084H02,3027304,ZSP1,10067133,BONDRONA 6MG/6ML 1VIAL CIS,2/26/2015,H1084H02,3/16/2015,3/18/2015,3/18/2015,3/19/2015,3/19/2015,3/27/2015,3/31/2015,BONDRONA,7,18,2,1,0,8,4,33,TRUE
10157511H1072H11,3027315,ZSP1,10157511,BONDRONA 6MG/6ML 1VIAL TR,2/26/2015,H1072H11,3/6/2015,3/17/2015,3/18/2015,3/18/2015,3/18/2015,3/25/2015,3/25/2015,BONDRONA,7,8,11,1,0,7,0,27,TRUE
10108947H6206H07,3027399,ZSP1,10108947,NEORECOR 10000IU/.6ML 6 ASRG SC,3/2/2015,H6206H07,3/10/2015,3/18/2015,3/18/2015,3/19/2015,3/19/2015,3/25/2015,3/26/2015,NEORECOR,7,8,8,1,0,6,1,24,TRUE
10157511H1082H06,3027416,ZSP1,10157511,BONDRONA 6MG/6ML 1VIAL TR,3/2/2015,H1082H06,3/6/2015,3/18/2015,3/18/2015,3/18/2015,3/18/2015,3/25/2015,3/25/2015,BONDRONA,7,4,12,0,0,7,0,23,TRUE
10112508H0019H01,3027454,ZSP1,10112508,MIRCERA 360MCG/.6ML 1 ASRG SE-FI,3/4/2015,H0019H01,3/9/2015,3/18/2015,3/18/2015,3/19/2015,3/19/2015,4/14/2015,4/15/2015,MIRCERA,7,5,9,1,0,26,1,42,TRUE
10095646H0550H12,3027604,ZSP1,10095646,MIRCERA 150MCG/.3ML 1 ASRG BE-NL,3/12/2015,H0550H12,3/13/2015,3/18/2015,3/19/2015,3/19/2015,3/19/2015,4/16/2015,4/17/2015,MIRCERA,7,1,5,1,0,28,1,36,TRUE
10154385H0553H02,3027814,ZSP1,10154385,MIRCERA 75MCG/0.3ML 1ASRG US,3/16/2015,H0553H02,3/16/2015,3/18/2015,3/18/2015,3/19/2015,3/19/2015,4/8/2015,4/9/2015,MIRCERA,7,0,2,1,0,20,1,24,TRUE
10137402H0629H04,3025715,ZSP1,10137402,RECORMON 10000IU/0.6ML 6ASRG FE-KR,1/19/2015,H0629H04,3/12/2015,3/19/2015,3/19/2015,3/19/2015,3/19/2015,3/25/2015,3/26/2015,RECORMON,7,52,7,0,0,6,1,66,TRUE
10110674H0660H01,3026045,ZSP1,10110674,RECORMON 4000IU/.3ML 6 ASRG FE,2/4/2015,H0660H01,3/11/2015,3/19/2015,3/20/2015,3/25/2015,3/25/2015,3/26/2015,3/27/2015,RECORMON,7,35,8,6,0,1,1,51,TRUE
10108942H6206H06,3026478,ZSP1,10108942,NEORECOR 10000IU/.6ML 6 ASRG ES-PT,2/6/2015,H6206H06,3/10/2015,3/18/2015,3/19/2015,3/19/2015,3/19/2015,3/24/2015,3/25/2015,NEORECOR,7,32,8,1,0,5,1,47,TRUE
10108946H6206H08,3026492,ZSP1,10108946,NEORECOR 10000IU/.6ML 6 ASRG RO-BG-PL,2/6/2015,H6206H08,3/10/2015,3/19/2015,3/19/2015,3/19/2015,3/19/2015,3/31/2015,4/2/2015,NEORECOR,7,32,9,0,0,12,2,55,TRUE
10095629H0563H16,3027254,ZSP1,10095629,MIRCERA 100MCG/.3ML 1 ASRG FR,2/26/2015,H0563H16,3/12/2015,3/19/2015,3/20/2015,3/20/2015,3/20/2015,4/15/2015,4/16/2015,MIRCERA,7,14,7,1,0,26,1,49,TRUE
10159230H4544H05,3027277,ZSP1,10159230,HERCEPTI 150MG 1VILY IV BG,2/26/2015,H4544H05,3/9/2015,3/19/2015,3/19/2015,3/20/2015,3/20/2015,3/24/2015,3/25/2015,HERCEPTI,7,11,10,1,0,4,1,27,TRUE
10159257H4524H06,3027283,ZSP1,10159257,HERCEPTI 150MG 1VILY IV HR,2/26/2015,H4524H06,3/4/2015,3/19/2015,3/19/2015,3/19/2015,3/19/2015,3/31/2015,4/1/2015,HERCEPTI,7,6,15,0,0,12,1,34,TRUE
10159212N1022H01,3027284,ZSP1,10159212,HERCEPTI 150MG 1VILY IV DE,2/26/2015,N1022H01,3/16/2015,3/19/2015,3/23/2015,3/25/2015,3/25/2015,4/1/2015,4/2/2015,HERCEPTI,7,18,3,6,0,7,1,35,TRUE
10159257H4544H04,3027462,ZSP1,10159257,HERCEPTI 150MG 1VILY IV HR,3/3/2015,H4544H04,3/4/2015,3/19/2015,3/19/2015,3/19/2015,3/19/2015,3/31/2015,4/2/2015,HERCEPTI,7,1,15,0,0,12,2,30,TRUE
10068609H0509H10,3027464,ZSP1,10068609,BONDRONA 2MG/2ML 1VIAL CH,3/3/2015,H0509H10,3/3/2015,3/18/2015,3/23/2015,3/19/2015,3/19/2015,3/26/2015,3/27/2015,BONDRONA,7,0,15,1,0,7,1,24,TRUE
10095674H0549H03,3027476,ZSP1,10095674,MIRCERA 30MCG/.3ML 1 ASRG CZSKHUSI,3/5/2015,H0549H03,3/12/2015,3/19/2015,3/19/2015,3/20/2015,3/20/2015,4/15/2015,4/24/2015,MIRCERA,7,7,7,1,0,26,9,50,TRUE
10095677H0549H04,3027477,ZSP1,10095677,MIRCERA 30MCG/.3ML 1 ASRG ES-PT,3/5/2015,H0549H04,3/12/2015,3/19/2015,3/19/2015,3/20/2015,3/20/2015,4/16/2015,4/17/2015,MIRCERA,7,7,7,1,0,27,1,43,TRUE
10079911H6257H01,3027541,ZSP1,10079911,BONVIVA 3MG/3ML 1ASRG AT,3/6/2015,H6257H01,3/13/2015,3/19/2015,3/23/2015,3/23/2015,3/23/2015,3/31/2015,4/1/2015,BONVIVA,7,7,6,4,0,8,1,26,TRUE
10137402H0633H01,3027590,ZSP1,10137402,RECORMON 10000IU/0.6ML 6ASRG FE-KR,3/12/2015,H0633H01,3/12/2015,3/19/2015,3/19/2015,3/19/2015,3/19/2015,3/23/2015,3/24/2015,RECORMON,7,0,7,0,0,4,1,12,TRUE
10130025H0550H10,3027603,ZSP1,10130025,MIRCERA 150MCG/0.3ML 1ASRG KR,3/12/2015,H0550H10,3/12/2015,3/19/2015,3/19/2015,3/19/2015,3/19/2015,3/25/2015,3/25/2015,MIRCERA,7,0,7,0,0,6,0,13,TRUE
10142038H0550H11,3027605,ZSP1,10142038,MIRCERA 150MCG/0.3ML 1ASRG CO,3/12/2015,H0550H11,3/12/2015,3/19/2015,3/19/2015,3/19/2015,3/19/2015,3/27/2015,3/31/2015,MIRCERA,7,0,7,0,0,8,4,19,TRUE
10142035H0563H15,3027606,ZSP1,10142035,MIRCERA 100MCG/0.3ML 1ASRG UY-BO-PY,3/12/2015,H0563H15,3/12/2015,3/19/2015,3/19/2015,3/20/2015,3/20/2015,3/27/2015,3/31/2015,MIRCERA,7,0,7,1,0,7,4,19,TRUE
10098963H0517H29,3027049,ZSP1,10098963,MIRCERA 50MCG/.3ML 1 ASRG DE,2/12/2015,H0517H29,3/12/2015,3/20/2015,3/20/2015,3/20/2015,3/20/2015,4/15/2015,4/16/2015,MIRCERA,7,28,8,0,0,26,1,63,TRUE
10095593H0517H30,3027063,ZSP1,10095593,MIRCERA 50MCG/.3ML 1 ASRG RO-BG-PL,2/12/2015,H0517H30,3/12/2015,3/20/2015,3/20/2015,3/23/2015,3/23/2015,4/15/2015,4/16/2015,MIRCERA,7,28,8,3,0,23,1,63,TRUE
10112465H0550H53,3027066,ZSP1,10112465,MIRCERA 75MCG/.3ML 1 ASRG DK-NO-IS,2/12/2015,H0550H53,3/12/2015,3/20/2015,3/20/2015,3/23/2015,3/23/2015,4/14/2015,4/15/2015,MIRCERA,7,28,8,3,0,22,1,62,TRUE
10095622H0550H54,3027068,ZSP1,10095622,MIRCERA 75MCG/.3ML 1 ASRG IT-PU,2/12/2015,H0550H54,3/12/2015,3/20/2015,3/20/2015,3/23/2015,3/23/2015,4/15/2015,4/16/2015,MIRCERA,7,28,8,3,0,23,1,63,TRUE
10144936H0634H04,3027411,ZSP1,10144936,NEORECOR 10000IU/.6ML 6 ASRG HR,3/2/2015,H0634H04,3/19/2015,3/20/2015,3/20/2015,3/23/2015,3/23/2015,3/26/2015,3/27/2015,NEORECOR,7,17,1,3,0,3,1,25,TRUE
10141939H0679H02,3027507,ZSP1,10141939,RECORMON 50000IU 1VILY PRISA,3/5/2015,H0679H02,3/9/2015,3/17/2015,3/20/2015,3/20/2015,3/20/2015,4/1/2015,4/2/2015,RECORMON,7,4,8,3,0,12,1,28,TRUE
10109023H6212H13,3027559,ZSP1,10109023,NEORECOR 6000IU/.3ML 6 ASRG FR,3/10/2015,H6212H13,3/19/2015,3/20/2015,3/20/2015,3/23/2015,3/23/2015,3/24/2015,3/25/2015,NEORECOR,7,9,1,3,0,1,1,15,TRUE
10108953H6269H02,3027100,ZSP1,10108953,NEORECOR 2000IU/.3ML 6 ASRG ES-PT,2/13/2015,H6269H02,3/9/2015,3/21/2015,3/21/2015,3/23/2015,3/23/2015,3/25/2015,3/26/2015,NEORECOR,7,24,12,2,0,2,1,41,TRUE
10108958H6269H03,3027404,ZSP1,10108958,NEORECOR 2000IU/.3ML 6 ASRG SC,3/2/2015,H6269H03,3/9/2015,3/21/2015,3/21/2015,3/23/2015,3/23/2015,4/1/2015,4/2/2015,NEORECOR,7,7,12,2,0,9,1,31,TRUE
10132791H0639H03,3026036,ZSP1,10132791,RECORMON 5000IU/0.3ML 6ASRG FA,2/4/2015,H0639H03,3/10/2015,3/23/2015,3/23/2015,3/25/2015,3/25/2015,3/26/2015,3/27/2015,RECORMON,7,34,13,2,0,1,1,51,TRUE
10109008H6212H12,3026038,ZSP1,10109008,NEORECOR 5000IU/.3ML 6 ASRG DEATBENL,2/4/2015,H6212H12,3/10/2015,3/23/2015,3/23/2015,3/25/2015,3/25/2015,3/27/2015,3/27/2015,NEORECOR,7,34,13,2,0,2,0,51,TRUE
10109008H6213H02,3026039,ZSP1,10109008,NEORECOR 5000IU/.3ML 6 ASRG DEATBENL,2/4/2015,H6213H02,3/10/2015,3/23/2015,3/23/2015,3/25/2015,3/25/2015,3/27/2015,3/27/2015,NEORECOR,7,34,13,2,0,2,0,51,TRUE
10137400H0630H05,3026050,ZSP1,10137400,RECORMON 5000IU/0.3ML 6ASRG FE-KR,2/4/2015,H0630H05,3/13/2015,3/23/2015,3/23/2015,3/25/2015,3/25/2015,3/27/2015,3/27/2015,RECORMON,7,37,10,2,0,2,0,51,TRUE
10137398H0563H02,3027101,ZSP1,10137398,RECORMON 3000IU/0.3ML 6ASRG FE-KR,2/13/2015,H0563H02,3/16/2015,3/23/2015,3/23/2015,3/25/2015,3/25/2015,3/27/2015,4/1/2015,RECORMON,7,31,7,2,0,2,5,47,TRUE
10110660H6218H02,3027158,ZSP1,10110660,NEORECOR 3000IU/.3ML 6 ASRG TR,2/19/2015,H6218H02,3/10/2015,3/23/2015,3/24/2015,3/25/2015,3/25/2015,3/31/2015,4/1/2015,NEORECOR,7,19,13,2,0,6,1,41,TRUE
10154383H0521H01,3027332,ZSP1,10154383,MIRCERA 50MCG/0.3ML 1ASRG US,2/27/2015,H0521H01,3/20/2015,3/23/2015,3/23/2015,3/25/2015,3/25/2015,4/9/2015,4/9/2015,MIRCERA,7,21,3,2,0,15,0,41,TRUE
10159521B7058H01,3027369,ZSP1,10159521,AVASTIN 400MG/16ML 1VIAL FR-CLIN,2/27/2015,B7058H01,3/20/2015,3/24/2015,3/25/2015,3/26/2015,3/26/2015,4/10/2015,4/13/2015,AVASTIN,7,21,4,2,0,15,3,45,TRUE
10137397H0814H01,3027409,ZSP1,10137397,RECORMON 2000IU/0.3ML 6ASRG FE-KR,3/2/2015,H0814H01,3/16/2015,3/21/2015,3/23/2015,3/23/2015,3/23/2015,3/26/2015,3/27/2015,RECORMON,7,14,5,2,0,3,1,25,TRUE
10140266H0638H06,3027410,ZSP1,10140266,RECORMON 5000IU/0.3ML 6ASRG PE,3/2/2015,H0638H06,3/19/2015,3/23/2015,3/23/2015,3/25/2015,3/25/2015,4/10/2015,4/13/2015,RECORMON,7,17,4,2,0,16,3,42,TRUE
10095595H0550H55,3027475,ZSP1,10095595,MIRCERA 75MCG/.3ML 1 ASRG CZSKHUSI,3/5/2015,H0550H55,3/19/2015,3/23/2015,3/23/2015,3/23/2015,3/23/2015,4/15/2015,4/17/2015,MIRCERA,7,14,4,0,0,23,2,43,TRUE
10141939H0679H03,3027496,ZSP1,10141939,RECORMON 50000IU 1VILY PRISA,3/5/2015,H0679H03,3/9/2015,3/20/2015,3/25/2015,3/25/2015,3/25/2015,4/8/2015,4/9/2015,RECORMON,7,4,11,5,0,14,1,35,TRUE
10088000H6251H02,3027540,ZSP1,10088000,BONVIVA 3MG/3ML 1ASRG TR,3/6/2015,H6251H02,3/13/2015,3/23/2015,4/23/2015,3/26/2015,3/26/2015,3/31/2015,4/1/2015,BONVIVA,7,7,10,3,0,5,1,26,TRUE
10142043H0548H10,3027549,ZSP1,10142043,MIRCERA 200MCG/0.3ML 1ASRG PRISA,3/9/2015,H0548H10,3/9/2015,3/23/2015,3/23/2015,3/25/2015,3/25/2015,4/2/2015,4/7/2015,MIRCERA,7,0,14,2,0,8,5,29,TRUE
10095656H0548H11,3027550,ZSP1,10095656,MIRCERA 200MCG/.3ML 1 ASRG ELL,3/9/2015,H0548H11,3/9/2015,3/23/2015,3/23/2015,3/25/2015,3/25/2015,4/15/2015,4/16/2015,MIRCERA,7,0,14,2,0,21,1,38,TRUE
10143810H6248H14,3027560,ZSP1,10143810,BONVIVA 3MG/3ML 1ASRG HR,3/6/2015,H6248H14,3/13/2015,3/23/2015,3/23/2015,3/23/2015,3/23/2015,4/1/2015,4/2/2015,BONVIVA,7,7,10,0,0,9,1,27,TRUE
10130026H0548H12,3027575,ZSP1,10130026,MIRCERA 200MCG/0.3ML 1ASRG KR,3/9/2015,H0548H12,3/9/2015,3/23/2015,3/23/2015,3/25/2015,3/25/2015,4/1/2015,4/2/2015,MIRCERA,7,0,14,2,0,7,1,24,TRUE
10088000H6248H15,3027822,ZSP1,10088000,BONVIVA 3MG/3ML 1ASRG TR,3/16/2015,H6248H15,3/16/2015,3/23/2015,3/23/2015,3/25/2015,3/25/2015,3/26/2015,3/27/2015,BONVIVA,7,0,7,2,0,1,1,11,TRUE
10159254H4545H03,3027823,ZSP1,10159254,HERCEPTI 150MG 1VILY IV SE-FI,3/19/2015,H4545H03,3/19/2015,3/23/2015,3/24/2015,3/25/2015,3/25/2015,3/27/2015,3/31/2015,HERCEPTI,7,0,4,2,0,2,4,12,TRUE
10108970H0566H20,3027009,ZSP1,10108970,NEORECOR 3000IU/.3ML 6 ASRG CZSKHUSI,2/11/2015,H0566H20,3/11/2015,3/24/2015,3/24/2015,3/25/2015,3/25/2015,3/27/2015,3/31/2015,NEORECOR,7,28,13,1,0,2,4,48,TRUE
10110658H0567H01,3027011,ZSP1,10110658,NEORECOR 3000IU/0.3ML 6ASRG AU-NZ,2/11/2015,H0567H01,3/9/2015,3/24/2015,3/24/2015,3/25/2015,3/25/2015,3/26/2015,3/27/2015,NEORECOR,7,26,15,1,0,1,1,44,TRUE
10108976H0567H02,3027012,ZSP1,10108976,NEORECOR 3000IU/.3ML 6 ASRG SC,2/11/2015,H0567H02,3/10/2015,3/24/2015,3/24/2015,3/25/2015,3/25/2015,3/26/2015,3/27/2015,NEORECOR,7,27,14,1,0,1,1,44,TRUE
10110662H0567H03,3027019,ZSP1,10110662,RECORMON 3000IU/.3ML 6 ASRG EFA,2/11/2015,H0567H03,3/11/2015,3/24/2015,3/24/2015,3/25/2015,3/25/2015,3/25/2015,3/26/2015,RECORMON,7,28,13,1,0,0,1,43,TRUE
10095591H0517H33,3027064,ZSP1,10095591,MIRCERA 50MCG/.3ML 1 ASRG GB-IE-GRCY,2/12/2015,H0517H33,3/20/2015,3/24/2015,3/24/2015,3/25/2015,3/25/2015,4/22/2015,4/24/2015,MIRCERA,7,36,4,1,0,28,2,71,TRUE
10110637H0805H02,3027094,ZSP1,10110637,RECORMON 2000IU/.3ML 6 ASRG FE,2/13/2015,H0805H02,3/11/2015,3/24/2015,3/30/2015,3/26/2015,3/26/2015,3/31/2015,4/1/2015,RECORMON,7,26,13,2,0,5,1,47,TRUE
10095642H0547H10,3027467,ZSP1,10095642,MIRCERA 120MCG/.3ML 1 ASRG IT-PU,3/4/2015,H0547H10,3/23/2015,3/24/2015,3/24/2015,3/25/2015,3/25/2015,4/14/2015,4/15/2015,MIRCERA,7,19,1,1,0,20,1,42,TRUE
10095587H0517H31,3027478,ZSP1,10095587,MIRCERA 50MCG/.3ML 1 ASRG ELL,3/5/2015,H0517H31,3/16/2015,3/24/2015,3/24/2015,3/25/2015,3/25/2015,4/17/2015,4/17/2015,MIRCERA,7,11,8,1,0,23,0,43,TRUE
10095584H0517H32,3027479,ZSP1,10095584,MIRCERA 50MCG/.3ML 1 ASRG CZSKHUSI,3/5/2015,H0517H32,3/20/2015,3/24/2015,3/24/2015,3/25/2015,3/25/2015,4/17/2015,4/17/2015,MIRCERA,7,15,4,1,0,23,0,43,TRUE
10095589H0517H34,3027481,ZSP1,10095589,MIRCERA 50MCG/.3ML 1 ASRG FR,3/5/2015,H0517H34,3/20/2015,3/24/2015,3/24/2015,3/25/2015,3/25/2015,4/17/2015,4/17/2015,MIRCERA,7,15,4,1,0,23,0,43,TRUE
10141939H0681H01,3027493,ZSP1,10141939,RECORMON 50000IU 1VILY PRISA,3/5/2015,H0681H01,3/9/2015,3/24/2015,3/28/2015,3/30/2015,3/30/2015,4/22/2015,4/23/2015,RECORMON,7,4,15,6,0,23,1,49,TRUE
10112506H0548H13,3027551,ZSP1,10112506,MIRCERA 200MCG/.3ML 1 ASRG SE-FI,3/9/2015,H0548H13,3/9/2015,3/23/2015,3/24/2015,3/25/2015,3/25/2015,4/16/2015,4/17/2015,MIRCERA,7,0,14,2,0,22,1,39,TRUE
10110640H0806H03,3027180,ZSP1,10110640,RECORMON 2000IU/.3ML 6 ASRG EFA,2/19/2015,H0806H03,3/11/2015,3/25/2015,3/26/2015,4/1/2015,4/1/2015,4/7/2015,4/8/2015,RECORMON,7,20,14,7,0,6,1,48,TRUE
10110651H0806H01,3027181,ZSP1,10110651,RECORMON 2000IU/.3ML 6 ASRG PH,2/19/2015,H0806H01,3/11/2015,3/25/2015,3/25/2015,3/26/2015,3/26/2015,3/27/2015,3/27/2015,RECORMON,7,20,14,1,0,1,0,36,TRUE
10159522B8503H04,3027338,ZSP1,10159522,AVASTIN 400MG/16ML 1VIAL GB-IE,2/27/2015,B8503H04,3/16/2015,3/25/2015,3/26/2015,3/27/2015,3/27/2015,4/1/2015,4/2/2015,AVASTIN,7,17,9,2,0,5,1,34,TRUE
10112463H0548H08,3027501,ZSP1,10112463,MIRCERA 30MCG/.3ML 1 ASRG DK-NO-IS,3/5/2015,H0548H08,3/23/2015,3/25/2015,3/25/2015,3/26/2015,3/26/2015,7/8/2015,7/8/2015,MIRCERA,7,18,2,1,0,104,0,125,TRUE
10095675H0549H05,3027502,ZSP1,10095675,MIRCERA 30MCG/.3ML 1 ASRG BE-NL,3/5/2015,H0549H05,3/23/2015,3/25/2015,3/25/2015,3/26/2015,3/26/2015,4/16/2015,4/17/2015,MIRCERA,7,18,2,1,0,21,1,43,TRUE
10086767H6257H02,3027542,ZSP1,10086767,BONVIVA 3MG/3ML 1ASRG CIS,3/6/2015,H6257H02,3/19/2015,3/25/2015,3/25/2015,3/26/2015,3/26/2015,4/7/2015,4/8/2015,BONVIVA,7,13,6,1,0,12,1,33,TRUE
10084182H6251H03,3027561,ZSP1,10084182,BONVIVA 3MG/3ML 1ASRG MX,3/6/2015,H6251H03,3/20/2015,3/25/2015,3/25/2015,3/26/2015,3/26/2015,4/10/2015,4/13/2015,BONVIVA,7,14,5,1,0,15,3,38,TRUE
10112504H0547H08,3027827,ZSP1,10112504,MIRCERA 120MCG/.3ML 1 ASRG SE-FI,3/19/2015,H0547H08,3/23/2015,3/25/2015,3/25/2015,3/26/2015,3/26/2015,4/15/2015,4/16/2015,MIRCERA,7,4,2,1,0,20,1,28,TRUE
10095636H0547H07,3027844,ZSP1,10095636,MIRCERA 120MCG/.3ML 1 ASRG BE-NL,3/19/2015,H0547H07,3/23/2015,3/24/2015,3/25/2015,3/26/2015,3/26/2015,4/15/2015,4/16/2015,MIRCERA,7,4,1,2,0,20,1,28,TRUE
10095641H0547H09,3027845,ZSP1,10095641,MIRCERA 120MCG/.3ML 1 ASRG GB-IE-GRCY,3/19/2015,H0547H09,3/23/2015,3/25/2015,3/25/2015,3/26/2015,3/26/2015,4/15/2015,4/16/2015,MIRCERA,7,4,2,1,0,20,1,28,TRUE
10095637H0547H11,3027846,ZSP1,10095637,MIRCERA 120MCG/.3ML 1 ASRG ELL,3/19/2015,H0547H11,3/23/2015,3/25/2015,3/25/2015,3/26/2015,3/26/2015,4/14/2015,4/15/2015,MIRCERA,7,4,2,1,0,19,1,27,TRUE
10154383H0521H02,3027897,ZSP1,10154383,MIRCERA 50MCG/0.3ML 1ASRG US,3/24/2015,H0521H02,3/25/2015,3/25/2015,3/30/2015,3/31/2015,3/31/2015,4/7/2015,4/8/2015,MIRCERA,7,1,0,6,0,7,1,15,TRUE
10110630H0801H05,3025817,ZSP1,10110630,RECORMON 2000IU/.3ML 6 ASRG TW,1/27/2015,H0801H05,2/25/2015,3/26/2015,3/26/2015,3/27/2015,3/27/2015,3/31/2015,4/1/2015,RECORMON,7,29,29,1,0,4,1,64,TRUE
