process_order_number,order_type,material_number,product_name,process_order_creation_date,batch_number,process_order_release_date,packaging_line_start_date,packaging_line_finish_date,packaging_final_check_date,brr_start_date,brr_end_date,qa_release_date,IN_order_type,IN_created_from,IN_created_to
000003073269,ZSP1,000000000010169195,PERJETA 420MG/14ML 1VIAL ELL,4/8/2016,,4/19/2016,,,,,,,ZSP1,1/1/2016,12/31/2016
000003081660,ZSP1,000000000010169196,PERJETA 420MG/14ML 1VIAL ES,11/25/2016,,12/20/2016,,,1/17/17 12:58,1/18/17 12:13,1/20/17 8:49,,ZSP1,1/1/2016,12/31/2016
000003081635,ZSP1,000000000010169196,PERJETA 420MG/14ML 1VIAL ES,11/25/2016,,12/29/2016,,,1/18/17 6:20,2/2/17 13:31,2/13/17 15:11,,ZSP1,1/1/2016,12/31/2016
000003083775,ZSP1,000000000010169197,PERJETA 420MG/14ML 1VIAL FR-CLIN,12/20/2016,,,,,2/13/17 14:02,2/15/17 13:27,2/17/17 14:04,,ZSP1,1/1/2016,12/31/2016
000003081637,ZSP1,000000000010169197,PERJETA 420MG/14ML 1VIAL FR-CLIN,11/25/2016,,12/30/2016,,,1/18/17 14:14,2/3/17 9:25,2/13/17 15:57,,ZSP1,1/1/2016,12/31/2016
000003075887,ZSP1,000000000010169197,PERJETA 420MG/14ML 1VIAL FR-CLIN,6/2/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003075536,ZSP1,000000000010169197,PERJETA 420MG/14ML 1VIAL FR-CLIN,5/30/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003083784,ZSP1,000000000010169198,PERJETA 420MG/14ML 1VIAL GB-IE,12/20/2016,,,,,2/10/17 10:51,2/13/17 9:58,2/13/17 16:57,,ZSP1,1/1/2016,12/31/2016
000003083778,ZSP1,000000000010169198,PERJETA 420MG/14ML 1VIAL GB-IE,12/20/2016,,12/20/2016,,,1/17/17 13:00,1/18/17 10:41,1/19/17 17:19,,ZSP1,1/1/2016,12/31/2016
000003081636,ZSP1,000000000010169198,PERJETA 420MG/14ML 1VIAL GB-IE,11/25/2016,,12/20/2016,,,1/17/17 13:00,1/18/17 9:07,1/20/17 8:52,,ZSP1,1/1/2016,12/31/2016
000003077400,ZSP1,000000000010169198,PERJETA 420MG/14ML 1VIAL GB-IE,7/1/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003081638,ZSP1,000000000010169199,PERJETA 420MG/14ML 1VIAL GR-CY,11/25/2016,,12/30/2016,,,1/18/17 14:11,2/2/17 13:13,2/13/17 16:51,,ZSP1,1/1/2016,12/31/2016
000003076870,ZSP1,000000000010169199,PERJETA 420MG/14ML 1VIAL GR-CY,6/27/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003061377,ZSP1,000000000010169200,PERJETA 420MG/14ML 1VIAL HU,2/25/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003083781,ZSP1,000000000010169201,PERJETA 420MG/14ML 1VIAL IT-CLIN,12/20/2016,,,,,2/10/17 10:52,2/13/17 8:04,2/13/17 13:17,,ZSP1,1/1/2016,12/31/2016
000003078105,ZSP1,000000000010169201,PERJETA 420MG/14ML 1VIAL IT-CLIN,7/27/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003083777,ZSP1,000000000010169202,PERJETA 420MG/14ML 1VIAL NL,12/20/2016,,,,,2/10/17 10:51,2/13/17 8:40,2/13/17 13:35,,ZSP1,1/1/2016,12/31/2016
000003083782,ZSP1,000000000010169206,PERJETA 420MG/14ML 1VIAL SE-FI,12/20/2016,,,,,2/13/17 14:05,2/15/17 8:06,2/21/17 13:06,,ZSP1,1/1/2016,12/31/2016
000003083783,ZSP1,000000000010169210,PERJETA 420MG/14ML 1VIAL HR,12/20/2016,,,,,2/13/17 14:02,2/15/17 8:29,2/21/17 13:14,,ZSP1,1/1/2016,12/31/2016
000003079812,ZSP1,000000000010169210,PERJETA 420MG/14ML 1VIAL HR,9/28/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003076904,ZSP1,000000000010169937,ROACTEM 400MG/20ML 1VIAL IV HU,6/27/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003075534,ZSP1,000000000010169937,ROACTEM 400MG/20ML 1VIAL IV HU,5/30/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003072938,ZSP1,000000000010169937,ROACTEM 400MG/20ML 1VIAL IV HU,4/1/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003083776,ZSP1,000000000010169938,ROACTEM 80MG/4ML 1VIAL IV HU,12/20/2016,,,,,1/27/17 10:59,1/31/17 12:01,2/3/17 14:47,,ZSP1,1/1/2016,12/31/2016
000003083625,ZSP1,000000000010170223,MIRCERA 250MCG/0.3ML 1ASRG KR,12/13/2016,,1/3/2017,,,1/16/17 10:16,1/17/17 10:57,1/19/17 10:34,,ZSP1,1/1/2016,12/31/2016
000003083641,ZSP1,000000000010170224,MIRCERA 360MCG/0.6ML 1ASRG KR,12/14/2016,,12/28/2016,,,1/13/17 14:36,1/30/17 10:16,1/30/17 14:34,,ZSP1,1/1/2016,12/31/2016
000003079452,ZSP1,000000000010170264,RECORMON 4000IU/.3ML 6 ASRG MY,9/12/2016,,10/12/2016,10/14/2016,,,,,,ZSP1,1/1/2016,12/31/2016
000003054177,ZSP1,000000000010171228,NEORECOR 50000IU 1VILY PT,2/1/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003073425,ZSP1,000000000010171457,MIRCERA 250MCG/0.3ML 1ASRG Q-BATCH,4/12/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003073424,ZSP1,000000000010171457,MIRCERA 250MCG/0.3ML 1ASRG Q-BATCH,4/12/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003073423,ZSP1,000000000010171457,MIRCERA 250MCG/0.3ML 1ASRG Q-BATCH,4/12/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003073422,ZSP1,000000000010171458,MIRCERA 360MCG/0.6ML 1ASRG Q-BATCH,4/12/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003073421,ZSP1,000000000010171458,MIRCERA 360MCG/0.6ML 1ASRG Q-BATCH,4/12/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003073420,ZSP1,000000000010171458,MIRCERA 360MCG/0.6ML 1ASRG Q-BATCH,4/12/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003081645,ZSP1,000000000010173693,MIRCERA 75MCG/0.3ML 1ASRG AU,11/25/2016,,12/27/2016,,,1/10/17 9:00,1/10/17 10:17,1/11/17 11:40,,ZSP1,1/1/2016,12/31/2016
000003081582,ZSP1,000000000010173695,MIRCERA 50MCG/0.3ML 1ASRG AU,11/25/2016,,1/3/2017,,,1/11/17 10:20,1/12/17 9:23,1/13/17 8:08,,ZSP1,1/1/2016,12/31/2016
000003078686,ZSP1,000000000010173695,MIRCERA 50MCG/0.3ML 1ASRG AU,8/29/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003081648,ZSP1,000000000010173698,MIRCERA 200MCG/0.3ML 1ASRG AU,11/25/2016,,12/29/2016,,,1/13/17 15:01,1/16/17 12:07,1/18/17 10:08,,ZSP1,1/1/2016,12/31/2016
000003084084,ZSP1,000000000010173699,MIRCERA 30MCG/0.3ML 1ASRG AU,12/21/2016,,,,,1/24/17 12:56,1/25/17 9:58,1/27/17 10:07,,ZSP1,1/1/2016,12/31/2016
000003083659,ZSP1,000000000010173701,MIRCERA 360MCG/0.6ML 1ASRG AU,12/15/2016,,,,,1/20/17 10:32,1/30/17 14:04,1/31/17 10:30,,ZSP1,1/1/2016,12/31/2016
000003081429,ZSP1,000000000010174956,RECORMON 50000IU 1VILY MX,11/22/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003081428,ZSP1,000000000010174956,RECORMON 50000IU 1VILY MX,11/22/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003081427,ZSP1,000000000010174956,RECORMON 50000IU 1VILY MX,11/22/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003081426,ZSP1,000000000010174956,RECORMON 50000IU 1VILY MX,11/22/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003081425,ZSP1,000000000010174956,RECORMON 50000IU 1VILY MX,11/22/2016,,,,,,,,,ZSP1,1/1/2016,12/31/2016
000003049860,ZSP1,000000000010159235,HERCEPTI 150MG 1VILY IV ELL,1/4/2016,H4611H09,1/4/2016,1/15/2016,1/15/2016,1/15/16 15:33,1/29/16 8:11,1/29/16 12:11,1/31/2016,ZSP1,1/1/2016,12/31/2016
000003050206,ZSP1,000000000010108937,NEORECOR 10000IU/0.6ML 1ASRG FR-CLIN,1/5/2016,H6208H13,1/5/2016,1/7/2016,1/7/2016,1/8/16 11:16,1/12/16 7:55,1/15/16 12:42,1/18/2016,ZSP1,1/1/2016,12/31/2016
000003052023,ZSP1,000000000010108938,NEORECOR 10000IU/.6ML 1 ASRG IT-PU,1/13/2016,H6208H14,1/13/2016,1/27/2016,1/27/2016,1/28/16 13:27,1/29/16 10:43,1/29/16 14:44,1/31/2016,ZSP1,1/1/2016,12/31/2016
000003051071,ZSP1,000000000010142040,MIRCERA 150MCG/0.3ML 1ASRG UY-BO-PY,1/8/2016,H0552H27,1/13/2016,1/15/2016,1/15/2016,1/15/16 15:16,,,1/28/2016,ZSP1,1/1/2016,12/31/2016
000003051048,ZSP1,000000000010108983,NEORECOR 30000IU/.6ML 4 ASRG DEATBENL,1/8/2016,H0630H22,1/13/2016,1/22/2016,1/22/2016,1/25/16 12:53,,,2/4/2016,ZSP1,1/1/2016,12/31/2016
000003052033,ZSP1,000000000010122503,NEORECOR 5000IU/0.3ML 1ASRG IN,1/13/2016,H0647H10,1/13/2016,1/29/2016,1/29/2016,1/29/16 12:29,2/3/16 13:55,2/3/16 15:54,2/4/2016,ZSP1,1/1/2016,12/31/2016
000003049849,ZSP1,000000000010159245,HERCEPTI 150MG 1VILY IV IT-CLIN,1/4/2016,H4636H01,1/14/2016,1/22/2016,1/22/2016,1/25/16 12:43,2/2/16 14:40,2/3/16 10:27,2/4/2016,ZSP1,1/1/2016,12/31/2016
000003050779,ZSP1,000000000010161795,MIRCERA 75MCG/0.3ML 1ASRG US-WDY,1/7/2016,H0576H03,1/14/2016,1/14/2016,1/15/2016,1/15/16 15:17,,,1/20/2016,ZSP1,1/1/2016,12/31/2016
000003050156,ZSP1,000000000010159513,AVASTIN 400MG/16ML 1VIAL AT,1/5/2016,B8009H03,1/14/2016,1/22/2016,1/22/2016,1/25/16 12:56,2/1/16 13:58,2/4/16 13:19,2/4/2016,ZSP1,1/1/2016,12/31/2016
000003049861,ZSP1,000000000010159236,HERCEPTI 150MG 1VILY IV ES,1/4/2016,H4634H03,1/15/2016,1/21/2016,1/21/2016,1/22/16 7:02,1/26/16 13:18,2/1/16 15:55,1/31/2016,ZSP1,1/1/2016,12/31/2016
000003052154,ZSP1,000000000010161795,MIRCERA 75MCG/0.3ML 1ASRG US-WDY,1/15/2016,H0576H04,1/15/2016,1/18/2016,1/20/2016,1/21/16 10:39,,,3/22/2016,ZSP1,1/1/2016,12/31/2016
000003052240,ZSP1,000000000010095674,MIRCERA 30MCG/.3ML 1 ASRG CZSKHUSI,1/18/2016,H0551H07,1/18/2016,1/29/2016,1/29/2016,2/1/16 9:26,,,2/10/2016,ZSP1,1/1/2016,12/31/2016
000003052261,ZSP1,000000000010159040,AVASTIN 100MG/4ML 1VIAL GB-IE,1/19/2016,B8006H25,1/19/2016,1/25/2016,1/25/2016,1/26/16 17:12,2/2/16 11:07,2/3/16 13:11,2/4/2016,ZSP1,1/1/2016,12/31/2016
000003050159,ZSP1,000000000010159520,AVASTIN 400MG/16ML 1VIAL ES,1/5/2016,B8009H08,1/20/2016,1/27/2016,1/27/2016,1/28/16 13:26,2/2/16 7:59,2/9/16 10:23,2/8/2016,ZSP1,1/1/2016,12/31/2016
000003051975,ZSP1,000000000010071604,BONVIVA 3MG/3ML 1ASRG FE,1/12/2016,H6265H05,1/22/2016,1/28/2016,1/28/2016,1/29/16 12:38,2/29/16 9:13,3/1/16 11:02,3/4/2016,ZSP1,1/1/2016,12/31/2016
000003050180,ZSP1,000000000010159520,AVASTIN 400MG/16ML 1VIAL ES,1/5/2016,B8009H10,1/25/2016,1/27/2016,1/27/2016,1/28/16 13:32,2/2/16 8:11,2/9/16 10:38,2/10/2016,ZSP1,1/1/2016,12/31/2016
000003050181,ZSP1,000000000010159514,AVASTIN 400MG/16ML 1VIAL BE,1/5/2016,B8009H11,1/25/2016,1/27/2016,1/27/2016,1/28/16 13:20,2/2/16 8:25,2/9/16 10:31,2/8/2016,ZSP1,1/1/2016,12/31/2016
000003050183,ZSP1,000000000010159535,AVASTIN 400MG/16ML 1VIAL RO,1/5/2016,B8012H05,1/25/2016,1/29/2016,1/29/2016,1/29/16 12:25,2/4/16 13:36,2/5/16 11:47,2/8/2016,ZSP1,1/1/2016,12/31/2016
000003052447,ZSP1,000000000010169189,PERJETA 420MG/14ML 1VIAL AT,1/26/2016,H0141H08,1/26/2016,2/3/2016,2/3/2016,2/3/16 16:56,2/11/16 14:36,2/15/16 15:29,2/16/2016,ZSP1,1/1/2016,12/31/2016
000003052333,ZSP1,000000000010159520,AVASTIN 400MG/16ML 1VIAL ES,1/22/2016,B7217H03,1/26/2016,1/28/2016,1/28/2016,1/29/16 12:36,2/12/16 13:50,2/16/16 11:19,2/16/2016,ZSP1,1/1/2016,12/31/2016
000003050158,ZSP1,000000000010169199,PERJETA 420MG/14ML 1VIAL GR-CY,1/5/2016,H0141H09,1/27/2016,2/2/2016,2/3/2016,2/3/16 17:11,2/12/16 7:54,2/15/16 15:42,2/16/2016,ZSP1,1/1/2016,12/31/2016
000003051715,ZSP1,000000000010159034,AVASTIN 100MG/4ML 1VIAL ELL,1/11/2016,B8006H29,1/27/2016,2/1/2016,2/1/2016,2/2/16 16:28,2/17/16 13:44,2/18/16 11:56,2/18/2016,ZSP1,1/1/2016,12/31/2016
000003052286,ZSP1,000000000010071609,BONVIVA 3MG/3ML 1ASRG HU-SI,1/20/2016,H6277H08,1/27/2016,1/29/2016,1/29/2016,1/29/16 12:26,2/5/16 10:31,2/5/16 14:13,2/8/2016,ZSP1,1/1/2016,12/31/2016
000003050184,ZSP1,000000000010159035,AVASTIN 100MG/4ML 1VIAL ES,1/5/2016,B8006H30,1/28/2016,2/1/2016,2/1/2016,2/2/16 16:32,2/17/16 14:31,2/18/16 11:22,2/18/2016,ZSP1,1/1/2016,12/31/2016
000003052582,ZSP1,000000000010108989,NEORECOR 4000IU/.3ML 1 ASRG IT-PU,1/28/2016,H6257H04,1/28/2016,1/29/2016,1/29/2016,1/29/16 12:39,2/10/16 9:24,2/10/16 12:35,2/10/2016,ZSP1,1/1/2016,12/31/2016
000003050182,ZSP1,000000000010159515,AVASTIN 400MG/16ML 1VIAL BG,1/5/2016,B8009H14,1/28/2016,1/29/2016,1/29/2016,2/1/16 9:33,2/1/16 14:17,2/9/16 11:30,2/10/2016,ZSP1,1/1/2016,12/31/2016
000003052650,ZSP1,000000000010108935,NEORECOR 50000IU 1VILY IT-PU,1/28/2016,H0691H05,1/28/2016,2/4/2016,2/8/2016,2/8/16 12:14,,,2/24/2016,ZSP1,1/1/2016,12/31/2016
000003052676,ZSP1,000000000010140048,NEORECOR 50000IU 1VILY ES,1/28/2016,H0691H06,1/28/2016,2/8/2016,2/11/2016,2/11/16 15:02,,,3/16/2016,ZSP1,1/1/2016,12/31/2016
000003052637,ZSP1,000000000010108931,NEORECOR 50000IU 1 VILY CZ-SK,1/28/2016,H0695H06,1/28/2016,2/29/2016,3/1/2016,3/1/16 11:02,,,3/16/2016,ZSP1,1/1/2016,12/31/2016
000003052633,ZSP1,000000000010067621,RECORMON 50000IU 1 VILY MX,1/28/2016,H0697H01,1/28/2016,2/16/2016,2/23/2016,2/24/16 14:17,,,3/8/2016,ZSP1,1/1/2016,12/31/2016
000003052634,ZSP1,000000000010067621,RECORMON 50000IU 1 VILY MX,1/28/2016,H0697H02,1/28/2016,2/23/2016,,3/1/16 11:06,,,3/22/2016,ZSP1,1/1/2016,12/31/2016
000003051020,ZSP1,000000000010095576,MIRCERA 360MCG/0.6ML 1ASRG ELL,1/8/2016,H0020H13,1/29/2016,2/1/2016,2/1/2016,2/2/16 14:59,,,2/24/2016,ZSP1,1/1/2016,12/31/2016
000003050185,ZSP1,000000000010159030,AVASTIN 100MG/4ML 1VIAL CZ,1/5/2016,B8006H32,1/29/2016,2/1/2016,2/2/2016,2/2/16 14:56,2/18/16 7:42,2/25/16 14:07,2/24/2016,ZSP1,1/1/2016,12/31/2016
000003053187,ZSP1,000000000010167583,RECORMON 2000IU/.3ML 6 ASRG TW,1/29/2016,H6298H01,1/29/2016,2/3/2016,2/4/2016,2/5/16 11:21,2/10/16 10:45,2/11/16 8:50,2/12/2016,ZSP1,1/1/2016,12/31/2016
000003052515,ZSP1,000000000010159031,AVASTIN 100MG/4ML 1VIAL DE,1/27/2016,B8006H33,1/31/2016,2/2/2016,2/2/2016,2/3/16 17:14,2/18/16 11:16,2/25/16 9:39,2/24/2016,ZSP1,1/1/2016,12/31/2016
000003052743,ZSP1,000000000010108945,NEORECOR 10000IU/.6ML 6 ASRG NO,1/28/2016,H6209H15,2/3/2016,2/9/2016,2/9/2016,2/10/16 15:48,2/11/16 11:18,2/11/16 13:11,2/12/2016,ZSP1,1/1/2016,12/31/2016
000003054180,ZSP1,000000000010171228,NEORECOR 50000IU 1VILY PT,2/1/2016,H0691H07,2/3/2016,2/11/2016,2/25/2016,2/16/16 14:16,,,2/29/2016,ZSP1,1/1/2016,12/31/2016
000003052294,ZSP1,000000000010095666,MIRCERA 250MCG/.3ML 1 ASRG BE-NL,1/20/2016,H0549H01,2/4/2016,2/8/2016,2/8/2016,2/8/16 12:15,,,3/14/2016,ZSP1,1/1/2016,12/31/2016
000003052216,ZSP1,000000000010095671,MIRCERA 250MCG/.3ML 1 ASRG IT-PU,1/18/2016,H0549H02,2/4/2016,2/8/2016,2/8/2016,2/8/16 12:14,,,2/24/2016,ZSP1,1/1/2016,12/31/2016
000003052058,ZSP1,000000000010095599,MIRCERA 75MCG/.3ML 1 ASRG ES-PT,1/14/2016,H0579H03,2/4/2016,2/8/2016,,2/9/16 11:41,,,2/24/2016,ZSP1,1/1/2016,12/31/2016
000003051952,ZSP1,000000000010159046,AVASTIN 100MG/4ML 1VIAL IT-CLIN,1/12/2016,B8008H01,2/4/2016,2/10/2016,2/11/2016,2/11/16 15:12,2/24/16 7:01,2/24/16 12:05,2/24/2016,ZSP1,1/1/2016,12/31/2016
000003055339,ZSP1,000000000010161795,MIRCERA 75MCG/0.3ML 1ASRG US-WDY,2/4/2016,H0577H01,2/4/2016,2/9/2016,2/9/2016,2/10/16 15:47,,,2/18/2016,ZSP1,1/1/2016,12/31/2016
000003052494,ZSP1,000000000010159040,AVASTIN 100MG/4ML 1VIAL GB-IE,1/27/2016,B8008H02,2/4/2016,2/11/2016,2/11/2016,2/12/16 9:14,2/17/16 7:07,2/17/16 12:25,2/16/2016,ZSP1,1/1/2016,12/31/2016
000003052484,ZSP1,000000000010140399,BONVIVA 3MG/3ML 1ASRG PE,1/27/2016,H6265H08,2/4/2016,2/18/2016,2/18/2016,2/18/16 11:01,3/1/16 12:25,3/3/16 14:05,3/4/2016,ZSP1,1/1/2016,12/31/2016
000003052344,ZSP1,000000000010110655,RECORMON 2000IU/0.3ML 6ASRG VN,1/22/2016,H0839H08,2/5/2016,2/8/2016,2/8/2016,2/9/16 11:53,2/16/16 9:41,2/17/16 12:59,2/16/2016,ZSP1,1/1/2016,12/31/2016
000003055316,ZSP1,000000000010159040,AVASTIN 100MG/4ML 1VIAL GB-IE,2/4/2016,B8006H34,2/7/2016,2/11/2016,2/12/2016,2/12/16 15:46,2/19/16 14:18,2/19/16 16:58,2/22/2016,ZSP1,1/1/2016,12/31/2016
000003052520,ZSP1,000000000010159252,HERCEPTI 150MG 1VILY IV PT,1/27/2016,H4636H03,2/8/2016,2/17/2016,2/17/2016,2/18/16 10:08,2/22/16 11:15,2/22/16 16:49,2/24/2016,ZSP1,1/1/2016,12/31/2016
000003054026,ZSP1,000000000010159033,AVASTIN 100MG/4ML 1VIAL DK-NO-IS,1/31/2016,B8008H03,2/8/2016,2/11/2016,2/11/2016,2/11/16 15:11,2/24/16 8:50,2/25/16 11:54,2/24/2016,ZSP1,1/1/2016,12/31/2016
000003051862,ZSP1,000000000010111641,BONDRONA 2MG/2ML 1VIAL FE,1/11/2016,H0512H06,2/9/2016,2/11/2016,2/11/2016,2/11/16 15:01,2/12/16 9:03,2/17/16 12:01,2/16/2016,ZSP1,1/1/2016,12/31/2016
000003057524,ZSP1,000000000010108953,NEORECOR 2000IU/.3ML 6 ASRG ES-PT,2/10/2016,H6297H04,2/10/2016,2/16/2016,2/17/2016,2/18/16 10:45,2/24/16 7:43,2/26/16 13:23,2/28/2016,ZSP1,1/1/2016,12/31/2016
000003052712,ZSP1,000000000010108950,NEORECOR 2000IU/.3ML 6 ASRG CZSKHUSI,1/28/2016,H6297H06,2/10/2016,2/17/2016,2/17/2016,2/19/16 11:05,3/1/16 12:15,3/2/16 15:10,3/2/2016,ZSP1,1/1/2016,12/31/2016
000003050157,ZSP1,000000000010159513,AVASTIN 400MG/16ML 1VIAL AT,1/5/2016,B8013H01,2/10/2016,2/15/2016,2/15/2016,2/16/16 14:44,3/1/16 9:51,3/2/16 10:03,3/2/2016,ZSP1,1/1/2016,12/31/2016
000003055686,ZSP1,000000000010159228,HERCEPTI 150MG 1VILY IV BE,2/5/2016,H4636H04,2/11/2016,2/18/2016,2/18/2016,2/19/16 10:57,3/1/16 11:51,3/2/16 13:03,3/2/2016,ZSP1,1/1/2016,12/31/2016
000003052513,ZSP1,000000000010159536,AVASTIN 400MG/16ML 1VIAL SE-FI,1/27/2016,B8009H15,2/11/2016,2/15/2016,2/15/2016,2/16/16 14:44,3/1/16 8:05,3/2/16 9:57,3/2/2016,ZSP1,1/1/2016,12/31/2016
000003055698,ZSP1,000000000010169190,PERJETA 420MG/14ML 1VIAL BE,2/5/2016,H0147H01,2/12/2016,2/12/2016,2/15/2016,2/15/16 9:42,3/1/16 15:12,3/2/16 10:04,3/2/2016,ZSP1,1/1/2016,12/31/2016
000003057993,ZSP1,000000000010108940,NEORECOR 10000IU/.6ML 6 ASRG DEATBENL,2/11/2016,H6210H02,2/12/2016,2/22/2016,2/22/2016,2/24/16 14:10,2/26/16 10:33,2/26/16 13:35,2/28/2016,ZSP1,1/1/2016,12/31/2016
000003056555,ZSP1,000000000010159519,AVASTIN 400MG/16ML 1VIAL ELL,2/7/2016,B8012H09,2/12/2016,2/15/2016,2/15/2016,2/16/16 14:28,2/25/16 12:55,3/3/16 12:06,3/4/2016,ZSP1,1/1/2016,12/31/2016
000003057601,ZSP1,000000000010159519,AVASTIN 400MG/16ML 1VIAL ELL,2/10/2016,B8012H11,2/12/2016,2/15/2016,2/16/2016,2/16/16 14:25,2/23/16 12:04,3/3/16 12:31,3/4/2016,ZSP1,1/1/2016,12/31/2016
000003052498,ZSP1,000000000010159250,HERCEPTI 150MG 1VILY IV PL,1/27/2016,H4638H02,2/12/2016,2/18/2016,2/19/2016,2/19/16 10:54,3/2/16 13:48,3/9/16 15:28,3/8/2016,ZSP1,1/1/2016,12/31/2016
000003052529,ZSP1,000000000010169191,PERJETA 420MG/14ML 1VIAL CZ,1/27/2016,H0147H03,2/12/2016,2/15/2016,2/15/2016,2/15/16 9:38,3/2/16 11:08,3/7/16 10:41,3/8/2016,ZSP1,1/1/2016,12/31/2016
000003052497,ZSP1,000000000010159243,HERCEPTI 150MG 1VILY IV HU,1/27/2016,H4636H06,2/12/2016,2/19/2016,2/19/2016,2/19/16 11:32,3/1/16 14:40,3/2/16 10:16,3/2/2016,ZSP1,1/1/2016,12/31/2016
000003052512,ZSP1,000000000010159533,AVASTIN 400MG/16ML 1VIAL PL,1/27/2016,B8013H02,2/15/2016,2/16/2016,2/16/2016,2/16/16 14:23,3/3/16 8:38,3/4/16 14:57,3/8/2016,ZSP1,1/1/2016,12/31/2016
000003052507,ZSP1,000000000010159522,AVASTIN 400MG/16ML 1VIAL GB-IE,1/27/2016,B8013H03,2/15/2016,2/16/2016,2/16/2016,2/17/16 15:59,2/23/16 10:27,3/4/16 12:52,3/8/2016,ZSP1,1/1/2016,12/31/2016
000003055716,ZSP1,000000000010159522,AVASTIN 400MG/16ML 1VIAL GB-IE,2/5/2016,B8013H04,2/15/2016,2/16/2016,2/16/2016,2/16/16 14:15,3/3/16 7:51,3/4/16 12:39,3/8/2016,ZSP1,1/1/2016,12/31/2016
000003059176,ZSP1,000000000010129627,BONVIVA 3MG/3ML 1ASRG KR,2/14/2016,H6277H10,2/15/2016,2/25/2016,2/25/2016,2/19/16 15:36,3/4/16 8:11,3/4/16 11:47,3/8/2016,ZSP1,1/1/2016,12/31/2016
000003052504,ZSP1,000000000010159226,HERCEPTI 150MG 1VILY IV AT,1/27/2016,H4637H02,2/16/2016,2/19/2016,2/22/2016,2/22/16 10:42,3/4/16 9:41,3/4/16 13:48,3/8/2016,ZSP1,1/1/2016,12/31/2016
000003052475,ZSP1,000000000010129627,BONVIVA 3MG/3ML 1ASRG KR,1/27/2016,H6275H08,2/15/2016,2/19/2016,2/25/2016,2/26/16 10:52,3/8/16 12:03,3/16/16 9:50,3/20/2016,ZSP1,1/1/2016,12/31/2016
000003059174,ZSP1,000000000010129627,BONVIVA 3MG/3ML 1ASRG KR,2/14/2016,H6262H20,2/15/2016,2/18/2016,2/18/2016,2/25/16 17:24,3/3/16 12:47,3/16/16 9:32,3/20/2016,ZSP1,1/1/2016,12/31/2016
000003059175,ZSP1,000000000010129627,BONVIVA 3MG/3ML 1ASRG KR,2/14/2016,H6265H12,2/15/2016,2/25/2016,2/25/2016,2/26/16 10:43,3/2/16 8:05,3/3/16 14:18,3/4/2016,ZSP1,1/1/2016,12/31/2016
000003055688,ZSP1,000000000010159226,HERCEPTI 150MG 1VILY IV AT,2/5/2016,H4638H04,2/16/2016,2/22/2016,2/22/2016,2/23/16 13:59,3/3/16 11:45,3/4/16 15:31,3/8/2016,ZSP1,1/1/2016,12/31/2016
000003052503,ZSP1,000000000010159236,HERCEPTI 150MG 1VILY IV ES,1/27/2016,H4645H01,2/16/2016,2/22/2016,2/22/2016,2/23/16 14:01,3/4/16 7:44,3/4/16 16:06,3/8/2016,ZSP1,1/1/2016,12/31/2016
000003052585,ZSP1,000000000010161798,MIRCERA 200MCG/0.3ML 1ASRG US-WDY,1/28/2016,H0550H01,2/16/2016,2/18/2016,2/19/2016,2/25/16 13:40,,,3/22/2016,ZSP1,1/1/2016,12/31/2016
000003052508,ZSP1,000000000010159237,HERCEPTI 150MG 1VILY IV FR-CLIN,1/27/2016,H4642H01,2/16/2016,2/22/2016,2/23/2016,2/24/16 12:27,2/29/16 8:03,2/29/16 13:44,2/29/2016,ZSP1,1/1/2016,12/31/2016
000003052523,ZSP1,000000000010159253,HERCEPTI 150MG 1VILY IV RO,1/27/2016,H4638H05,2/16/2016,2/23/2016,2/23/2016,2/24/16 12:14,3/3/16 13:49,3/4/16 15:47,3/8/2016,ZSP1,1/1/2016,12/31/2016
000003052687,ZSP1,000000000010110674,RECORMON 4000IU/.3ML 6 ASRG FE,1/28/2016,H0672H02,2/16/2016,2/25/2016,2/26/2016,2/29/16 11:54,3/10/16 8:35,3/10/16 11:17,3/12/2016,ZSP1,1/1/2016,12/31/2016
