,process_order_number,order_type_packaging_or_repackaging_field,material_number,product,product_name,process_order_creation_date,batch_number,process_order_release_date,packaging_line_start,packaging_line_finish,packaging_final_check_date,brr_start_date,brr_end_date,qa_release_date,po_create_to_po_release,po_release_to_pkg_start,pkg_start_to_pkg_finish,pkg_finish_to_pkg_final_check,pkg_final_check_to_brr_begin,brr_begin_to_brr_finish,brr_finish_to_qp_release
494,3065409,ZSP1,10110610,NEORECORMON,NEORECOR 10000IU/.6ML 6 ASRG TR,2016-03-01 00:00:00,H0636H15,2016-03-16 00:00:00,2016-03-21 00:00:00,2016-03-21 00:00:00,2016-03-22 06:10:00,2016-04-05 14:41:00,2016-04-06 13:13:00,2016-04-07 00:00:00,15.0,5.0,0.0,1.2569444444444444,14.354861111111111,0.9388888888888889,0.44930555555555557
495,3065909,ZSP1,10168755,ACTEMRA,ROACTEM 80MG/4ML 1VIAL IV GR,2016-03-01 00:00:00,B2045H23,2016-03-04 00:00:00,2016-03-09 00:00:00,2016-03-09 00:00:00,2016-03-10 15:00:00,2016-03-15 08:04:00,2016-03-16 16:57:00,2016-03-21 00:00:00,3.0,5.0,0.0,1.625,4.711111111111111,1.3701388888888888,4.29375
496,3066677,ZSP1,10120744,NEORECORMON,RECORMON 10000IU/0.6ML 6ASRG CN,2016-03-02 00:00:00,H0638/02,2016-03-08 00:00:00,2016-03-11 00:00:00,2016-03-11 00:00:00,2016-03-11 11:51:00,2016-03-14 09:13:00,2016-03-14 15:42:00,2016-03-15 00:00:00,6.0,3.0,0.0,0.49375,2.890277777777778,0.2701388888888889,0.3458333333333333
497,3066718,ZSP1,10159040,AVASTIN,AVASTIN 100MG/4ML 1VIAL GB-IE,2016-03-02 00:00:00,B8008H15,2016-03-17 00:00:00,2016-03-22 00:00:00,2016-03-22 00:00:00,2016-03-22 15:51:00,2016-04-06 08:21:00,2016-04-07 12:02:00,2016-04-08 00:00:00,15.0,5.0,0.0,0.6604166666666667,14.6875,1.1534722222222222,0.4986111111111111
498,3066859,ZSP1,10110685,NEORECORMON,RECORMON 5000IU/.3ML 6 ASRG EFA,2016-03-02 00:00:00,H0651H05,2016-03-03 00:00:00,2016-03-10 00:00:00,2016-03-10 00:00:00,2016-03-11 12:30:00,2016-03-15 10:15:00,2016-03-17 15:49:00,2016-03-22 00:00:00,1.0,7.0,0.0,1.5208333333333333,3.90625,2.2319444444444443,4.340972222222222
500,3067073,ZSP1,10145651,BONVIVA,BONVIVA 3MG/3ML 1ASRG TW-TAK,2016-03-02 00:00:00,H6272H06,2016-05-20 00:00:00,2016-05-23 00:00:00,2016-05-24 00:00:00,2016-05-24 14:07:00,2016-06-01 12:26:00,2016-06-01 14:11:00,2016-06-02 00:00:00,79.0,3.0,1.0,0.5881944444444445,7.929861111111111,0.07291666666666667,0.40902777777777777
501,3067199,ZSP1,10095591,MIRCERA,MIRCERA 50MCG/.3ML 1 ASRG GB-IE-GRCY,2016-03-02 00:00:00,H0534H11,2016-04-04 00:00:00,2016-04-07 00:00:00,2016-04-07 00:00:00,2016-04-07 10:42:00,2016-04-18 10:48:00,2016-04-18 16:46:00,2016-04-19 00:00:00,33.0,3.0,0.0,0.44583333333333336,11.004166666666666,0.24861111111111112,0.3013888888888889
502,3067220,ZSP1,10095591,MIRCERA,MIRCERA 50MCG/.3ML 1 ASRG GB-IE-GRCY,2016-03-02 00:00:00,H0534H15,2016-04-07 00:00:00,2016-04-11 00:00:00,2016-04-11 00:00:00,2016-04-11 16:50:00,2016-04-19 12:14:00,2016-04-20 10:56:00,2016-04-20 00:00:00,36.0,4.0,0.0,0.7013888888888888,7.808333333333334,0.9458333333333333,-0.45555555555555555
504,3067368,ZSP1,10144941,MIRCERA,MIRCERA 150MCG/0.3ML 1ASRG HR,2016-03-03 00:00:00,H0554H01,2016-03-30 00:00:00,2016-03-30 00:00:00,2016-03-30 00:00:00,2016-03-31 12:24:00,2016-04-12 13:47:00,2016-04-13 15:43:00,2016-04-13 00:00:00,27.0,0.0,0.0,1.5166666666666666,12.057638888888889,1.0805555555555555,-0.6548611111111111
507,3067477,ZSP1,10095668,MIRCERA,MIRCERA 250MCG/.3ML 1 ASRG FR,2016-03-03 00:00:00,H0549H07,2016-03-30 00:00:00,2016-03-31 00:00:00,2016-03-31 00:00:00,2016-03-31 12:19:00,2016-04-11 11:15:00,2016-04-12 10:51:00,2016-04-12 00:00:00,27.0,1.0,0.0,0.5131944444444444,10.955555555555556,0.9833333333333333,-0.45208333333333334
508,3068005,ZSP1,10095647,MIRCERA,MIRCERA 150MCG/.3ML 1 ASRG ES-PT,2016-03-03 00:00:00,H0552H40,2016-04-07 00:00:00,2016-04-12 00:00:00,2016-04-12 00:00:00,2016-04-12 15:15:00,2016-04-20 11:57:00,2016-04-22 09:59:00,2016-04-25 00:00:00,35.0,5.0,0.0,0.6354166666666666,7.8625,1.9180555555555556,2.5840277777777776
509,3068018,ZSP1,10108957,NEORECORMON,NEORECOR 2000IU/.3ML 6 ASRG RO-BG-PL,2016-03-03 00:00:00,H6308H03,2016-03-04 00:00:00,2016-03-15 00:00:00,2016-03-15 00:00:00,2016-03-15 17:14:00,2016-03-21 16:12:00,2016-03-22 09:09:00,2016-03-23 00:00:00,1.0,11.0,0.0,0.7180555555555556,5.956944444444445,0.70625,0.61875
510,3068036,ZSP1,10108957,NEORECORMON,NEORECOR 2000IU/.3ML 6 ASRG RO-BG-PL,2016-03-03 00:00:00,H6300H07,2016-03-04 00:00:00,2016-03-15 00:00:00,2016-03-15 00:00:00,2016-03-15 17:15:00,2016-03-23 09:26:00,2016-03-23 15:28:00,2016-03-29 00:00:00,1.0,11.0,0.0,0.71875,7.674305555555556,0.2513888888888889,5.355555555555555
511,3068037,ZSP1,10108948,NEORECORMON,NEORECOR 2000IU/0.3ML 1ASRG FR-CLIN,2016-03-03 00:00:00,H0840H11,2016-03-08 00:00:00,2016-03-23 00:00:00,2016-03-24 00:00:00,2016-03-24 15:07:00,2016-03-29 07:11:00,2016-03-29 08:23:00,2016-03-29 00:00:00,5.0,15.0,1.0,0.6298611111111111,4.669444444444444,0.05,-0.34930555555555554
512,3068466,ZSP1,10112507,MIRCERA,MIRCERA 250MCG/.3ML 1 ASRG SE-FI,2016-03-04 00:00:00,H0549H09,2016-04-07 00:00:00,2016-04-12 00:00:00,2016-04-12 00:00:00,2016-04-12 15:20:00,2016-04-21 08:07:00,2016-04-22 10:17:00,2016-04-25 00:00:00,34.0,5.0,0.0,0.6388888888888888,8.699305555555556,1.0902777777777777,2.571527777777778
513,3068469,ZSP1,10112506,MIRCERA,MIRCERA 200MCG/.3ML 1 ASRG SE-FI,2016-03-04 00:00:00,H0551H13,2016-04-07 00:00:00,2016-04-11 00:00:00,2016-04-11 00:00:00,2016-04-11 17:00:00,2016-04-19 09:56:00,2016-04-21 13:13:00,2016-04-22 00:00:00,34.0,4.0,0.0,0.7083333333333334,7.705555555555556,2.1368055555555556,0.44930555555555557
514,3068852,ZSP1,10095638,MIRCERA,MIRCERA 120MCG/.3ML 1 ASRG ES-PT,2016-03-04 00:00:00,H0548H33,2016-04-07 00:00:00,2016-04-08 00:00:00,2016-04-08 00:00:00,2016-04-11 16:55:00,2016-04-19 09:49:00,2016-04-21 12:28:00,2016-04-22 00:00:00,34.0,1.0,0.0,3.704861111111111,7.704166666666667,2.1104166666666666,0.48055555555555557
515,3068887,ZSP1,10095642,MIRCERA,MIRCERA 120MCG/.3ML 1 ASRG IT-PU,2016-03-04 00:00:00,H0548H34,2016-04-08 00:00:00,2016-04-12 00:00:00,2016-04-12 00:00:00,2016-04-12 15:19:00,2016-04-21 11:42:00,2016-04-27 13:12:00,2016-04-28 00:00:00,35.0,4.0,0.0,0.6381944444444444,8.849305555555556,6.0625,0.45
516,3069217,ZSP1,10095587,MIRCERA,MIRCERA 50MCG/.3ML 1 ASRG ELL,2016-03-05 00:00:00,H0534H09,2016-03-29 00:00:00,2016-03-31 00:00:00,2016-03-31 00:00:00,2016-03-31 12:08:00,2016-04-13 13:41:00,2016-04-14 08:48:00,2016-04-14 00:00:00,24.0,2.0,0.0,0.5055555555555555,13.064583333333333,0.7965277777777777,-0.36666666666666664
517,3069256,ZSP1,10095676,MIRCERA,MIRCERA 30MCG/.3ML 1 ASRG ELL,2016-03-05 00:00:00,H0551H20,2016-04-07 00:00:00,2016-04-08 00:00:00,2016-04-08 00:00:00,2016-04-11 16:53:00,2016-04-19 08:54:00,2016-04-20 10:47:00,2016-04-20 00:00:00,33.0,1.0,0.0,3.703472222222222,7.667361111111111,1.0784722222222223,-0.44930555555555557
518,3069258,ZSP1,10144942,MIRCERA,MIRCERA 200MCG/0.3ML 1ASRG HR,2016-03-05 00:00:00,H0551H09,2016-03-30 00:00:00,2016-03-31 00:00:00,2016-03-31 00:00:00,2016-03-31 12:11:00,2016-04-11 09:41:00,2016-04-12 10:26:00,2016-04-12 00:00:00,25.0,1.0,0.0,0.5076388888888889,10.895833333333334,1.03125,-0.43472222222222223
519,3069260,ZSP1,10095598,MIRCERA,MIRCERA 75MCG/.3ML 1 ASRG ELL,2016-03-05 00:00:00,H0579H14,2016-03-29 00:00:00,2016-03-30 00:00:00,2016-03-30 00:00:00,2016-03-30 17:12:00,2016-04-08 09:43:00,2016-04-12 10:10:00,2016-04-12 00:00:00,24.0,1.0,0.0,0.7166666666666667,8.688194444444445,4.01875,-0.4236111111111111
520,3069265,ZSP1,10095675,MIRCERA,MIRCERA 30MCG/.3ML 1 ASRG BE-NL,2016-03-05 00:00:00,H0551H19,2016-04-07 00:00:00,2016-04-10 00:00:00,2016-04-10 00:00:00,2016-04-11 16:52:00,2016-04-19 08:13:00,2016-04-20 09:47:00,2016-04-20 00:00:00,33.0,3.0,0.0,1.7027777777777777,7.639583333333333,1.0652777777777778,-0.4076388888888889
521,3069268,ZSP1,10098952,MIRCERA,MIRCERA 30MCG/0.3ML 1ASRG DE,2016-03-05 00:00:00,H0551H15,2016-03-30 00:00:00,2016-03-31 00:00:00,2016-03-31 00:00:00,2016-03-31 12:12:00,2016-04-06 08:33:00,2016-04-07 12:24:00,2016-04-08 00:00:00,25.0,1.0,0.0,0.5083333333333333,5.847916666666666,1.1604166666666667,0.48333333333333334
522,3069269,ZSP1,10144944,MIRCERA,MIRCERA 30MCG/0.3ML 1ASRG HR,2016-03-05 00:00:00,H0551H16,2016-03-31 00:00:00,2016-04-04 00:00:00,2016-04-04 00:00:00,2016-04-04 17:13:00,2016-04-15 10:01:00,2016-04-18 09:19:00,2016-04-18 00:00:00,26.0,4.0,0.0,0.7173611111111111,10.7,2.970833333333333,-0.38819444444444445
523,3069272,ZSP1,10095627,MIRCERA,MIRCERA 100MCG/.3ML 1 ASRG ELL,2016-03-05 00:00:00,H0578H20,2016-03-29 00:00:00,2016-03-30 00:00:00,2016-03-30 00:00:00,2016-03-30 16:37:00,2016-04-06 10:19:00,2016-04-12 10:01:00,2016-04-12 00:00:00,24.0,1.0,0.0,0.6923611111111111,6.7375,5.9875,-0.4173611111111111
524,3070250,ZSP1,10159248,HERCEPTIN,HERCEPTI 150MG 1VILY IV NL,2016-03-07 00:00:00,H4643H06,2016-03-08 00:00:00,2016-03-14 00:00:00,2016-03-14 00:00:00,2016-03-15 17:28:00,2016-03-21 09:10:00,2016-03-21 13:37:00,2016-03-23 00:00:00,1.0,6.0,0.0,1.7277777777777779,5.654166666666667,0.18541666666666667,1.4326388888888888
525,3070251,ZSP1,10159248,HERCEPTIN,HERCEPTI 150MG 1VILY IV NL,2016-03-07 00:00:00,H4644H05,2016-03-11 00:00:00,2016-03-24 00:00:00,2016-03-24 00:00:00,2016-03-24 15:08:00,2016-04-06 14:25:00,2016-04-07 14:39:00,2016-04-08 00:00:00,4.0,13.0,0.0,0.6305555555555555,12.970138888888888,1.0097222222222222,0.38958333333333334
529,3070808,ZSP1,10159517,AVASTIN,AVASTIN 400MG/16ML 1VIAL DE,2016-03-08 00:00:00,B8009H16,2016-03-09 00:00:00,2016-03-16 00:00:00,2016-03-16 00:00:00,2016-03-17 13:15:00,2016-03-30 14:01:00,2016-03-31 10:50:00,2016-03-31 00:00:00,1.0,7.0,0.0,1.5520833333333333,13.031944444444445,0.8673611111111111,-0.4513888888888889
530,3070809,ZSP1,10159517,AVASTIN,AVASTIN 400MG/16ML 1VIAL DE,2016-03-08 00:00:00,B7217H04,2016-03-09 00:00:00,2016-03-16 00:00:00,2016-03-16 00:00:00,2016-03-17 13:08:00,2016-03-30 10:40:00,2016-03-31 11:06:00,2016-03-31 00:00:00,1.0,7.0,0.0,1.5472222222222223,12.897222222222222,1.0180555555555555,-0.4625
531,3070810,ZSP1,10159517,AVASTIN,AVASTIN 400MG/16ML 1VIAL DE,2016-03-08 00:00:00,B8011H08,2016-03-22 00:00:00,2016-03-31 00:00:00,2016-03-31 00:00:00,2016-03-31 12:02:00,2016-04-07 14:31:00,2016-04-12 13:20:00,2016-04-13 00:00:00,14.0,9.0,0.0,0.5013888888888889,7.103472222222222,4.950694444444444,0.4444444444444444
532,3070821,ZSP1,10159245,HERCEPTIN,HERCEPTI 150MG 1VILY IV IT-CLIN,2016-03-08 00:00:00,H4676H02,2016-03-11 00:00:00,2016-03-15 00:00:00,2016-03-15 00:00:00,2016-03-16 16:52:00,2016-03-30 07:35:00,2016-03-30 11:23:00,2016-03-30 00:00:00,3.0,4.0,0.0,1.7027777777777777,13.613194444444444,0.15833333333333333,-0.47430555555555554
533,3070822,ZSP1,10159245,HERCEPTIN,HERCEPTI 150MG 1VILY IV IT-CLIN,2016-03-08 00:00:00,H4672H01,2016-03-14 00:00:00,2016-03-15 00:00:00,2016-03-16 00:00:00,2016-03-16 16:34:00,2016-03-22 11:18:00,2016-03-22 14:18:00,2016-03-29 00:00:00,6.0,1.0,1.0,0.6902777777777778,5.780555555555556,0.125,6.404166666666667
534,3070831,ZSP1,10159031,AVASTIN,AVASTIN 100MG/4ML 1VIAL DE,2016-03-08 00:00:00,B8006H36,2016-03-17 00:00:00,2016-03-22 00:00:00,2016-03-22 00:00:00,2016-03-23 10:27:00,2016-04-04 13:46:00,2016-04-05 10:53:00,2016-04-06 00:00:00,9.0,5.0,0.0,1.4354166666666666,12.138194444444444,0.8798611111111111,0.5465277777777777
535,3070839,ZSP1,10159525,AVASTIN,AVASTIN 400MG/16ML 1VIAL IT-CLIN,2016-03-08 00:00:00,B8011H12,2016-04-11 00:00:00,2016-04-18 00:00:00,2016-04-19 00:00:00,2016-04-19 13:43:00,2016-04-25 10:37:00,2016-04-26 11:12:00,2016-04-27 00:00:00,34.0,7.0,1.0,0.5715277777777777,5.870833333333334,1.0243055555555556,0.5333333333333333
536,3070854,ZSP1,10159232,HERCEPTIN,HERCEPTI 150MG 1VILY IV DE,2016-03-08 00:00:00,H4676H01,2016-03-11 00:00:00,2016-03-15 00:00:00,2016-03-15 00:00:00,2016-03-15 18:05:00,2016-03-30 07:59:00,2016-03-30 11:02:00,2016-03-30 00:00:00,3.0,4.0,0.0,0.7534722222222222,14.579166666666667,0.12708333333333333,-0.4597222222222222
537,3071106,ZSP1,10095622,MIRCERA,MIRCERA 75MCG/.3ML 1 ASRG IT-PU,2016-03-09 00:00:00,H0579H28,2016-04-21 00:00:00,2016-04-26 00:00:00,2016-04-27 00:00:00,2016-04-27 13:13:00,2016-05-04 10:15:00,2016-05-10 15:19:00,2016-05-11 00:00:00,43.0,5.0,1.0,0.5506944444444445,6.876388888888889,6.211111111111111,0.36180555555555555
538,3071165,ZSP1,10095602,MIRCERA,MIRCERA 75MCG/.3ML 1 ASRG GB-IE-GRCY,2016-03-09 00:00:00,H0579H23,2016-04-07 00:00:00,2016-04-12 00:00:00,2016-04-12 00:00:00,2016-04-12 15:21:00,2016-04-21 06:48:00,2016-04-22 10:10:00,2016-04-25 00:00:00,29.0,5.0,0.0,0.6395833333333333,8.64375,1.1402777777777777,2.576388888888889
539,3071426,ZSP1,10169200,PERJETA,PERJETA 420MG/14ML 1VIAL HU,2016-03-10 00:00:00,H0145H11,2016-03-10 00:00:00,2016-03-11 00:00:00,2016-03-11 00:00:00,2016-03-11 11:47:00,2016-03-22 13:40:00,2016-03-23 11:49:00,2016-03-23 00:00:00,0.0,1.0,0.0,0.4909722222222222,11.078472222222222,0.9229166666666667,-0.49236111111111114
540,3071427,ZSP1,10110667,MIRCERA,MIRCERA 50MCG/.3ML 1 ASRG IN,2016-03-10 00:00:00,H0534H01,2016-03-11 00:00:00,2016-03-14 00:00:00,2016-03-14 00:00:00,2016-03-15 17:37:00,2016-03-23 11:30:00,2016-03-24 11:38:00,2016-03-29 00:00:00,1.0,3.0,0.0,1.7340277777777777,7.745138888888889,1.0055555555555555,4.5152777777777775
541,3071467,ZSP1,10109027,NEORECORMON,NEORECOR 6000IU/.3ML 6 ASRG SC,2016-03-10 00:00:00,H0616H06,2016-03-16 00:00:00,2016-03-31 00:00:00,2016-03-31 00:00:00,2016-04-01 14:48:00,2016-04-13 08:34:00,2016-04-13 16:29:00,2016-04-14 00:00:00,6.0,15.0,0.0,1.6166666666666667,11.740277777777777,0.3298611111111111,0.31319444444444444
542,3071572,ZSP1,10110604,NEORECORMON,NEORECOR 10000IU/0.6ML 6ASRG AU-NZ,2016-03-10 00:00:00,H0638H04,2016-03-10 00:00:00,2016-04-01 00:00:00,2016-04-14 00:00:00,2016-04-04 15:45:00,2016-04-14 15:00:00,2016-04-14 16:43:00,2016-04-15 00:00:00,0.0,22.0,13.0,-9.34375,9.96875,0.07152777777777777,0.3034722222222222
543,3071802,ZSP1,10095643,MIRCERA,MIRCERA 120MCG/.3ML 1 ASRG RO-BG-PL,2016-03-11 00:00:00,H0548H31,2016-04-04 00:00:00,2016-04-08 00:00:00,2016-04-08 00:00:00,2016-04-11 16:54:00,2016-04-19 11:41:00,2016-04-20 10:38:00,2016-04-20 00:00:00,24.0,4.0,0.0,3.7041666666666666,7.782638888888889,0.95625,-0.44305555555555554
544,3071804,ZSP1,10095674,MIRCERA,MIRCERA 30MCG/.3ML 1 ASRG CZSKHUSI,2016-03-11 00:00:00,H0551H18,2016-04-04 00:00:00,2016-04-07 00:00:00,2016-04-07 00:00:00,2016-04-07 10:32:00,2016-04-18 13:50:00,2016-04-19 11:45:00,2016-04-19 00:00:00,24.0,3.0,0.0,0.4388888888888889,11.1375,0.9131944444444444,-0.4895833333333333
545,3071806,ZSP1,10095665,MIRCERA,MIRCERA 250MCG/.3ML 1 ASRG CZSKHUSI,2016-03-11 00:00:00,H0549H10,2016-04-12 00:00:00,2016-04-13 00:00:00,2016-04-13 00:00:00,2016-04-13 15:31:00,2016-04-22 07:40:00,2016-04-22 16:15:00,2016-04-25 00:00:00,32.0,1.0,0.0,0.6465277777777778,8.672916666666667,0.3576388888888889,2.3229166666666665
547,3071808,ZSP1,10095623,MIRCERA,MIRCERA 75MCG/.3ML 1 ASRG RO-BG-PL,2016-03-11 00:00:00,H0579H19,2016-04-04 00:00:00,2016-04-06 00:00:00,2016-04-06 00:00:00,2016-04-07 10:45:00,2016-04-18 10:19:00,2016-04-18 16:57:00,2016-04-19 00:00:00,24.0,2.0,0.0,1.4479166666666667,10.981944444444444,0.2763888888888889,0.29375
548,3071809,ZSP1,10095625,MIRCERA,MIRCERA 100MCG/.3ML 1 ASRG CZSKHUSI,2016-03-11 00:00:00,H0578H25,2016-04-04 00:00:00,2016-04-07 00:00:00,2016-04-07 00:00:00,2016-04-08 11:36:00,2016-04-18 07:35:00,2016-04-19 12:02:00,2016-04-19 00:00:00,24.0,3.0,0.0,1.4833333333333334,9.832638888888889,1.1854166666666666,-0.5013888888888889
549,3071811,ZSP1,10095633,MIRCERA,MIRCERA 100MCG/.3ML 1 ASRG RO-BG-PL,2016-03-11 00:00:00,H0578H24,2016-04-04 00:00:00,2016-04-11 00:00:00,2016-04-11 00:00:00,2016-04-11 16:49:00,2016-04-19 10:07:00,2016-04-20 11:07:00,2016-04-20 00:00:00,24.0,7.0,0.0,0.7006944444444444,7.720833333333333,1.0416666666666667,-0.46319444444444446
550,3071829,ZSP1,10095645,MIRCERA,MIRCERA 150MCG/.3ML 1 ASRG CZSKHUSI,2016-03-11 00:00:00,H0554H03,2016-04-04 00:00:00,2016-04-07 00:00:00,2016-04-07 00:00:00,2016-04-08 11:32:00,2016-04-15 13:36:00,2016-04-19 09:57:00,2016-04-19 00:00:00,24.0,3.0,0.0,1.4805555555555556,7.086111111111111,3.847916666666667,-0.41458333333333336
551,3071831,ZSP1,10095662,MIRCERA,MIRCERA 200MCG/.3ML 1 ASRG RO-BG-PL,2016-03-11 00:00:00,H0551H11,2016-04-04 00:00:00,2016-04-06 00:00:00,2016-04-07 00:00:00,2016-04-07 10:43:00,2016-04-18 14:37:00,2016-04-19 11:55:00,2016-04-19 00:00:00,24.0,2.0,1.0,0.4465277777777778,11.1625,0.8875,-0.4965277777777778
552,3071834,ZSP1,10095595,MIRCERA,MIRCERA 75MCG/.3ML 1 ASRG CZSKHUSI,2016-03-11 00:00:00,H0579H20,2016-04-04 00:00:00,2016-04-07 00:00:00,2016-04-07 00:00:00,2016-04-08 11:30:00,2016-04-15 10:10:00,2016-04-18 17:06:00,2016-04-19 00:00:00,24.0,3.0,0.0,1.4791666666666667,6.944444444444445,3.2888888888888888,0.2875
553,3071835,ZSP1,10095584,MIRCERA,MIRCERA 50MCG/.3ML 1 ASRG CZSKHUSI,2016-03-11 00:00:00,H0534H12,2016-04-04 00:00:00,2016-04-07 00:00:00,2016-04-07 00:00:00,2016-04-08 11:30:00,2016-04-18 12:52:00,2016-04-20 09:55:00,2016-04-20 00:00:00,24.0,3.0,0.0,1.4791666666666667,10.056944444444444,1.8770833333333334,-0.4131944444444444
554,3071893,ZSP1,10159245,HERCEPTIN,HERCEPTI 150MG 1VILY IV IT-CLIN,2016-03-11 00:00:00,H4671H01,2016-03-14 00:00:00,2016-03-15 00:00:00,2016-03-15 00:00:00,2016-03-16 16:32:00,2016-03-30 08:18:00,2016-03-30 11:13:00,2016-03-30 00:00:00,3.0,1.0,0.0,1.6888888888888889,13.656944444444445,0.12152777777777778,-0.4673611111111111
555,3072408,ZSP1,10160546,NEORECORMON,NEORECOR 2000IU/0.3ML 6ASRG ME,2016-03-14 00:00:00,H0841H05,2016-03-21 00:00:00,2016-04-01 00:00:00,2016-04-03 00:00:00,2016-04-04 15:50:00,2016-04-14 14:03:00,2016-04-18 10:33:00,2016-04-19 00:00:00,7.0,11.0,2.0,1.6597222222222223,9.925694444444444,3.8541666666666665,0.5604166666666667
556,3072664,ZSP1,10095631,MIRCERA,MIRCERA 100MCG/.3ML 1 ASRG GB-IE-GRCY,2016-03-16 00:00:00,H0578H26,2016-04-06 00:00:00,2016-04-08 00:00:00,2016-04-08 00:00:00,2016-04-11 16:54:00,2016-04-18 14:48:00,2016-04-20 11:15:00,2016-04-20 00:00:00,21.0,2.0,0.0,3.7041666666666666,6.9125,1.8520833333333333,-0.46875
557,3072665,ZSP1,10095670,MIRCERA,MIRCERA 250MCG/.3ML 1 ASRG GB-IE-GRCY,2016-03-16 00:00:00,H0549H08,2016-04-04 00:00:00,2016-04-07 00:00:00,2016-04-07 00:00:00,2016-04-08 11:31:00,2016-04-15 10:24:00,2016-04-19 08:58:00,2016-04-19 00:00:00,19.0,3.0,0.0,1.479861111111111,6.9534722222222225,3.9402777777777778,-0.3736111111111111
558,3072666,ZSP1,10095680,MIRCERA,MIRCERA 30MCG/.3ML 1 ASRG GB-IE-GRCY,2016-03-16 00:00:00,H0551H17,2016-04-04 00:00:00,2016-04-07 00:00:00,2016-04-07 00:00:00,2016-04-07 10:39:00,2016-04-18 08:57:00,2016-04-20 09:34:00,2016-04-20 00:00:00,19.0,3.0,0.0,0.44375,10.929166666666667,2.0256944444444445,-0.39861111111111114
559,3072669,ZSP1,10110689,NEORECORMON,RECORMON 5000IU/.3ML 6 ASRG PH,2016-03-16 00:00:00,H0652H01,2016-03-18 00:00:00,2016-03-30 00:00:00,2016-03-31 00:00:00,2016-03-31 12:04:00,2016-04-11 10:50:00,2016-04-11 17:03:00,2016-04-12 00:00:00,2.0,12.0,1.0,0.5027777777777778,10.948611111111111,0.2590277777777778,0.28958333333333336
560,3072685,ZSP1,10095650,MIRCERA,MIRCERA 150MCG/.3ML 1 ASRG GB-IE-GRCY,2016-03-16 00:00:00,H0554H02,2016-04-04 00:00:00,2016-04-07 00:00:00,2016-04-07 00:00:00,2016-04-08 11:32:00,2016-04-15 14:28:00,2016-04-20 10:29:00,2016-04-20 00:00:00,19.0,3.0,0.0,1.4805555555555556,7.122222222222222,4.834027777777778,-0.43680555555555556
561,3072686,ZSP1,10095641,MIRCERA,MIRCERA 120MCG/.3ML 1 ASRG GB-IE-GRCY,2016-03-16 00:00:00,H0548H32,2016-04-07 00:00:00,2016-04-12 00:00:00,2016-04-12 00:00:00,2016-04-12 15:20:00,2016-04-21 14:08:00,2016-04-27 13:05:00,2016-04-28 00:00:00,22.0,5.0,0.0,0.6388888888888888,8.95,5.95625,0.4548611111111111
562,3072687,ZSP1,10095580,MIRCERA,MIRCERA 360MCG/.6ML 1 ASRG GB-IE-GRCY,2016-03-16 00:00:00,H0021H08,2016-05-10 00:00:00,2016-05-12 00:00:00,2016-05-12 00:00:00,2016-05-12 16:10:00,2016-05-18 14:43:00,2016-05-19 17:04:00,2016-05-20 00:00:00,55.0,2.0,0.0,0.6736111111111112,5.939583333333333,1.0979166666666667,0.28888888888888886
563,3072688,ZSP1,10110640,NEORECORMON,RECORMON 2000IU/.3ML 6 ASRG EFA,2016-03-16 00:00:00,H0841H03,2016-03-16 00:00:00,2016-03-17 00:00:00,2016-03-17 00:00:00,2016-03-18 14:02:00,2016-03-31 14:16:00,2016-04-01 10:28:00,2016-04-01 00:00:00,0.0,1.0,0.0,1.5847222222222221,13.009722222222223,0.8416666666666667,-0.4361111111111111
564,3072692,ZSP1,10108984,NEORECORMON,NEORECOR 30000IU/.6ML 4 ASRG ES-PT,2016-03-16 00:00:00,H0631H10,2016-03-16 00:00:00,2016-04-05 00:00:00,2016-04-05 00:00:00,2016-04-06 14:11:00,2016-04-18 10:56:00,2016-04-18 15:33:00,2016-04-19 00:00:00,0.0,20.0,0.0,1.5909722222222222,11.864583333333334,0.19236111111111112,0.35208333333333336
565,3072718,ZSP1,10160545,NEORECORMON,NEORECOR 10000IU/0.6ML 6ASRG ME,2016-03-21 00:00:00,H6210H04,2016-03-31 00:00:00,2016-04-01 00:00:00,2016-04-01 00:00:00,2016-04-04 09:24:00,2016-04-14 10:46:00,2016-04-14 16:20:00,2016-04-15 00:00:00,10.0,1.0,0.0,3.3916666666666666,10.056944444444444,0.23194444444444445,0.3194444444444444
566,3072719,ZSP1,10108949,NEORECORMON,NEORECOR 2000IU/.3ML 1 ASRG IT-PU,2016-03-21 00:00:00,H6308H04,2016-03-23 00:00:00,2016-04-08 00:00:00,2016-04-08 00:00:00,2016-04-11 16:52:00,2016-04-19 10:03:00,2016-04-19 12:37:00,2016-04-20 00:00:00,2.0,16.0,0.0,3.702777777777778,7.715972222222222,0.10694444444444444,0.47430555555555554
568,3072729,ZSP1,10109001,NEORECORMON,NEORECOR 500IU/.3ML 6 ASRG DEATBENL,2016-03-18 00:00:00,H0577H02,2016-03-18 00:00:00,2016-03-22 00:00:00,2016-03-22 00:00:00,2016-03-23 10:59:00,2016-03-31 08:21:00,2016-03-31 09:54:00,2016-03-31 00:00:00,0.0,4.0,0.0,1.457638888888889,7.8902777777777775,0.06458333333333334,-0.4125
