process_order_number,order_type,material_number,product_name,product_family,process_order_creation_date,batch_number,process_order_release_date,packaging_line_start_date,packaging_line_finish_date,packaging_final_check_date,brr_start_date,brr_end_date,qa_release_date,IN_order_type,IN_created_from,IN_created_to
3061679,ZSP1,10167583,RECORMON 2000IU/.3ML 6 ASRG TW,NEORECORMON,2/26/2016,H6309H04,3/21/2016,4/3/2016,4/4/2016,4/4/16 15:56,4/15/16 14:01,4/15/16 16:01,11/21/2016,ZSP1,1/1/2016,12/31/2016
3061680,ZSP1,10140873,NEORECOR 20000IU/0.6ML 6ASRG GB-IE,NEORECORMON,2/26/2016,H0543H05,3/11/2016,4/4/2016,4/4/2016,4/5/16 14:26,4/14/16 8:27,4/15/16 11:39,4/18/2016,ZSP1,1/1/2016,12/31/2016
3061681,ZSP1,10142043,MIRCERA 200MCG/0.3ML 1ASRG PRISA,MIRCERA,2/26/2016,H0551H06,3/17/2016,3/22/2016,3/22/2016,3/22/16 15:43,4/6/16 9:51,4/7/16 11:40,4/8/2016,ZSP1,1/1/2016,12/31/2016
3061682,ZSP1,10142045,MIRCERA 50MCG/0.3ML 1ASRG CO,MIRCERA,2/26/2016,H0534H16,4/7/2016,4/11/2016,4/11/2016,4/11/16 16:59,4/20/16 13:44,4/21/16 15:25,4/22/2016,ZSP1,1/1/2016,12/31/2016
3061683,ZSP1,10159704,RECORMON 4000IU/0.3ML 6ASRG FE-REG,NEORECORMON,2/26/2016,H6259H04,3/22/2016,4/4/2016,4/5/2016,4/5/16 14:23,4/15/16 8:23,4/15/16 11:51,4/18/2016,ZSP1,1/1/2016,12/31/2016
3061684,ZSP1,10142056,RECORMON 30000IU/0.6ML 1ASRG CO,NEORECORMON,2/26/2016,H0631H05,3/15/2016,4/8/2016,4/8/2016,4/8/16 11:25,4/15/16 13:33,4/20/16 12:25,4/21/2016,ZSP1,1/1/2016,12/31/2016
3061686,ZSP1,10147697,MIRCERA 75MCG/.3ML 3 ASRG DE,MIRCERA,2/26/2016,H0579H21,4/5/2016,4/6/2016,4/6/2016,4/7/16 11:07,4/18/16 13:46,4/19/16 11:38,4/19/2016,ZSP1,1/1/2016,12/31/2016
3061700,ZSP1,10161795,MIRCERA 75MCG/0.3ML 1ASRG US-WDY,MIRCERA,2/26/2016,H0580H01,3/17/2016,3/22/2016,3/24/2016,3/24/16 15:18,4/4/16 10:52,4/5/16 13:06,4/6/2016,ZSP1,1/1/2016,12/31/2016
3061701,ZSP1,10161795,MIRCERA 75MCG/0.3ML 1ASRG US-WDY,MIRCERA,2/26/2016,H0580H02,3/22/2016,3/24/2016,3/29/2016,3/30/16 16:43,4/13/16 9:55,4/21/16 10:39,4/22/2016,ZSP1,1/1/2016,12/31/2016
3061919,ZSP1,10168765,ROACTEM 80MG/4ML 1VIAL IV ELL,ACTEMRA,2/26/2016,B2045H28,3/8/2016,3/9/2016,3/9/2016,3/10/16 15:01,3/23/16 8:22,3/30/16 14:32,3/30/2016,ZSP1,1/1/2016,12/31/2016
3062496,ZSP1,10095681,MIRCERA 30MCG/.3ML 1 ASRG IT-PU,MIRCERA,2/27/2016,H0552H08,5/20/2016,5/23/2016,5/23/2016,5/24/16 7:02,6/1/16 13:19,6/6/16 13:08,6/7/2016,ZSP1,1/1/2016,12/31/2016
3064928,ZSP1,10159187,HERCEPTI 150MG 1VILY IV FR-CLIN,HERCEPTIN,2/29/2016,N1026H04,3/11/2016,3/24/2016,3/24/2016,3/24/16 15:15,4/6/16 10:12,4/6/16 15:47,4/7/2016,ZSP1,1/1/2016,12/31/2016
3064950,ZSP1,10159034,AVASTIN 100MG/4ML 1VIAL ELL,AVASTIN,2/29/2016,B8507H02,3/21/2016,3/22/2016,3/22/2016,3/23/16 10:58,4/1/16 7:34,4/1/16 11:21,4/1/2016,ZSP1,1/1/2016,12/31/2016
3064951,ZSP1,10159517,AVASTIN 400MG/16ML 1VIAL DE,AVASTIN,2/29/2016,B8011H07,3/22/2016,3/31/2016,3/31/2016,3/31/16 12:43,4/7/16 13:33,4/12/16 13:01,4/13/2016,ZSP1,1/1/2016,12/31/2016
3064969,ZSP1,10159031,AVASTIN 100MG/4ML 1VIAL DE,AVASTIN,2/29/2016,B8008H11,3/17/2016,3/22/2016,3/22/2016,3/22/16 15:41,4/4/16 11:51,4/5/16 14:23,4/6/2016,ZSP1,1/1/2016,12/31/2016
3064970,ZSP1,10159535,AVASTIN 400MG/16ML 1VIAL RO,AVASTIN,2/29/2016,B8506H02,3/17/2016,3/18/2016,3/18/2016,3/24/16 13:54,3/29/16 11:08,4/1/16 12:29,4/5/2016,ZSP1,1/1/2016,12/31/2016
3065409,ZSP1,10110610,NEORECOR 10000IU/.6ML 6 ASRG TR,NEORECORMON,3/1/2016,H0636H15,3/16/2016,3/21/2016,3/21/2016,3/22/16 6:10,4/5/16 14:41,4/6/16 13:13,4/7/2016,ZSP1,1/1/2016,12/31/2016
3065909,ZSP1,10168755,ROACTEM 80MG/4ML 1VIAL IV GR,ACTEMRA,3/1/2016,B2045H23,3/4/2016,3/9/2016,3/9/2016,3/10/16 15:00,3/15/16 8:04,3/16/16 16:57,3/21/2016,ZSP1,1/1/2016,12/31/2016
3066677,ZSP1,10120744,RECORMON 10000IU/0.6ML 6ASRG CN,NEORECORMON,3/2/2016,H0638/02,3/8/2016,3/11/2016,3/11/2016,3/11/16 11:51,3/14/16 9:13,3/14/16 15:42,3/15/2016,ZSP1,1/1/2016,12/31/2016
3066718,ZSP1,10159040,AVASTIN 100MG/4ML 1VIAL GB-IE,AVASTIN,3/2/2016,B8008H15,3/17/2016,3/22/2016,3/22/2016,3/22/16 15:51,4/6/16 8:21,4/7/16 12:02,4/8/2016,ZSP1,1/1/2016,12/31/2016
3066859,ZSP1,10110685,RECORMON 5000IU/.3ML 6 ASRG EFA,NEORECORMON,3/2/2016,H0651H05,3/3/2016,3/10/2016,3/10/2016,3/11/16 12:30,3/15/16 10:15,3/17/16 15:49,3/22/2016,ZSP1,1/1/2016,12/31/2016
3067073,ZSP1,10145651,BONVIVA 3MG/3ML 1ASRG TW-TAK,BONVIVA,3/2/2016,H6272H06,5/20/2016,5/23/2016,5/24/2016,5/24/16 14:07,6/1/16 12:26,6/1/16 14:11,6/2/2016,ZSP1,1/1/2016,12/31/2016
3067199,ZSP1,10095591,MIRCERA 50MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA,3/2/2016,H0534H11,4/4/2016,4/7/2016,4/7/2016,4/7/16 10:42,4/18/16 10:48,4/18/16 16:46,4/19/2016,ZSP1,1/1/2016,12/31/2016
3067220,ZSP1,10095591,MIRCERA 50MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA,3/2/2016,H0534H15,4/7/2016,4/11/2016,4/11/2016,4/11/16 16:50,4/19/16 12:14,4/20/16 10:56,4/20/2016,ZSP1,1/1/2016,12/31/2016
3067368,ZSP1,10144941,MIRCERA 150MCG/0.3ML 1ASRG HR,MIRCERA,3/3/2016,H0554H01,3/30/2016,3/30/2016,3/30/2016,3/31/16 12:24,4/12/16 13:47,4/13/16 15:43,4/13/2016,ZSP1,1/1/2016,12/31/2016
3067477,ZSP1,10095668,MIRCERA 250MCG/.3ML 1 ASRG FR,MIRCERA,3/3/2016,H0549H07,3/30/2016,3/31/2016,3/31/2016,3/31/16 12:19,4/11/16 11:15,4/12/16 10:51,4/12/2016,ZSP1,1/1/2016,12/31/2016
3068005,ZSP1,10095647,MIRCERA 150MCG/.3ML 1 ASRG ES-PT,MIRCERA,3/3/2016,H0552H40,4/7/2016,4/12/2016,4/12/2016,4/12/16 15:15,4/20/16 11:57,4/22/16 9:59,4/25/2016,ZSP1,1/1/2016,12/31/2016
3068018,ZSP1,10108957,NEORECOR 2000IU/.3ML 6 ASRG RO-BG-PL,NEORECORMON,3/3/2016,H6308H03,3/4/2016,3/15/2016,3/15/2016,3/15/16 17:14,3/21/16 16:12,3/22/16 9:09,3/23/2016,ZSP1,1/1/2016,12/31/2016
3068036,ZSP1,10108957,NEORECOR 2000IU/.3ML 6 ASRG RO-BG-PL,NEORECORMON,3/3/2016,H6300H07,3/4/2016,3/15/2016,3/15/2016,3/15/16 17:15,3/23/16 9:26,3/23/16 15:28,3/29/2016,ZSP1,1/1/2016,12/31/2016
3068037,ZSP1,10108948,NEORECOR 2000IU/0.3ML 1ASRG FR-CLIN,NEORECORMON,3/3/2016,H0840H11,3/8/2016,3/23/2016,3/24/2016,3/24/16 15:07,3/29/16 7:11,3/29/16 8:23,3/29/2016,ZSP1,1/1/2016,12/31/2016
3068466,ZSP1,10112507,MIRCERA 250MCG/.3ML 1 ASRG SE-FI,MIRCERA,3/4/2016,H0549H09,4/7/2016,4/12/2016,4/12/2016,4/12/16 15:20,4/21/16 8:07,4/22/16 10:17,4/25/2016,ZSP1,1/1/2016,12/31/2016
3068469,ZSP1,10112506,MIRCERA 200MCG/.3ML 1 ASRG SE-FI,MIRCERA,3/4/2016,H0551H13,4/7/2016,4/11/2016,4/11/2016,4/11/16 17:00,4/19/16 9:56,4/21/16 13:13,4/22/2016,ZSP1,1/1/2016,12/31/2016
3068852,ZSP1,10095638,MIRCERA 120MCG/.3ML 1 ASRG ES-PT,MIRCERA,3/4/2016,H0548H33,4/7/2016,4/8/2016,4/8/2016,4/11/16 16:55,4/19/16 9:49,4/21/16 12:28,4/22/2016,ZSP1,1/1/2016,12/31/2016
3068887,ZSP1,10095642,MIRCERA 120MCG/.3ML 1 ASRG IT-PU,MIRCERA,3/4/2016,H0548H34,4/8/2016,4/12/2016,4/12/2016,4/12/16 15:19,4/21/16 11:42,4/27/16 13:12,4/28/2016,ZSP1,1/1/2016,12/31/2016
3069217,ZSP1,10095587,MIRCERA 50MCG/.3ML 1 ASRG ELL,MIRCERA,3/5/2016,H0534H09,3/29/2016,3/31/2016,3/31/2016,3/31/16 12:08,4/13/16 13:41,4/14/16 8:48,4/14/2016,ZSP1,1/1/2016,12/31/2016
3069256,ZSP1,10095676,MIRCERA 30MCG/.3ML 1 ASRG ELL,MIRCERA,3/5/2016,H0551H20,4/7/2016,4/8/2016,4/8/2016,4/11/16 16:53,4/19/16 8:54,4/20/16 10:47,4/20/2016,ZSP1,1/1/2016,12/31/2016
3069258,ZSP1,10144942,MIRCERA 200MCG/0.3ML 1ASRG HR,MIRCERA,3/5/2016,H0551H09,3/30/2016,3/31/2016,3/31/2016,3/31/16 12:11,4/11/16 9:41,4/12/16 10:26,4/12/2016,ZSP1,1/1/2016,12/31/2016
3069260,ZSP1,10095598,MIRCERA 75MCG/.3ML 1 ASRG ELL,MIRCERA,3/5/2016,H0579H14,3/29/2016,3/30/2016,3/30/2016,3/30/16 17:12,4/8/16 9:43,4/12/16 10:10,4/12/2016,ZSP1,1/1/2016,12/31/2016
3069265,ZSP1,10095675,MIRCERA 30MCG/.3ML 1 ASRG BE-NL,MIRCERA,3/5/2016,H0551H19,4/7/2016,4/10/2016,4/10/2016,4/11/16 16:52,4/19/16 8:13,4/20/16 9:47,4/20/2016,ZSP1,1/1/2016,12/31/2016
3069268,ZSP1,10098952,MIRCERA 30MCG/0.3ML 1ASRG DE,MIRCERA,3/5/2016,H0551H15,3/30/2016,3/31/2016,3/31/2016,3/31/16 12:12,4/6/16 8:33,4/7/16 12:24,4/8/2016,ZSP1,1/1/2016,12/31/2016
3069269,ZSP1,10144944,MIRCERA 30MCG/0.3ML 1ASRG HR,MIRCERA,3/5/2016,H0551H16,3/31/2016,4/4/2016,4/4/2016,4/4/16 17:13,4/15/16 10:01,4/18/16 9:19,4/18/2016,ZSP1,1/1/2016,12/31/2016
3069272,ZSP1,10095627,MIRCERA 100MCG/.3ML 1 ASRG ELL,MIRCERA,3/5/2016,H0578H20,3/29/2016,3/30/2016,3/30/2016,3/30/16 16:37,4/6/16 10:19,4/12/16 10:01,4/12/2016,ZSP1,1/1/2016,12/31/2016
3070250,ZSP1,10159248,HERCEPTI 150MG 1VILY IV NL,HERCEPTIN,3/7/2016,H4643H06,3/8/2016,3/14/2016,3/14/2016,3/15/16 17:28,3/21/16 9:10,3/21/16 13:37,3/23/2016,ZSP1,1/1/2016,12/31/2016
3070251,ZSP1,10159248,HERCEPTI 150MG 1VILY IV NL,HERCEPTIN,3/7/2016,H4644H05,3/11/2016,3/24/2016,3/24/2016,3/24/16 15:08,4/6/16 14:25,4/7/16 14:39,4/8/2016,ZSP1,1/1/2016,12/31/2016
3070252,ZSP1,10171228,NEORECOR 50000IU 1VILY PT,NEORECORMON,3/7/2016,H0700H03,3/21/2016,3/31/2016,4/5/2016,4/6/16 14:12,,,6/9/2016,ZSP1,1/1/2016,12/31/2016
3070290,ZSP1,10108930,NEORECOR 50000IU 1 VILY AT-DE,NEORECORMON,3/7/2016,H0695H07,3/7/2016,3/23/2016,3/29/2016,3/24/16 15:10,,,4/14/2016,ZSP1,1/1/2016,12/31/2016
3070291,ZSP1,10108930,NEORECOR 50000IU 1 VILY AT-DE,NEORECORMON,3/7/2016,H0697H04,3/7/2016,3/24/2016,3/24/2016,3/24/16 15:45,,,4/13/2016,ZSP1,1/1/2016,12/31/2016
3070808,ZSP1,10159517,AVASTIN 400MG/16ML 1VIAL DE,AVASTIN,3/8/2016,B8009H16,3/9/2016,3/16/2016,3/16/2016,3/17/16 13:15,3/30/16 14:01,3/31/16 10:50,3/31/2016,ZSP1,1/1/2016,12/31/2016
3070809,ZSP1,10159517,AVASTIN 400MG/16ML 1VIAL DE,AVASTIN,3/8/2016,B7217H04,3/9/2016,3/16/2016,3/16/2016,3/17/16 13:08,3/30/16 10:40,3/31/16 11:06,3/31/2016,ZSP1,1/1/2016,12/31/2016
3070810,ZSP1,10159517,AVASTIN 400MG/16ML 1VIAL DE,AVASTIN,3/8/2016,B8011H08,3/22/2016,3/31/2016,3/31/2016,3/31/16 12:02,4/7/16 14:31,4/12/16 13:20,4/13/2016,ZSP1,1/1/2016,12/31/2016
3070821,ZSP1,10159245,HERCEPTI 150MG 1VILY IV IT-CLIN,HERCEPTIN,3/8/2016,H4676H02,3/11/2016,3/15/2016,3/15/2016,3/16/16 16:52,3/30/16 7:35,3/30/16 11:23,3/30/2016,ZSP1,1/1/2016,12/31/2016
3070822,ZSP1,10159245,HERCEPTI 150MG 1VILY IV IT-CLIN,HERCEPTIN,3/8/2016,H4672H01,3/14/2016,3/15/2016,3/16/2016,3/16/16 16:34,3/22/16 11:18,3/22/16 14:18,3/29/2016,ZSP1,1/1/2016,12/31/2016
3070831,ZSP1,10159031,AVASTIN 100MG/4ML 1VIAL DE,AVASTIN,3/8/2016,B8006H36,3/17/2016,3/22/2016,3/22/2016,3/23/16 10:27,4/4/16 13:46,4/5/16 10:53,4/6/2016,ZSP1,1/1/2016,12/31/2016
3070839,ZSP1,10159525,AVASTIN 400MG/16ML 1VIAL IT-CLIN,AVASTIN,3/8/2016,B8011H12,4/11/2016,4/18/2016,4/19/2016,4/19/16 13:43,4/25/16 10:37,4/26/16 11:12,4/27/2016,ZSP1,1/1/2016,12/31/2016
3070854,ZSP1,10159232,HERCEPTI 150MG 1VILY IV DE,HERCEPTIN,3/8/2016,H4676H01,3/11/2016,3/15/2016,3/15/2016,3/15/16 18:05,3/30/16 7:59,3/30/16 11:02,3/30/2016,ZSP1,1/1/2016,12/31/2016
3071106,ZSP1,10095622,MIRCERA 75MCG/.3ML 1 ASRG IT-PU,MIRCERA,3/9/2016,H0579H28,4/21/2016,4/26/2016,4/27/2016,4/27/16 13:13,5/4/16 10:15,5/10/16 15:19,5/11/2016,ZSP1,1/1/2016,12/31/2016
3071165,ZSP1,10095602,MIRCERA 75MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA,3/9/2016,H0579H23,4/7/2016,4/12/2016,4/12/2016,4/12/16 15:21,4/21/16 6:48,4/22/16 10:10,4/25/2016,ZSP1,1/1/2016,12/31/2016
3071426,ZSP1,10169200,PERJETA 420MG/14ML 1VIAL HU,PERJETA,3/10/2016,H0145H11,3/10/2016,3/11/2016,3/11/2016,3/11/16 11:47,3/22/16 13:40,3/23/16 11:49,3/23/2016,ZSP1,1/1/2016,12/31/2016
3071427,ZSP1,10110667,MIRCERA 50MCG/.3ML 1 ASRG IN,MIRCERA,3/10/2016,H0534H01,3/11/2016,3/14/2016,3/14/2016,3/15/16 17:37,3/23/16 11:30,3/24/16 11:38,3/29/2016,ZSP1,1/1/2016,12/31/2016
3071467,ZSP1,10109027,NEORECOR 6000IU/.3ML 6 ASRG SC,NEORECORMON,3/10/2016,H0616H06,3/16/2016,3/31/2016,3/31/2016,4/1/16 14:48,4/13/16 8:34,4/13/16 16:29,4/14/2016,ZSP1,1/1/2016,12/31/2016
3071572,ZSP1,10110604,NEORECOR 10000IU/0.6ML 6ASRG AU-NZ,NEORECORMON,3/10/2016,H0638H04,3/10/2016,4/1/2016,4/14/2016,4/4/16 15:45,4/14/16 15:00,4/14/16 16:43,4/15/2016,ZSP1,1/1/2016,12/31/2016
3071802,ZSP1,10095643,MIRCERA 120MCG/.3ML 1 ASRG RO-BG-PL,MIRCERA,3/11/2016,H0548H31,4/4/2016,4/8/2016,4/8/2016,4/11/16 16:54,4/19/16 11:41,4/20/16 10:38,4/20/2016,ZSP1,1/1/2016,12/31/2016
3071804,ZSP1,10095674,MIRCERA 30MCG/.3ML 1 ASRG CZSKHUSI,MIRCERA,3/11/2016,H0551H18,4/4/2016,4/7/2016,4/7/2016,4/7/16 10:32,4/18/16 13:50,4/19/16 11:45,4/19/2016,ZSP1,1/1/2016,12/31/2016
3071806,ZSP1,10095665,MIRCERA 250MCG/.3ML 1 ASRG CZSKHUSI,MIRCERA,3/11/2016,H0549H10,4/12/2016,4/13/2016,4/13/2016,4/13/16 15:31,4/22/16 7:40,4/22/16 16:15,4/25/2016,ZSP1,1/1/2016,12/31/2016
3071808,ZSP1,10095623,MIRCERA 75MCG/.3ML 1 ASRG RO-BG-PL,MIRCERA,3/11/2016,H0579H19,4/4/2016,4/6/2016,4/6/2016,4/7/16 10:45,4/18/16 10:19,4/18/16 16:57,4/19/2016,ZSP1,1/1/2016,12/31/2016
3071809,ZSP1,10095625,MIRCERA 100MCG/.3ML 1 ASRG CZSKHUSI,MIRCERA,3/11/2016,H0578H25,4/4/2016,4/7/2016,4/7/2016,4/8/16 11:36,4/18/16 7:35,4/19/16 12:02,4/19/2016,ZSP1,1/1/2016,12/31/2016
3071811,ZSP1,10095633,MIRCERA 100MCG/.3ML 1 ASRG RO-BG-PL,MIRCERA,3/11/2016,H0578H24,4/4/2016,4/11/2016,4/11/2016,4/11/16 16:49,4/19/16 10:07,4/20/16 11:07,4/20/2016,ZSP1,1/1/2016,12/31/2016
3071829,ZSP1,10095645,MIRCERA 150MCG/.3ML 1 ASRG CZSKHUSI,MIRCERA,3/11/2016,H0554H03,4/4/2016,4/7/2016,4/7/2016,4/8/16 11:32,4/15/16 13:36,4/19/16 9:57,4/19/2016,ZSP1,1/1/2016,12/31/2016
3071831,ZSP1,10095662,MIRCERA 200MCG/.3ML 1 ASRG RO-BG-PL,MIRCERA,3/11/2016,H0551H11,4/4/2016,4/6/2016,4/7/2016,4/7/16 10:43,4/18/16 14:37,4/19/16 11:55,4/19/2016,ZSP1,1/1/2016,12/31/2016
3071834,ZSP1,10095595,MIRCERA 75MCG/.3ML 1 ASRG CZSKHUSI,MIRCERA,3/11/2016,H0579H20,4/4/2016,4/7/2016,4/7/2016,4/8/16 11:30,4/15/16 10:10,4/18/16 17:06,4/19/2016,ZSP1,1/1/2016,12/31/2016
3071835,ZSP1,10095584,MIRCERA 50MCG/.3ML 1 ASRG CZSKHUSI,MIRCERA,3/11/2016,H0534H12,4/4/2016,4/7/2016,4/7/2016,4/8/16 11:30,4/18/16 12:52,4/20/16 9:55,4/20/2016,ZSP1,1/1/2016,12/31/2016
3071893,ZSP1,10159245,HERCEPTI 150MG 1VILY IV IT-CLIN,HERCEPTIN,3/11/2016,H4671H01,3/14/2016,3/15/2016,3/15/2016,3/16/16 16:32,3/30/16 8:18,3/30/16 11:13,3/30/2016,ZSP1,1/1/2016,12/31/2016
3072408,ZSP1,10160546,NEORECOR 2000IU/0.3ML 6ASRG ME,NEORECORMON,3/14/2016,H0841H05,3/21/2016,4/1/2016,4/3/2016,4/4/16 15:50,4/14/16 14:03,4/18/16 10:33,4/19/2016,ZSP1,1/1/2016,12/31/2016
3072664,ZSP1,10095631,MIRCERA 100MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA,3/16/2016,H0578H26,4/6/2016,4/8/2016,4/8/2016,4/11/16 16:54,4/18/16 14:48,4/20/16 11:15,4/20/2016,ZSP1,1/1/2016,12/31/2016
3072665,ZSP1,10095670,MIRCERA 250MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA,3/16/2016,H0549H08,4/4/2016,4/7/2016,4/7/2016,4/8/16 11:31,4/15/16 10:24,4/19/16 8:58,4/19/2016,ZSP1,1/1/2016,12/31/2016
3072666,ZSP1,10095680,MIRCERA 30MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA,3/16/2016,H0551H17,4/4/2016,4/7/2016,4/7/2016,4/7/16 10:39,4/18/16 8:57,4/20/16 9:34,4/20/2016,ZSP1,1/1/2016,12/31/2016
3072669,ZSP1,10110689,RECORMON 5000IU/.3ML 6 ASRG PH,NEORECORMON,3/16/2016,H0652H01,3/18/2016,3/30/2016,3/31/2016,3/31/16 12:04,4/11/16 10:50,4/11/16 17:03,4/12/2016,ZSP1,1/1/2016,12/31/2016
3072685,ZSP1,10095650,MIRCERA 150MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA,3/16/2016,H0554H02,4/4/2016,4/7/2016,4/7/2016,4/8/16 11:32,4/15/16 14:28,4/20/16 10:29,4/20/2016,ZSP1,1/1/2016,12/31/2016
3072686,ZSP1,10095641,MIRCERA 120MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA,3/16/2016,H0548H32,4/7/2016,4/12/2016,4/12/2016,4/12/16 15:20,4/21/16 14:08,4/27/16 13:05,4/28/2016,ZSP1,1/1/2016,12/31/2016
3072687,ZSP1,10095580,MIRCERA 360MCG/.6ML 1 ASRG GB-IE-GRCY,MIRCERA,3/16/2016,H0021H08,5/10/2016,5/12/2016,5/12/2016,5/12/16 16:10,5/18/16 14:43,5/19/16 17:04,5/20/2016,ZSP1,1/1/2016,12/31/2016
3072688,ZSP1,10110640,RECORMON 2000IU/.3ML 6 ASRG EFA,NEORECORMON,3/16/2016,H0841H03,3/16/2016,3/17/2016,3/17/2016,3/18/16 14:02,3/31/16 14:16,4/1/16 10:28,4/1/2016,ZSP1,1/1/2016,12/31/2016
3072692,ZSP1,10108984,NEORECOR 30000IU/.6ML 4 ASRG ES-PT,NEORECORMON,3/16/2016,H0631H10,3/16/2016,4/5/2016,4/5/2016,4/6/16 14:11,4/18/16 10:56,4/18/16 15:33,4/19/2016,ZSP1,1/1/2016,12/31/2016
3072718,ZSP1,10160545,NEORECOR 10000IU/0.6ML 6ASRG ME,NEORECORMON,3/21/2016,H6210H04,3/31/2016,4/1/2016,4/1/2016,4/4/16 9:24,4/14/16 10:46,4/14/16 16:20,4/15/2016,ZSP1,1/1/2016,12/31/2016
3072719,ZSP1,10108949,NEORECOR 2000IU/.3ML 1 ASRG IT-PU,NEORECORMON,3/21/2016,H6308H04,3/23/2016,4/8/2016,4/8/2016,4/11/16 16:52,4/19/16 10:03,4/19/16 12:37,4/20/2016,ZSP1,1/1/2016,12/31/2016
3072729,ZSP1,10109001,NEORECOR 500IU/.3ML 6 ASRG DEATBENL,NEORECORMON,3/18/2016,H0577H02,3/18/2016,3/22/2016,3/22/2016,3/23/16 10:59,3/31/16 8:21,3/31/16 9:54,3/31/2016,ZSP1,1/1/2016,12/31/2016
3072730,ZSP1,10095652,MIRCERA 150MCG/.3ML 1 ASRG RO-BG-PL,MIRCERA,3/18/2016,H0552H39,4/4/2016,4/6/2016,4/6/2016,4/7/16 10:43,4/18/16 14:15,4/19/16 11:29,4/19/2016,ZSP1,1/1/2016,12/31/2016
3072740,ZSP1,10065283,BONDRONA 6MG/6ML 5VIAL SI,BONDRONAT,3/22/2016,H1083H14,4/25/2016,5/2/2016,5/3/2016,5/3/16 12:46,5/17/16 15:40,5/18/16 14:59,5/19/2016,ZSP1,1/1/2016,12/31/2016
3072745,ZSP1,10159045,AVASTIN 100MG/4ML 1VIAL HU,AVASTIN,3/23/2016,B8013H02,4/7/2016,4/11/2016,4/12/2016,4/12/16 15:18,4/20/16 14:24,4/22/16 9:43,4/25/2016,ZSP1,1/1/2016,12/31/2016
3072746,ZSP1,10159000,AVASTIN 100MG/4ML 1VIAL HR,AVASTIN,3/23/2016,B8008H17,4/6/2016,4/11/2016,4/11/2016,4/11/16 17:03,4/20/16 9:26,4/21/16 11:57,4/22/2016,ZSP1,1/1/2016,12/31/2016
3072747,ZSP1,10159029,AVASTIN 100MG/4ML 1VIAL BG,AVASTIN,3/23/2016,B8013H01,4/7/2016,4/11/2016,4/11/2016,4/12/16 15:19,4/20/16 13:27,4/20/16 14:51,4/21/2016,ZSP1,1/1/2016,12/31/2016
3072748,ZSP1,10159051,AVASTIN 100MG/4ML 1VIAL SE-FI,AVASTIN,3/23/2016,B8507H03,4/4/2016,4/11/2016,4/11/2016,4/12/16 15:29,4/20/16 10:40,4/20/16 11:38,4/21/2016,ZSP1,1/1/2016,12/31/2016
3072749,ZSP1,10168757,ROACTEM 80MG/4ML 1VIAL IV IT-CLIN,ACTEMRA,3/23/2016,B2045H34,4/6/2016,4/13/2016,4/13/2016,4/19/16 16:07,4/20/16 7:21,4/20/16 16:34,4/21/2016,ZSP1,1/1/2016,12/31/2016
3072750,ZSP1,10169210,PERJETA 420MG/14ML 1VIAL HR,PERJETA,3/23/2016,H0155H07,4/6/2016,4/12/2016,4/12/2016,4/13/16 16:08,4/20/16 9:53,4/25/16 16:29,4/26/2016,ZSP1,1/1/2016,12/31/2016
3072751,ZSP1,10159194,HERCEPTI 150MG 1VILY IV IT-CLIN,HERCEPTIN,3/23/2016,N1050H01,4/19/2016,4/26/2016,4/27/2016,4/28/16 16:08,5/2/16 8:26,5/4/16 13:57,5/9/2016,ZSP1,1/1/2016,12/31/2016
3072752,ZSP1,10109002,NEORECOR 500IU/.3ML 6 ASRG ES-PT,NEORECORMON,3/24/2016,H0576H01,4/7/2016,4/12/2016,4/13/2016,4/13/16 15:56,4/20/16 7:50,4/20/16 12:35,4/21/2016,ZSP1,1/1/2016,12/31/2016
3072761,ZSP1,10159523,AVASTIN 400MG/16ML 1VIAL GR-CY,AVASTIN,3/23/2016,B8011H10,3/30/2016,4/1/2016,4/1/2016,4/1/16 14:51,4/12/16 7:56,4/12/16 15:13,4/13/2016,ZSP1,1/1/2016,12/31/2016
3072762,ZSP1,10159517,AVASTIN 400MG/16ML 1VIAL DE,AVASTIN,3/23/2016,B8012H12,3/30/2016,4/4/2016,4/5/2016,4/5/16 14:19,4/15/16 9:33,4/15/16 11:31,4/18/2016,ZSP1,1/1/2016,12/31/2016
3072763,ZSP1,10159515,AVASTIN 400MG/16ML 1VIAL BG,AVASTIN,3/23/2016,B8506H04,3/30/2016,4/1/2016,4/1/2016,4/1/16 14:50,4/12/16 10:39,4/15/16 17:34,4/18/2016,ZSP1,1/1/2016,12/31/2016
3072764,ZSP1,10159042,AVASTIN 100MG/4ML 1VIAL GR-CY,AVASTIN,3/23/2016,B8507H07,4/22/2016,4/22/2016,4/22/2016,4/22/16 14:29,5/2/16 9:59,5/3/16 15:52,5/4/2016,ZSP1,1/1/2016,12/31/2016
