process_order_number,order_type,material_number,product_name,product_family,process_order_creation_date,batch_number,process_order_release_date,packaging_line_start_date,packaging_line_finish_date,packaging_final_check_date,brr_start_date,brr_end_date,qa_release_date,IN_order_type,IN_created_from,IN_created_to
000003073766,ZSP1,000000000010159525,AVASTIN 400MG/16ML 1VIAL IT-CLIN,AVASTIN,22/04/2016,B8507H02,12/05/2016,20/05/2016,21/05/2016,23/05/16 12:55,30/05/16 14:29,01/06/16 11:49,02/06/2016,ZSP1,01/01/2016,31/12/2016
000003073767,ZSP1,000000000010061941,BONDRONA 6MG/6ML 1VIAL DE,BONDRONAT,22/04/2016,,,,,,,,,ZSP1,01/01/2016,31/12/2016
000003073768,ZSP1,000000000010145657,BONDRONA 6MG/6ML 1VIAL CL,BONDRONAT,22/04/2016,H1083H19,10/05/2016,12/05/2016,12/05/2016,13/05/16 09:39,24/05/16 14:00,25/05/16 10:18,25/05/2016,ZSP1,01/01/2016,31/12/2016
000003073769,ZSP1,000000000010091630,BONDRONA 6MG/6ML 1VIAL BA,BONDRONAT,22/04/2016,H1083H18,04/05/2016,11/05/2016,24/05/2016,12/05/16 16:04,20/05/16 10:57,24/05/16 14:24,24/05/2016,ZSP1,01/01/2016,31/12/2016
000003073770,ZSP1,000000000010066442,BONDRONA 2MG/2ML 1VIAL DE,BONDRONAT,22/04/2016,H0512H08,27/04/2016,03/05/2016,24/05/2016,04/05/16 13:44,17/05/16 15:47,18/05/16 12:48,19/05/2016,ZSP1,01/01/2016,31/12/2016
000003073771,ZSP1,000000000010083426,BONVIVA 3MG/3ML 1ASRG EFA,BONVIVA,22/04/2016,H6268H18,09/05/2016,13/05/2016,13/05/2016,17/05/16 13:55,24/05/16 13:37,31/05/16 11:04,31/05/2016,ZSP1,01/01/2016,31/12/2016
000003073772,ZSP1,000000000010140399,BONVIVA 3MG/3ML 1ASRG PE,BONVIVA,22/04/2016,,12/05/2016,25/05/2016,,18/11/16 10:00,,18/11/16 10:00,,ZSP1,01/01/2016,31/12/2016
000003073773,ZSP1,000000000010097663,BONVIVA 3MG/3ML 1 ASRG PK,BONVIVA,22/04/2016,H6276H04,16/06/2016,17/06/2016,20/06/2016,20/06/16 09:56,30/06/16 14:59,15/07/16 11:29,15/07/2016,ZSP1,01/01/2016,31/12/2016
000003073774,ZSP1,000000000010071572,BONVIVA 3MG/3ML 1ASRG DE,BONVIVA,22/04/2016,H6268H14,03/05/2016,04/05/2016,,04/05/16 13:40,17/05/16 11:13,19/05/16 09:47,20/05/2016,ZSP1,01/01/2016,31/12/2016
000003073775,ZSP1,000000000010095670,MIRCERA 250MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA,22/04/2016,H0549H12,02/05/2016,09/05/2016,09/05/2016,09/05/16 16:13,19/05/16 10:20,20/05/16 11:57,20/05/2016,ZSP1,01/01/2016,31/12/2016
000003073776,ZSP1,000000000010161794,MIRCERA 50MCG/0.3ML 1ASRG US-WDY,MIRCERA,22/04/2016,H0535H02,09/05/2016,09/05/2016,11/05/2016,18/05/16 10:23,23/05/16 11:50,25/05/16 12:23,30/05/2016,ZSP1,01/01/2016,31/12/2016
000003073777,ZSP1,000000000010144937,NEORECOR 2000IU/.3ML 6 ASRG HR,NEORECORMON,22/04/2016,H6314H07,23/05/2016,01/06/2016,01/06/2016,01/06/16 15:57,07/06/16 08:43,10/06/16 10:36,13/06/2016,ZSP1,01/01/2016,31/12/2016
000003073779,ZSP1,000000000010168740,ROACTEM 400MG/20ML 1VIAL IV PT,ACTEMRA,22/04/2016,B3010H06,27/04/2016,02/05/2016,02/05/2016,02/05/16 11:16,10/05/16 07:35,12/05/16 17:03,13/05/2016,ZSP1,01/01/2016,31/12/2016
000003073782,ZSP1,000000000010095652,MIRCERA 150MCG/.3ML 1 ASRG RO-BG-PL,MIRCERA,22/04/2016,H0554H12,29/04/2016,09/05/2016,09/05/2016,09/05/16 12:55,18/05/16 10:52,19/05/16 08:58,20/05/2016,ZSP1,01/01/2016,31/12/2016
000003073783,ZSP1,000000000010144941,MIRCERA 150MCG/0.3ML 1ASRG HR,MIRCERA,22/04/2016,H0554H13,02/05/2016,09/05/2016,09/05/2016,09/05/16 12:51,19/05/16 09:42,20/05/16 12:33,20/05/2016,ZSP1,01/01/2016,31/12/2016
000003073784,ZSP1,000000000010095647,MIRCERA 150MCG/.3ML 1 ASRG ES-PT,MIRCERA,22/04/2016,H0554H14,02/05/2016,09/05/2016,,09/05/16 13:43,20/05/16 09:33,20/05/16 12:57,20/05/2016,ZSP1,01/01/2016,31/12/2016
000003073785,ZSP1,000000000010161795,MIRCERA 75MCG/0.3ML 1ASRG US-WDY,MIRCERA,22/04/2016,H0582H01,22/04/2016,25/04/2016,26/04/2016,27/04/16 13:10,12/05/16 13:20,13/05/16 10:29,17/05/2016,ZSP1,01/01/2016,31/12/2016
000003073786,ZSP1,000000000010168740,ROACTEM 400MG/20ML 1VIAL IV PT,ACTEMRA,22/04/2016,,,,,,,,,ZSP1,01/01/2016,31/12/2016
000003073789,ZSP1,000000000010108940,NEORECOR 10000IU/.6ML 6 ASRG DEATBENL,NEORECORMON,25/04/2016,H6210H13,02/05/2016,20/05/2016,20/05/2016,20/05/16 09:44,23/05/16 07:43,31/05/16 10:34,31/05/2016,ZSP1,01/01/2016,31/12/2016
000003073790,ZSP1,000000000010161794,MIRCERA 50MCG/0.3ML 1ASRG US-WDY,MIRCERA,26/04/2016,H0535H01,26/04/2016,29/04/2016,29/04/2016,02/05/16 11:25,12/05/16 11:33,17/05/16 12:47,17/05/2016,ZSP1,01/01/2016,31/12/2016
000003073791,ZSP1,000000000010159187,HERCEPTI 150MG 1VILY IV FR-CLIN,HERCEPTIN,26/04/2016,N1048H01,13/05/2016,24/05/2016,24/05/2016,25/05/16 12:53,01/06/16 15:02,06/06/16 11:38,07/06/2016,ZSP1,01/01/2016,31/12/2016
000003073792,ZSP1,000000000010159202,HERCEPTI 150MG 1VILY IV ELL,HERCEPTIN,26/04/2016,,26/04/2016,,,,,,,ZSP1,01/01/2016,31/12/2016
000003073793,ZSP1,000000000010159192,HERCEPTI 150MG 1VILY IV GB-IE,HERCEPTIN,26/04/2016,N1047H03,31/05/2016,03/06/2016,03/06/2016,06/06/16 14:35,07/06/16 08:20,07/06/16 15:44,07/06/2016,ZSP1,01/01/2016,31/12/2016
000003073794,ZSP1,000000000010159226,HERCEPTI 150MG 1VILY IV AT,HERCEPTIN,26/04/2016,H4647H03,11/05/2016,02/06/2016,02/06/2016,02/06/16 15:04,08/06/16 07:13,09/06/16 14:12,09/06/2016,ZSP1,01/01/2016,31/12/2016
000003073795,ZSP1,000000000010159212,HERCEPTI 150MG 1VILY IV DE,HERCEPTIN,26/04/2016,N1050H09,26/04/2016,02/06/2016,02/06/2016,03/06/16 12:39,07/06/16 14:07,09/06/16 08:57,09/06/2016,ZSP1,01/01/2016,31/12/2016
000003073798,ZSP1,000000000010168703,ROACTEM 200MG/10ML 1VIAL IV IE,ACTEMRA,26/04/2016,B2053H36,01/06/2016,09/06/2016,09/06/2016,09/06/16 13:06,15/06/16 09:57,16/06/16 14:04,17/06/2016,ZSP1,01/01/2016,31/12/2016
000003073799,ZSP1,000000000010168765,ROACTEM 80MG/4ML 1VIAL IV ELL,ACTEMRA,26/04/2016,B1027H02,18/05/2016,21/05/2016,21/05/2016,23/05/16 12:54,30/05/16 14:39,02/06/16 09:24,02/06/2016,ZSP1,01/01/2016,31/12/2016
000003073800,ZSP1,000000000010159239,HERCEPTI 150MG 1VILY IV GB-IE,HERCEPTIN,22/04/2016,,,,,,,,,ZSP1,01/01/2016,31/12/2016
000003073803,ZSP1,000000000010140266,RECORMON 5000IU/0.3ML 6ASRG PE,NEORECORMON,25/04/2016,H0652H08,03/05/2016,23/05/2016,23/05/2016,23/05/16 12:48,01/06/16 13:11,02/06/16 16:05,03/06/2016,ZSP1,01/01/2016,31/12/2016
000003073804,ZSP1,000000000010110689,RECORMON 5000IU/.3ML 6 ASRG PH,NEORECORMON,25/04/2016,H0653H03,03/05/2016,23/05/2016,23/05/2016,24/05/16 14:28,01/06/16 08:41,02/06/16 16:26,03/06/2016,ZSP1,01/01/2016,31/12/2016
000003073805,ZSP1,000000000010110600,RECORMON 6000IU/.3ML 6 ASRG ZA,NEORECORMON,25/04/2016,H0617H02,11/05/2016,24/05/2016,24/05/2016,24/05/16 07:08,01/06/16 14:32,06/06/16 09:06,07/06/2016,ZSP1,01/01/2016,31/12/2016
000003073814,ZSP1,000000000010168752,ROACTEM 80MG/4ML 1VIAL IV FI,ACTEMRA,26/04/2016,B1027H03,18/05/2016,21/05/2016,21/05/2016,23/05/16 12:53,30/05/16 14:40,03/06/16 12:03,03/06/2016,ZSP1,01/01/2016,31/12/2016
000003073815,ZSP1,000000000010168721,ROACTEM 400MG/20ML 1VIAL IV BG,ACTEMRA,26/04/2016,B3010H08,01/06/2016,08/06/2016,08/06/2016,09/06/16 13:20,10/06/16 08:45,10/06/16 10:17,10/06/2016,ZSP1,01/01/2016,31/12/2016
000003073816,ZSP1,000000000010168749,ROACTEM 400MG/20ML 1VIAL IV SK,ACTEMRA,26/04/2016,B3010H10,01/06/2016,08/06/2016,08/06/2016,09/06/16 13:18,13/06/16 10:00,15/06/16 15:59,16/06/2016,ZSP1,01/01/2016,31/12/2016
000003073818,ZSP1,000000000010161795,MIRCERA 75MCG/0.3ML 1ASRG US-WDY,MIRCERA,26/04/2016,H0583H01,19/05/2016,23/05/2016,24/05/2016,24/05/16 14:08,10/06/16 14:18,23/06/16 10:01,24/06/2016,ZSP1,01/01/2016,31/12/2016
000003073820,ZSP1,000000000010169938,ROACTEM 80MG/4ML 1VIAL IV HU,ACTEMRA,26/04/2016,B1027H01,18/05/2016,21/05/2016,21/05/2016,23/05/16 12:54,30/05/16 14:38,02/06/16 09:16,02/06/2016,ZSP1,01/01/2016,31/12/2016
000003073822,ZSP1,000000000010168768,ROACTEM 400MG/20ML 1VIAL IV HR,ACTEMRA,26/04/2016,B3010H09,01/06/2016,08/06/2016,08/06/2016,09/06/16 13:18,13/06/16 09:48,14/06/16 12:17,15/06/2016,ZSP1,01/01/2016,31/12/2016
000003073823,ZSP1,000000000010168739,ROACTEM 400MG/20ML 1VIAL IV PL,ACTEMRA,26/04/2016,B3010H11,01/06/2016,08/06/2016,08/06/2016,09/06/16 13:17,13/06/16 10:30,14/06/16 12:25,15/06/2016,ZSP1,01/01/2016,31/12/2016
000003073827,ZSP1,000000000010110657,RECORMON 30000IU/.6ML 1 ASRG CIS,NEORECORMON,27/04/2016,H0631H25,27/04/2016,28/04/2016,28/04/2016,29/04/16 11:02,09/05/16 09:13,11/05/16 09:55,12/05/2016,ZSP1,01/01/2016,31/12/2016
000003073828,ZSP1,000000000010109024,NEORECOR 6000IU/.3ML 6 ASRG GB-IE-GRCY,NEORECORMON,27/04/2016,H6216H08,11/05/2016,23/05/2016,23/05/2016,24/05/16 07:09,01/06/16 09:50,03/06/16 09:11,03/06/2016,ZSP1,01/01/2016,31/12/2016
000003073829,ZSP1,000000000010109019,NEORECOR 6000IU/.3ML 6 ASRG CZSKHUSI,NEORECORMON,27/04/2016,H6216H07,03/05/2016,23/05/2016,24/05/2016,24/05/16 07:09,02/06/16 08:28,07/06/16 14:10,08/06/2016,ZSP1,01/01/2016,31/12/2016
000003073830,ZSP1,000000000010095578,MIRCERA 360MCG/0.6ML 1ASRG FR,MIRCERA,28/04/2016,H0021H05,04/05/2016,11/05/2016,12/05/2016,12/05/16 16:05,18/05/16 14:07,19/05/16 16:42,20/05/2016,ZSP1,01/01/2016,31/12/2016
000003073831,ZSP1,000000000010134307,MIRCERA 360MCG/0.6ML 1ASRG ZA,MIRCERA,28/04/2016,H0021H06,09/05/2016,12/05/2016,12/05/2016,12/05/16 16:08,18/05/16 13:55,23/05/16 09:01,24/05/2016,ZSP1,01/01/2016,31/12/2016
000003073832,ZSP1,000000000010108936,NEORECOR 50000IU 1 VILY PL,NEORECORMON,28/04/2016,H0703H04,02/05/2016,12/05/2016,13/05/2016,17/05/16 13:53,,,24/05/2016,ZSP1,01/01/2016,31/12/2016
000003073833,ZSP1,000000000010108936,NEORECOR 50000IU 1 VILY PL,NEORECORMON,28/04/2016,H0703H03,02/05/2016,09/05/2016,24/05/2016,24/05/16 14:10,,,25/05/2016,ZSP1,01/01/2016,31/12/2016
000003073834,ZSP1,000000000010067617,RECORMON 50000IU 1VILY FE,NEORECORMON,28/04/2016,H0703H02,29/04/2016,03/05/2016,09/05/2016,09/05/16 12:56,,,24/05/2016,ZSP1,01/01/2016,31/12/2016
000003073835,ZSP1,000000000010108930,NEORECOR 50000IU 1 VILY AT-DE,NEORECORMON,28/04/2016,H0705H01,17/05/2016,19/05/2016,24/05/2016,20/05/16 13:03,,,01/06/2016,ZSP1,01/01/2016,31/12/2016
000003073836,ZSP1,000000000010108951,NEORECOR 2000IU/.3ML 6 ASRG DEATBENL,NEORECORMON,28/04/2016,H6311H02,09/05/2016,13/05/2016,14/05/2016,17/05/16 13:43,18/05/16 15:15,24/05/16 11:08,24/05/2016,ZSP1,01/01/2016,31/12/2016
000003073837,ZSP1,000000000010108991,NEORECOR 4000IU/.3ML 6 ASRG DEATBENL,NEORECORMON,28/04/2016,H6260H07,28/04/2016,12/05/2016,12/05/2016,13/05/16 09:40,17/05/16 12:01,17/05/16 15:08,18/05/2016,ZSP1,01/01/2016,31/12/2016
000003073838,ZSP1,000000000010169206,PERJETA 420MG/14ML 1VIAL SE-FI,PERJETA,29/04/2016,H0157H03,10/05/2016,25/05/2016,25/05/2016,30/05/16 09:52,03/06/16 11:06,25/11/16 13:07,25/11/2016,ZSP1,01/01/2016,31/12/2016
000003073839,ZSP1,000000000010169197,PERJETA 420MG/14ML 1VIAL FR-CLIN,PERJETA,29/04/2016,H0157H01,09/05/2016,25/05/2016,25/05/2016,30/05/16 09:54,02/06/16 10:59,08/06/16 15:48,08/06/2016,ZSP1,01/01/2016,31/12/2016
000003073841,ZSP1,000000000010168736,ROACTEM 400MG/20ML 1VIAL IV IE,ACTEMRA,26/04/2016,B3010H15,06/06/2016,08/06/2016,08/06/2016,09/06/16 13:19,13/06/16 10:37,15/06/16 09:49,16/06/2016,ZSP1,01/01/2016,31/12/2016
000003073846,ZSP1,000000000010110663,RECORMON 3000IU/.3ML 6 ASRG FE,NEORECORMON,27/04/2016,H0572H12,29/04/2016,19/05/2016,19/05/2016,20/05/16 13:08,30/05/16 14:36,31/05/16 16:21,31/05/2016,ZSP1,01/01/2016,31/12/2016
000003073847,ZSP1,000000000010110674,RECORMON 4000IU/.3ML 6 ASRG FE,NEORECORMON,27/04/2016,H0674H02,10/05/2016,20/05/2016,20/05/2016,23/05/16 12:56,31/05/16 10:35,02/06/16 15:51,03/06/2016,ZSP1,01/01/2016,31/12/2016
000003073848,ZSP1,000000000010108958,NEORECOR 2000IU/.3ML 6 ASRG SC,NEORECORMON,27/04/2016,H6314H04,12/05/2016,24/05/2016,24/05/2016,24/05/16 07:05,01/06/16 15:21,02/06/16 14:03,03/06/2016,ZSP1,01/01/2016,31/12/2016
000003073849,ZSP1,000000000010109012,NEORECOR 5000IU/.3ML 6 ASRG GB-IE-GRCY,NEORECORMON,27/04/2016,H6221H10,04/05/2016,20/05/2016,21/05/2016,23/05/16 15:13,24/05/16 10:49,03/06/16 12:14,03/06/2016,ZSP1,01/01/2016,31/12/2016
000003073850,ZSP1,000000000010133183,RECORMON 5000IU/0.3ML 6ASRG MY,NEORECORMON,27/04/2016,H6221H09,03/05/2016,21/05/2016,21/05/2016,23/05/16 12:52,30/05/16 14:37,03/06/16 12:46,03/06/2016,ZSP1,01/01/2016,31/12/2016
000003073851,ZSP1,000000000010109015,NEORECOR 5000IU/.3ML 6 ASRG RO-BG-PL,NEORECORMON,27/04/2016,H6221H11,17/05/2016,21/05/2016,23/05/2016,23/05/16 12:49,30/05/16 09:17,03/06/16 12:41,08/06/2016,ZSP1,01/01/2016,31/12/2016
000003073852,ZSP1,000000000010109006,NEORECOR 5000IU/.3ML 6 ASRG CZSKHUSI,NEORECORMON,27/04/2016,H6220H01,19/05/2016,23/05/2016,23/05/2016,24/05/16 07:11,01/06/16 09:22,03/06/16 12:53,03/06/2016,ZSP1,01/01/2016,31/12/2016
000003073853,ZSP1,000000000010095580,MIRCERA 360MCG/.6ML 1 ASRG GB-IE-GRCY,MIRCERA,28/04/2016,H0021H07,10/05/2016,12/05/2016,12/05/2016,12/05/16 16:07,18/05/16 14:36,19/05/16 16:57,20/05/2016,ZSP1,01/01/2016,31/12/2016
000003073854,ZSP1,000000000010067621,RECORMON 50000IU 1 VILY MX,NEORECORMON,28/04/2016,H0705H03,17/05/2016,25/05/2016,02/06/2016,01/06/16 16:02,,,16/06/2016,ZSP1,01/01/2016,31/12/2016
000003073855,ZSP1,000000000010067621,RECORMON 50000IU 1 VILY MX,NEORECORMON,28/04/2016,H0705H02,17/05/2016,20/05/2016,25/05/2016,25/05/16 12:50,,,16/06/2016,ZSP1,01/01/2016,31/12/2016
000003073856,ZSP1,000000000010067621,RECORMON 50000IU 1 VILY MX,NEORECORMON,28/04/2016,H0702H01,08/06/2016,09/06/2016,14/06/2016,14/06/16 13:03,,,21/06/2016,ZSP1,01/01/2016,31/12/2016
000003073857,ZSP1,000000000010171228,NEORECOR 50000IU 1VILY PT,NEORECORMON,28/04/2016,H0703H05,02/05/2016,13/05/2016,17/05/2016,18/05/16 11:45,,,31/05/2016,ZSP1,01/01/2016,31/12/2016
000003073858,ZSP1,000000000010140048,NEORECOR 50000IU 1VILY ES,NEORECORMON,28/04/2016,H0703H06,02/05/2016,17/05/2016,19/05/2016,19/05/16 10:31,,,31/05/2016,ZSP1,01/01/2016,31/12/2016
000003073859,ZSP1,000000000010141939,RECORMON 50000IU 1VILY PRISA,NEORECORMON,28/04/2016,H0705H04,17/05/2016,01/06/2016,03/06/2016,06/06/16 14:48,,,21/06/2016,ZSP1,01/01/2016,31/12/2016
000003073860,ZSP1,000000000010141939,RECORMON 50000IU 1VILY PRISA,NEORECORMON,28/04/2016,H0702H02,09/06/2016,14/06/2016,23/06/2016,20/06/16 10:06,,,05/07/2016,ZSP1,01/01/2016,31/12/2016
000003073861,ZSP1,000000000010167583,RECORMON 2000IU/.3ML 6 ASRG TW,NEORECORMON,28/04/2016,H6312H01,11/05/2016,17/05/2016,17/05/2016,18/05/16 11:49,25/05/16 09:02,31/05/16 11:49,31/05/2016,ZSP1,01/01/2016,31/12/2016
000003073863,ZSP1,000000000010159212,HERCEPTI 150MG 1VILY IV DE,HERCEPTIN,29/04/2016,N1048H02,25/05/2016,02/06/2016,03/06/2016,06/06/16 14:46,07/06/16 14:01,09/06/16 15:23,09/06/2016,ZSP1,01/01/2016,31/12/2016
000003073864,ZSP1,000000000010159212,HERCEPTI 150MG 1VILY IV DE,HERCEPTIN,29/04/2016,N1047H04,30/05/2016,06/06/2016,06/06/2016,07/06/16 12:44,09/06/16 12:08,10/06/16 15:00,10/06/2016,ZSP1,01/01/2016,31/12/2016
000003073865,ZSP1,000000000010169198,PERJETA 420MG/14ML 1VIAL GB-IE,PERJETA,29/04/2016,H0156H03,12/05/2016,25/05/2016,25/05/2016,30/05/16 09:47,02/06/16 09:11,08/06/16 15:04,08/06/2016,ZSP1,01/01/2016,31/12/2016
000003073866,ZSP1,000000000010169193,PERJETA 420MG/14ML 1VIAL DE,PERJETA,29/04/2016,H0157H02,10/05/2016,12/05/2016,13/05/2016,13/05/16 10:34,23/05/16 14:43,24/05/16 14:52,25/05/2016,ZSP1,01/01/2016,31/12/2016
000003073869,ZSP1,000000000010169201,PERJETA 420MG/14ML 1VIAL IT-CLIN,PERJETA,29/04/2016,H0146H11,20/05/2016,24/05/2016,23/06/2016,30/05/16 09:56,02/06/16 13:58,06/06/16 17:11,08/06/2016,ZSP1,01/01/2016,31/12/2016
000003073872,ZSP1,000000000010169205,PERJETA 420MG/14ML 1VIAL RO,PERJETA,29/04/2016,H0156H04,12/05/2016,25/05/2016,25/05/2016,30/05/16 09:46,02/06/16 09:18,08/06/16 15:14,08/06/2016,ZSP1,01/01/2016,31/12/2016
000003073873,ZSP1,000000000010169208,PERJETA 420MG/14ML 1VIAL SI,PERJETA,29/04/2016,H0146H10,10/05/2016,25/05/2016,25/05/2016,30/05/16 09:41,02/06/16 09:29,08/06/16 14:45,08/06/2016,ZSP1,01/01/2016,31/12/2016
000003073874,ZSP1,000000000010169209,PERJETA 420MG/14ML 1VIAL BG,PERJETA,29/04/2016,H0156H02,12/05/2016,25/05/2016,25/05/2016,30/05/16 09:47,02/06/16 14:20,08/06/16 14:55,08/06/2016,ZSP1,01/01/2016,31/12/2016
000003073876,ZSP1,000000000010095682,MIRCERA 30MCG/.3ML 1 ASRG RO-BG-PL,MIRCERA,29/04/2016,H0552H02,29/04/2016,03/05/2016,03/05/2016,03/05/16 12:55,18/05/16 08:32,19/05/16 14:51,20/05/2016,ZSP1,01/01/2016,31/12/2016
000003073877,ZSP1,000000000010108983,NEORECOR 30000IU/.6ML 4 ASRG DEATBENL,NEORECORMON,29/04/2016,H0631H32,12/05/2016,06/06/2016,,06/06/16 14:16,09/06/16 13:27,16/06/16 10:12,17/06/2016,ZSP1,01/01/2016,31/12/2016
000003073878,ZSP1,000000000010108986,NEORECOR 30000IU/.6ML 4 ASRG GB-IE-GRCY,NEORECORMON,29/04/2016,H0631H30,31/05/2016,03/06/2016,06/06/2016,06/06/16 14:19,09/06/16 13:41,15/06/16 15:34,16/06/2016,ZSP1,01/01/2016,31/12/2016
000003073883,ZSP1,000000000010110628,RECORMON 30000IU/.6ML 4 ASRG ZA,NEORECORMON,29/04/2016,H0631H31,04/05/2016,06/06/2016,06/06/2016,07/06/16 12:46,09/06/16 12:25,15/06/16 09:57,16/06/2016,ZSP1,01/01/2016,31/12/2016
000003073885,ZSP1,000000000010095593,MIRCERA 50MCG/.3ML 1 ASRG RO-BG-PL,MIRCERA,29/04/2016,H0534H25,02/05/2016,09/05/2016,09/05/2016,11/05/16 07:06,13/05/16 14:55,18/05/16 08:57,19/05/2016,ZSP1,01/01/2016,31/12/2016
000003073886,ZSP1,000000000010095591,MIRCERA 50MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA,29/04/2016,H0534H26,03/05/2016,09/05/2016,09/05/2016,11/05/16 07:16,13/05/16 14:02,18/05/16 09:16,19/05/2016,ZSP1,01/01/2016,31/12/2016
000003073887,ZSP1,000000000010087798,MIRCERA 120MCG/0.3ML 1ASRG AU-NZ,MIRCERA,29/04/2016,H0549H07,02/05/2016,12/05/2016,12/05/2016,13/05/16 10:19,24/05/16 08:56,25/05/16 13:27,25/05/2016,ZSP1,01/01/2016,31/12/2016
000003073888,ZSP1,000000000010107352,MIRCERA 100MCG/.3ML 1 ASRG FE-36,MIRCERA,29/04/2016,H0581H03,02/05/2016,12/05/2016,13/05/2016,13/05/16 11:46,24/05/16 08:35,24/05/16 16:22,24/05/2016,ZSP1,01/01/2016,31/12/2016
000003073889,ZSP1,000000000010110669,MIRCERA 100MCG/.3ML 1 ASRG IN,MIRCERA,29/04/2016,H0581H04,04/05/2016,13/05/2016,13/05/2016,17/05/16 13:44,24/05/16 14:27,30/05/16 09:40,30/05/2016,ZSP1,01/01/2016,31/12/2016
000003073890,ZSP1,000000000010095633,MIRCERA 100MCG/.3ML 1 ASRG RO-BG-PL,MIRCERA,29/04/2016,H0581H10,10/05/2016,13/05/2016,13/05/2016,17/05/16 13:44,24/05/16 14:18,30/05/16 09:51,31/05/2016,ZSP1,01/01/2016,31/12/2016
000003073891,ZSP1,000000000010112466,MIRCERA 100MCG/.3ML 1 ASRG DK-NO-IS,MIRCERA,29/04/2016,H0581H08,04/05/2016,17/05/2016,17/05/2016,17/05/16 13:38,25/05/16 09:38,31/05/16 12:34,01/06/2016,ZSP1,01/01/2016,31/12/2016
000003073892,ZSP1,000000000010110668,MIRCERA 75MCG/.3ML 1 ASRG IN,MIRCERA,29/04/2016,H0579H32,10/05/2016,17/05/2016,17/05/2016,18/05/16 11:52,24/05/16 14:37,25/05/16 17:02,30/05/2016,ZSP1,01/01/2016,31/12/2016
000003073893,ZSP1,000000000010095596,MIRCERA 75MCG/.3ML 1 ASRG BE-NL,MIRCERA,29/04/2016,H0579H33,10/05/2016,17/05/2016,17/05/2016,18/05/16 11:50,25/05/16 11:38,25/05/16 17:08,31/05/2016,ZSP1,01/01/2016,31/12/2016
000003073894,ZSP1,000000000010095598,MIRCERA 75MCG/.3ML 1 ASRG ELL,MIRCERA,29/04/2016,H0579H34,10/05/2016,17/05/2016,17/05/2016,18/05/16 11:49,25/05/16 13:10,30/05/16 11:50,31/05/2016,ZSP1,01/01/2016,31/12/2016
000003073895,ZSP1,000000000010095599,MIRCERA 75MCG/.3ML 1 ASRG ES-PT,MIRCERA,29/04/2016,H0579H35,10/05/2016,17/05/2016,17/05/2016,18/05/16 11:49,25/05/16 12:40,30/05/16 15:42,31/05/2016,ZSP1,01/01/2016,31/12/2016
000003073896,ZSP1,000000000010095580,MIRCERA 360MCG/.6ML 1 ASRG GB-IE-GRCY,MIRCERA,29/04/2016,H0021H09,10/05/2016,17/05/2016,17/05/2016,18/05/16 11:46,20/05/16 10:34,24/05/16 16:43,25/05/2016,ZSP1,01/01/2016,31/12/2016
000003073897,ZSP1,000000000010098955,MIRCERA 360MCG/0.6ML 1ASRG DE,MIRCERA,29/04/2016,H0021H10,10/05/2016,17/05/2016,17/05/2016,18/05/16 11:45,25/05/16 09:24,31/05/16 12:46,01/06/2016,ZSP1,01/01/2016,31/12/2016
000003073898,ZSP1,000000000010144942,MIRCERA 200MCG/0.3ML 1ASRG HR,MIRCERA,29/04/2016,H0551H22,10/05/2016,17/05/2016,18/05/2016,18/05/16 11:43,25/05/16 10:22,31/05/16 12:53,01/06/2016,ZSP1,01/01/2016,31/12/2016
000003073899,ZSP1,000000000010095657,MIRCERA 200MCG/.3ML 1 ASRG ES-PT,MIRCERA,29/04/2016,H0551H23,10/05/2016,18/05/2016,18/05/2016,18/05/16 11:42,30/05/16 11:43,01/06/16 14:12,02/06/2016,ZSP1,01/01/2016,31/12/2016
000003073900,ZSP1,000000000010098963,MIRCERA 50MCG/.3ML 1 ASRG DE,MIRCERA,29/04/2016,H0534H27,04/05/2016,09/05/2016,09/05/2016,11/05/16 07:05,13/05/16 13:46,20/05/16 10:38,20/05/2016,ZSP1,01/01/2016,31/12/2016
000003073901,ZSP1,000000000010095641,MIRCERA 120MCG/.3ML 1 ASRG GB-IE-GRCY,MIRCERA,29/04/2016,H0549H05,02/05/2016,12/05/2016,12/05/2016,12/05/16 16:13,24/05/16 08:51,25/05/16 15:19,30/05/2016,ZSP1,01/01/2016,31/12/2016
000003073902,ZSP1,000000000010095639,MIRCERA 120MCG/.3ML 1 ASRG FR,MIRCERA,29/04/2016,H0549H06,02/05/2016,12/05/2016,12/05/2016,13/05/16 09:44,24/05/16 08:44,24/05/16 16:56,25/05/2016,ZSP1,01/01/2016,31/12/2016
000003073903,ZSP1,000000000010107355,MIRCERA 200MCG/.3ML 1 ASRG FE-36,MIRCERA,29/04/2016,H0551H21,09/05/2016,12/05/2016,12/05/2016,13/05/16 10:18,24/05/16 09:02,25/05/16 16:33,30/05/2016,ZSP1,01/01/2016,31/12/2016
000003073904,ZSP1,000000000010095627,MIRCERA 100MCG/.3ML 1 ASRG ELL,MIRCERA,29/04/2016,H0581H05,04/05/2016,13/05/2016,13/05/2016,17/05/16 13:52,24/05/16 14:49,30/05/16 09:44,31/05/2016,ZSP1,01/01/2016,31/12/2016
