Plant,Plant Name,Material,Product Family,Dollar Per KG,Product Name,KGs/Vial,Batch,Actual finish,Year,Quarter,Month,DS Goods Issued (KGs),Expected Vials,Actual Filled Vials,Insp Passed Vials,Packed Vials,Filling Yield,Insp Yield,Packed Yield,Overall Yield,KGs Issued,KG's Filled,KG's Inspected,KG's Packed,KG's lost - Fill,KG's lost - Insp,KG's lost - Pkg,Total KG's lost,$s lost - Fill,$s lost - Insp,$s lost - Pkg,Total $s lost
1022,Hillsboro Fill-Finish,10144240,HER2 ,"$85,000",HER2 440mg Fill HTO RSTO Ex,0.00193,3201636,8/4/2017,2017,Q3-2017,Aug,886.8,49487,47829,45485,42620,96.65%,91.91%,86.12%,86.12%,886.8,92.44,87.91,82.372,3.204,7.734,13.272,13.272,"$272,347","$657,359","$1,128,120","$1,128,119.97"
1022,Hillsboro Fill-Finish,10144240,HER2 ,"$85,000",HER2 440mg Fill HTO RSTO Ex,0.00193,3201636,8/3/2017,2017,Q3-2017,Aug,886.8,49487,48918,48502,44719,98.85%,98.01%,90.37%,90.37%,886.8,94.544,93.741,86.429,1.1,1.904,9.215,9.215,"$93,492","$161,800","$783,300","$783,300.37"
1022,Hillsboro Fill-Finish,10144240,HER2 ,"$85,000",HER2 440mg Fill HTO RSTO Ex,0.00193,3201636,7/31/2017,2017,Q3-2017,Jul,886.8,49487,48769,48086,47076,98.55%,97.17%,95.13%,95.13%,886.8,94.257,92.938,90.986,1.387,2.706,4.658,4.658,"$117,881","$230,048","$395,941","$395,941.28"
1022,Hillsboro Fill-Finish,10144240,HER2 ,"$85,000",HER2 440mg Fill HTO RSTO Ex,0.00193,3201636,7/30/2017,2017,Q3-2017,Jul,886.8,49487,47359,45299,42581,95.70%,91.54%,86.04%,86.04%,886.8,91.531,87.55,82.297,4.113,8.094,13.347,13.347,"$349,579","$688,017","$1,134,521","$1,134,520.65"
1022,Hillsboro Fill-Finish,10144241,Mabthera ,"$62,500",Mabthera 100mg Fill HTO OCN Ex,0.00938,3068607,2/8/2016,2016,Q1-2016,Feb,247.3,127954,121684,116756,115121,95.10%,91.25%,89.97%,89.97%,247.3,1141.84,1095.595,1080.257,58.833,105.077,120.416,120.416,"$3,677,061","$6,567,343","$7,525,989","$7,525,989.10"
1022,Hillsboro Fill-Finish,10144241,Mabthera ,"$62,500",Mabthera 100mg Fill HTO OCN Ex,0.00938,3068607,2/6/2016,2016,Q1-2016,Feb,247.3,127954,122836,119826,119107,96.00%,93.65%,93.09%,93.09%,247.3,1152.646,1124.406,1117.66,48.027,76.267,83.013,83.013,"$3,001,682","$4,766,671","$5,188,324","$5,188,323.75"
1022,Hillsboro Fill-Finish,10144241,Mabthera ,"$62,500",Mabthera 100mg Fill HTO OCN Ex,0.00938,3088602,4/2/2016,2016,Q2-2016,Apr,250.65,129687,129493,124054,115494,99.85%,95.66%,89.06%,89.06%,250.65,1215.112,1164.077,1083.756,1.825,52.86,133.181,133.181,"$114,088","$3,303,757","$8,323,841","$8,323,841.43"
1022,Hillsboro Fill-Finish,10144241,Mabthera ,"$62,500",Mabthera 100mg Fill HTO OCN Ex,0.00938,3088602,3/30/2016,2016,Q1-2016,Mar,250.65,129687,128001,124353,114778,98.70%,95.89%,88.50%,88.50%,250.65,1201.117,1166.886,1077.035,15.82,50.052,139.902,139.902,"$988,762","$3,128,252","$8,743,889","$8,743,888.84"
1022,Hillsboro Fill-Finish,10144241,Mabthera ,"$62,500",Mabthera 100mg Fill HTO OCN Ex,0.00938,3094981,5/26/2016,2016,Q2-2016,May,251.6,130179,128226,124764,124639,98.50%,95.84%,95.74%,95.74%,251.6,1203.227,1170.74,1169.569,18.323,50.81,51.981,51.981,"$1,145,203","$3,175,648","$3,248,819","$3,248,819.37"
1022,Hillsboro Fill-Finish,10144241,Mabthera ,"$62,500",Mabthera 100mg Fill HTO OCN Ex,0.00938,3094981,5/23/2016,2016,Q2-2016,May,251.6,130179,127380,124896,119650,97.85%,95.94%,91.91%,91.91%,251.6,1195.287,1171.979,1122.755,26.263,49.571,98.795,98.795,"$1,641,458","$3,098,213","$6,174,657","$6,174,657.00"
1022,Hillsboro Fill-Finish,10144241,Mabthera ,"$62,500",Mabthera 100mg Fill HTO OCN Ex,0.00938,3128723,10/22/2016,2016,Q4-2016,Oct,261.65,135379,132130,130874,129827,97.60%,96.67%,95.90%,95.90%,261.65,1239.856,1228.077,1218.252,30.488,42.267,52.092,52.092,"$1,905,516","$2,641,680","$3,255,719","$3,255,718.85"
1022,Hillsboro Fill-Finish,10144241,Mabthera ,"$62,500",Mabthera 100mg Fill HTO OCN Ex,0.00938,3128723,10/21/2016,2016,Q4-2016,Oct,261.65,135379,134499,133961,131415,99.35%,98.95%,97.07%,97.07%,261.65,1262.087,1257.038,1233.155,8.257,13.306,37.189,37.189,"$516,077","$831,599","$2,324,332","$2,324,332.02"
1022,Hillsboro Fill-Finish,10144241,Mabthera ,"$62,500",Mabthera 100mg Fill HTO OCN Ex,0.00938,3196982,9/24/2017,2017,Q3-2017,Sep,264.85,137034,130731,124194,123076,95.40%,90.63%,89.81%,89.81%,264.85,1226.73,1165.393,1154.905,59.15,120.487,130.976,130.976,"$3,696,906","$7,530,437","$8,185,971","$8,185,970.79"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3068609,1/22/2016,2016,Q1-2016,Jan,315,33569,33301,33134,31245,99.20%,98.70%,93.08%,93.08%,315,312.48,310.918,293.195,2.52,4.082,21.805,21.805,"$157,500","$255,150","$1,362,794","$1,362,793.95"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3068610,1/20/2016,2016,Q1-2016,Jan,336.2,35828,34700,33346,32746,96.85%,93.07%,91.40%,91.40%,336.2,325.61,312.911,307.279,10.59,23.289,28.921,28.921,"$661,894","$1,455,567","$1,807,592","$1,807,592.18"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3068610,1/17/2016,2016,Q1-2016,Jan,336.2,35828,35148,34286,31544,98.10%,95.70%,88.04%,88.04%,336.2,329.812,321.732,295.993,6.388,14.468,40.207,40.207,"$399,237","$904,262","$2,512,921","$2,512,921.44"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3068612,1/26/2016,2016,Q1-2016,Jan,335.5,35754,35700,33986,32593,99.85%,95.06%,91.16%,91.16%,335.5,334.997,318.917,305.841,0.503,16.583,29.659,29.659,"$31,453","$1,036,443","$1,853,668","$1,853,667.95"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3074130,2/27/2016,2016,Q1-2016,Feb,297.35,31688,31134,29701,29197,98.25%,93.73%,92.14%,92.14%,297.35,292.146,278.708,273.97,5.204,18.642,23.38,23.38,"$325,227","$1,165,147","$1,461,274","$1,461,274.26"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3074136,2/24/2016,2016,Q1-2016,Feb,329.55,35120,34189,33813,33001,97.35%,96.28%,93.97%,93.97%,329.55,320.817,317.288,309.673,8.733,12.262,19.877,19.877,"$545,817","$766,379","$1,242,311","$1,242,310.73"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3074136,2/22/2016,2016,Q1-2016,Feb,329.55,35120,33451,33184,30662,95.25%,94.49%,87.31%,87.31%,329.55,313.896,311.385,287.72,15.654,18.165,41.83,41.83,"$978,352","$1,135,300","$2,614,379","$2,614,379.47"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3089091,4/12/2016,2016,Q2-2016,Apr,318.05,33894,33504,32851,32621,98.85%,96.92%,96.24%,96.24%,318.05,314.392,308.262,306.104,3.658,9.788,11.946,11.946,"$228,598","$611,764","$746,629","$746,628.73"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3089091,4/9/2016,2016,Q2-2016,Apr,318.05,33894,33759,32155,31866,99.60%,94.87%,94.02%,94.02%,318.05,316.778,301.731,299.015,1.272,16.319,19.035,19.035,"$79,512","$1,019,947","$1,189,670","$1,189,670.20"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3089092,4/13/2016,2016,Q2-2016,Apr,333.9,35583,34996,33666,32589,98.35%,94.61%,91.59%,91.59%,333.9,328.391,315.912,305.803,5.509,17.988,28.097,28.097,"$344,334","$1,124,262","$1,756,086","$1,756,085.78"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3094957,5/12/2016,2016,Q2-2016,May,309.85,33020,31551,30999,30286,95.55%,93.88%,91.72%,91.72%,309.85,296.062,290.881,284.19,13.788,18.969,25.66,25.66,"$861,770","$1,185,588","$1,603,729","$1,603,728.63"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3094958,5/19/2016,2016,Q2-2016,May,331.15,35290,33720,33383,32581,95.55%,94.59%,92.32%,92.32%,331.15,316.414,313.25,305.732,14.736,17.9,25.418,25.418,"$921,011","$1,118,770","$1,588,644","$1,588,644.11"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3094959,5/11/2016,2016,Q2-2016,May,311.55,33201,33002,32804,32476,99.40%,98.80%,97.82%,97.82%,311.55,309.681,307.823,304.744,1.869,3.727,6.806,6.806,"$116,831","$232,962","$425,351","$425,350.65"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3094959,5/8/2016,2016,Q2-2016,May,311.55,33201,31724,31026,29506,95.55%,93.45%,88.87%,88.87%,311.55,297.686,291.137,276.871,13.864,20.413,34.679,34.679,"$866,498","$1,275,817","$2,167,424","$2,167,423.58"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3172813,5/26/2017,2017,Q2-2017,May,335.7,35775,34702,33175,31052,97.00%,92.73%,86.80%,86.80%,335.7,325.629,311.301,291.378,10.071,24.399,44.322,44.322,"$629,438","$1,524,917","$2,770,123","$2,770,122.55"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3172813,5/25/2017,2017,Q2-2017,May,335.7,35775,34255,32542,30915,95.75%,90.96%,86.41%,86.41%,335.7,321.433,305.361,290.093,14.267,30.339,45.607,45.607,"$891,703","$1,896,180","$2,850,434","$2,850,433.95"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3172813,5/24/2017,2017,Q2-2017,May,335.7,35775,34702,34060,31846,97.00%,95.21%,89.02%,89.02%,335.7,325.629,319.605,298.831,10.071,16.095,36.869,36.869,"$629,438","$1,005,946","$2,304,341","$2,304,340.79"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3172814,5/22/2017,2017,Q2-2017,May,334.45,35642,35143,34352,31913,98.60%,96.38%,89.54%,89.54%,334.45,329.768,322.348,299.461,4.682,12.102,34.989,34.989,"$292,644","$756,380","$2,186,799","$2,186,798.50"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3172814,5/18/2017,2017,Q2-2017,May,334.45,35642,34412,34171,32429,96.55%,95.87%,90.98%,90.98%,334.45,322.911,320.651,304.298,11.539,13.799,30.152,30.152,"$721,158","$862,432","$1,884,507","$1,884,506.95"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3172814,5/17/2017,2017,Q2-2017,May,334.45,35642,34216,32608,32282,96.00%,91.49%,90.57%,90.57%,334.45,321.072,305.982,302.922,13.378,28.468,31.528,31.528,"$836,125","$1,779,274","$1,970,513","$1,970,512.51"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3172815,5/28/2017,2017,Q2-2017,May,325.05,34640,34415,34157,32551,99.35%,98.60%,93.97%,93.97%,325.05,322.937,320.515,305.451,2.113,4.535,19.599,19.599,"$132,052","$283,428","$1,224,942","$1,224,941.61"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3172815,5/26/2017,2017,Q2-2017,May,325.05,34640,33653,33266,31702,97.15%,96.03%,91.52%,91.52%,325.05,315.786,312.155,297.483,9.264,12.895,27.567,27.567,"$578,995","$805,967","$1,722,921","$1,722,920.50"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3179394,6/9/2017,2017,Q2-2017,Jun,335.95,35802,35730,34426,32911,99.80%,96.16%,91.93%,91.93%,335.95,335.278,323.04,308.827,0.672,12.91,27.123,27.123,"$41,994","$806,847","$1,695,208","$1,695,208.15"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3179394,6/7/2017,2017,Q2-2017,Jun,335.95,35802,34925,33266,32467,97.55%,92.92%,90.69%,90.69%,335.95,327.719,312.153,304.661,8.231,23.797,31.289,31.289,"$514,423","$1,487,340","$1,955,569","$1,955,568.73"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3179394,6/6/2017,2017,Q2-2017,Jun,335.95,35802,34352,33218,31192,95.95%,92.78%,87.12%,87.12%,335.95,322.344,311.707,292.693,13.606,24.243,43.257,43.257,"$850,373","$1,515,208","$2,703,590","$2,703,589.68"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3179396,6/15/2017,2017,Q2-2017,Jun,330.35,35205,34624,33274,30811,98.35%,94.51%,87.52%,87.52%,330.35,324.899,312.228,289.123,5.451,18.122,41.227,41.227,"$340,673","$1,132,615","$2,576,671","$2,576,670.52"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3179396,6/14/2017,2017,Q2-2017,Jun,330.35,35205,34254,32713,31208,97.30%,92.92%,88.65%,88.65%,330.35,321.431,306.966,292.846,8.919,23.384,37.504,37.504,"$557,466","$1,461,489","$2,344,017","$2,344,016.80"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3179396,6/12/2017,2017,Q2-2017,Jun,330.35,35205,34043,33481,32109,96.70%,95.10%,91.21%,91.21%,330.35,319.448,314.178,301.296,10.902,16.172,29.054,29.054,"$681,347","$1,010,778","$1,815,858","$1,815,858.06"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3185329,7/19/2017,2017,Q3-2017,Jul,340.4,36276,35115,34975,32736,96.80%,96.41%,90.24%,90.24%,340.4,329.507,328.189,307.185,10.893,12.211,33.215,33.215,"$680,800","$763,177","$2,075,933","$2,075,933.48"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3185329,7/18/2017,2017,Q3-2017,Jul,340.4,36276,35170,33411,33378,96.95%,92.10%,92.01%,92.01%,340.4,330.018,313.517,313.203,10.382,26.883,27.197,27.197,"$648,888","$1,680,193","$1,699,788","$1,699,787.93"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3185329,7/17/2017,2017,Q3-2017,Jul,340.4,36276,36240,34736,32269,99.90%,95.75%,88.96%,88.96%,340.4,340.06,325.947,302.805,0.34,14.453,37.595,37.595,"$21,275","$903,305","$2,349,695","$2,349,694.96"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3190859,8/28/2017,2017,Q3-2017,Aug,352.35,37549,37136,36839,35660,98.90%,98.11%,94.97%,94.97%,352.35,348.474,345.686,334.624,3.876,6.664,17.726,17.726,"$242,241","$416,478","$1,107,850","$1,107,850.41"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3190859,8/26/2017,2017,Q3-2017,Aug,352.35,37549,36179,34388,31671,96.35%,91.58%,84.35%,84.35%,352.35,339.489,322.685,297.192,12.861,29.665,55.158,55.158,"$803,798","$1,854,093","$3,447,348","$3,447,347.99"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3190864,8/29/2017,2017,Q3-2017,Aug,315.85,33660,32785,32309,30823,97.40%,95.99%,91.57%,91.57%,315.85,307.638,303.177,289.231,8.212,12.673,26.619,26.619,"$513,256","$792,053","$1,663,687","$1,663,687.40"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3190864,8/28/2017,2017,Q3-2017,Aug,315.85,33660,33205,32740,32053,98.65%,97.27%,95.23%,95.23%,315.85,311.586,307.224,300.772,4.264,8.626,15.078,15.078,"$266,498","$539,136","$942,367","$942,367.47"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3190866,8/14/2017,2017,Q3-2017,Aug,330.9,35264,34752,34631,33938,98.55%,98.21%,96.24%,96.24%,330.9,326.102,324.961,318.461,4.798,5.939,12.439,12.439,"$299,878","$371,213","$777,414","$777,413.67"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3190866,8/13/2017,2017,Q3-2017,Aug,330.9,35264,34858,33899,32543,98.85%,96.13%,92.29%,92.29%,330.9,327.095,318.1,305.376,3.805,12.8,25.524,25.524,"$237,834","$800,028","$1,595,277","$1,595,277.17"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3196897,9/19/2017,2017,Q3-2017,Sep,333.25,35514,34164,32832,29582,96.20%,92.45%,83.30%,83.30%,333.25,320.587,308.084,277.583,12.664,25.166,55.667,55.667,"$791,469","$1,572,898","$3,479,166","$3,479,165.78"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3196897,9/17/2017,2017,Q3-2017,Sep,333.25,35514,35336,33958,31649,99.50%,95.62%,89.12%,89.12%,333.25,331.584,318.652,296.984,1.666,14.598,36.266,36.266,"$104,141","$912,376","$2,266,647","$2,266,646.95"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3196897,9/16/2017,2017,Q3-2017,Sep,333.25,35514,34963,34806,31952,98.45%,98.01%,89.97%,89.97%,333.25,328.085,326.608,299.826,5.165,6.642,33.424,33.424,"$322,836","$415,110","$2,088,977","$2,088,976.99"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3196898,9/20/2017,2017,Q3-2017,Sep,332.6,35445,35037,34949,31629,98.85%,98.60%,89.24%,89.24%,332.6,328.775,327.953,296.798,3.825,4.647,35.802,35.802,"$239,056","$290,427","$2,237,649","$2,237,649.26"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3196898,9/19/2017,2017,Q3-2017,Sep,332.6,35445,34789,34650,32155,98.15%,97.76%,90.72%,90.72%,332.6,326.447,325.141,301.731,6.153,7.459,30.869,30.869,"$384,569","$466,180","$1,929,315","$1,929,315.48"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3196899,9/13/2017,2017,Q3-2017,Sep,330.25,35194,35071,34300,31693,99.65%,97.46%,90.05%,90.05%,330.25,329.094,321.854,297.393,1.156,8.396,32.857,32.857,"$72,242","$524,747","$2,053,553","$2,053,553.37"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3196899,9/12/2017,2017,Q3-2017,Sep,330.25,35194,34930,34791,34338,99.25%,98.85%,97.57%,97.57%,330.25,327.773,326.462,322.218,2.477,3.788,8.032,8.032,"$154,805","$236,748","$501,998","$501,998.37"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3196899,9/11/2017,2017,Q3-2017,Sep,330.25,35194,34297,34108,31959,97.45%,96.91%,90.81%,90.81%,330.25,321.829,320.059,299.895,8.421,10.191,30.355,30.355,"$526,336","$636,965","$1,897,195","$1,897,195.14"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3196900,9/22/2017,2017,Q3-2017,Sep,335.05,35706,34170,33197,31703,95.70%,92.97%,88.79%,88.79%,335.05,320.643,311.505,297.487,14.407,23.545,37.563,37.563,"$900,447","$1,471,592","$2,347,698","$2,347,698.44"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3196900,9/20/2017,2017,Q3-2017,Sep,335.05,35706,34581,34149,34046,96.85%,95.64%,95.35%,95.35%,335.05,324.496,320.44,319.478,10.554,14.61,15.572,15.572,"$659,630","$913,142","$973,225","$973,224.58"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3201935,9/3/2017,2017,Q3-2017,Sep,332.4,35423,34786,34264,34058,98.20%,96.73%,96.15%,96.15%,332.4,326.417,321.521,319.591,5.983,10.879,12.809,12.809,"$373,950","$679,966","$800,536","$800,535.96"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3201935,9/2/2017,2017,Q3-2017,Sep,332.4,35423,34148,33192,32827,96.40%,93.70%,92.67%,92.67%,332.4,320.434,311.461,308.035,11.966,20.939,24.365,24.365,"$747,900","$1,308,659","$1,522,789","$1,522,788.55"
1022,Hillsboro Fill-Finish,10144242,Mabthera ,"$62,500",Mabthera 500mg Fill HTO OCN Ex,0.00938,3201935,9/1/2017,2017,Q3-2017,Sep,332.4,35423,34166,32731,31225,96.45%,92.40%,88.15%,88.15%,332.4,320.6,307.135,293.006,11.8,25.265,39.394,39.394,"$737,512","$1,579,087","$2,462,099","$2,462,098.97"
1022,Hillsboro Fill-Finish,10144244,Avastin ,"$145,000",Avastin 400mg DS-RSTO Fill HTO Ex,0.01351,3138672,11/12/2016,2016,Q4-2016,Nov,1734.9,100808,99144,94237,89713,98.35%,93.48%,88.99%,88.99%,1734.9,1339.318,1273.021,1211.916,22.469,88.766,149.871,149.871,"$3,258,076","$12,871,027","$21,731,256","$21,731,255.84"
1022,Hillsboro Fill-Finish,10144244,Avastin ,"$145,000",Avastin 400mg DS-RSTO Fill HTO Ex,0.01351,3138672,11/10/2016,2016,Q4-2016,Nov,1734.9,100808,100707,97132,88099,99.90%,96.35%,87.39%,87.39%,1734.9,1360.425,1312.13,1190.102,1.362,49.657,171.685,171.685,"$197,459","$7,200,248","$24,894,323","$24,894,323.40"
1022,Hillsboro Fill-Finish,10144244,Avastin ,"$145,000",Avastin 400mg DS-RSTO Fill HTO Ex,0.01351,3138957,11/8/2016,2016,Q4-2016,Nov,1749.6,101662,100289,96278,92138,98.65%,94.70%,90.63%,90.63%,1749.6,1354.786,1300.594,1244.669,18.54,72.731,128.657,128.657,"$2,688,285","$10,546,042","$18,655,248","$18,655,247.53"
1022,Hillsboro Fill-Finish,10144244,Avastin ,"$145,000",Avastin 400mg DS-RSTO Fill HTO Ex,0.01351,3138957,11/7/2016,2016,Q4-2016,Nov,1749.6,101662,99222,94459,85958,97.60%,92.92%,84.55%,84.55%,1749.6,1340.366,1276.028,1161.186,32.96,97.297,212.14,212.14,"$4,779,173","$14,108,119","$30,760,288","$30,760,287.77"
1022,Hillsboro Fill-Finish,10144244,Avastin ,"$145,000",Avastin 400mg DS-RSTO Fill HTO Ex,0.01351,3138957,11/5/2016,2016,Q4-2016,Nov,1749.6,101662,100137,98985,98985,98.50%,97.37%,97.37%,97.37%,1749.6,1352.726,1337.169,1337.169,20.6,36.156,36.156,36.156,"$2,986,983","$5,242,653","$5,242,653","$5,242,653.39"
1022,Hillsboro Fill-Finish,10144244,Avastin ,"$145,000",Avastin 400mg DS-RSTO Fill HTO Ex,0.01351,3138958,11/10/2016,2016,Q4-2016,Nov,1709.9,99355,94437,90518,86716,95.05%,91.11%,87.28%,87.28%,1709.9,1275.727,1222.784,1171.427,66.437,119.38,170.737,170.737,"$9,633,379","$17,310,064","$24,756,818","$24,756,817.57"
1022,Hillsboro Fill-Finish,10144244,Avastin ,"$145,000",Avastin 400mg DS-RSTO Fill HTO Ex,0.01351,3138958,11/8/2016,2016,Q4-2016,Nov,1709.9,99355,94834,93649,86251,95.45%,94.26%,86.81%,86.81%,1709.9,1281.095,1265.081,1165.14,61.068,77.082,177.024,177.024,"$8,854,925","$11,176,910","$25,668,418","$25,668,417.99"
1022,Hillsboro Fill-Finish,10144244,Avastin ,"$145,000",Avastin 400mg DS-RSTO Fill HTO Ex,0.01351,3141986,1/22/2017,2017,Q1-2017,Jan,1730.45,100549,97281,97038,96359,96.75%,96.51%,95.83%,95.83%,1730.45,1314.15,1310.864,1301.688,44.145,47.43,56.606,56.606,"$6,400,961","$6,877,340","$8,207,867","$8,207,867.15"
1022,Hillsboro Fill-Finish,10144244,Avastin ,"$145,000",Avastin 400mg DS-RSTO Fill HTO Ex,0.01351,3141986,1/20/2017,2017,Q1-2017,Jan,1730.45,100549,97030,95186,86810,96.50%,94.67%,86.34%,86.34%,1730.45,1310.754,1285.849,1172.695,47.54,72.445,185.599,185.599,"$6,893,342","$10,504,469","$26,911,908","$26,911,908.28"
1022,Hillsboro Fill-Finish,10144244,Avastin ,"$145,000",Avastin 400mg DS-RSTO Fill HTO Ex,0.01351,3149317,1/20/2017,2017,Q1-2017,Jan,1680.45,97644,94129,92058,85246,96.40%,94.28%,87.30%,87.30%,1680.45,1271.562,1243.587,1151.562,47.486,75.46,167.486,167.486,"$6,885,427","$10,941,708","$24,285,398","$24,285,398.26"
1022,Hillsboro Fill-Finish,10144244,Avastin ,"$145,000",Avastin 400mg DS-RSTO Fill HTO Ex,0.01351,3149317,1/19/2017,2017,Q1-2017,Jan,1680.45,97644,96814,94200,91751,99.15%,96.47%,93.96%,93.96%,1680.45,1307.835,1272.524,1239.438,11.212,46.523,79.609,79.609,"$1,625,726","$6,745,901","$11,543,316","$11,543,315.67"
